english	translation	category	sub_category	source
at the Water Altar.	水坛处。 [shui tan chu 。]	manual	music	
Zogre Dance	佐格雷之舞 [zuo ge lei zhi wu]	manual	music	
south of Castle Wars.	城堡战争以南。 [cheng bao zhan zheng yi nan 。]	manual	music	
On Thin Ice	如履薄冰 [ru lv bo bing]	manual	music	
during the Dragon Slayer II quest.	在屠龙者II任务期间。 [zai tu long zhe II ren wu qi jian 。]	manual	music	
Zombiism	僵尸主义 [jiang shi zhu yi]	manual	music	
on Harmony Island.	在和谐岛上。 [zai he xie dao shang 。]	manual	music	
Old Ones, The	老人们， [lao ren men ，]	manual	music	
The Old Ones	老人们 [lao ren men]	manual	music	
during The Garden of Death quest.	在死亡花园任务期间。 [zai si wang hua yuan ren wu qi jian 。]	manual	music	
Secrets of the North	北方的秘密 [bei fang de mi mi]	manual	music	
during the Secrets of the North quest.	在北方的秘密任务中。 [zai bei fang de mi mi ren wu zhong 。]	manual	music	
In the Shadows	在阴影中 [zai yin ying zhong]	manual	music	
More Than Meets the Eye	不仅仅是表面上看到的 [bu jin jin shi biao mian shang kan dao de]	manual	music	
Vault, The	避难所， [bi nan suo ，]	manual	music	
The Vault	避难所 [bi nan suo]	manual	music	
during the Desert Treasure II - The Fallen Empire quest.	在沙漠宝藏 II - 堕落帝国任务期间。 [zai sha mo bao zang  II -  duo luo di guo ren wu qi jian 。]	manual	music	
Fallen Empire, The	堕落帝国 [duo luo di guo]	manual	music	
The Fallen Empire	没落的帝国 [mo luo de di guo]	manual	music	
Prison Break	越狱 [yue yu]	manual	music	
Scar Tissue	疤痕组织 [ba hen zu zhi]	manual	music	
Worthy Foe, A	值得尊敬的敌人，A [zhi de zun jing de di ren ，A]	manual	music	
A Worthy Foe	一个有价值的敌人 [yi ge you jia zhi de di ren]	manual	music	
Colossus of the Deep	深渊巨像 [shen yuan ju xiang]	manual	music	
Eye See You	眼睛见你 [yan jing jian ni]	manual	music	
Blood Rush	血色狂潮 [xue se kuang chao]	manual	music	
Song of the Silent Choir	无声合唱团之歌 [wu sheng he chang tuan zhi ge]	manual	music	
Unturned Stones	未转变的石头 [wei zhuan bian de shi tou]	manual	music	
Master of Puppets	木偶大师 [mu ou da shi]	manual	music	
His Faithful Servants	他忠实的仆人 [ta zhong shi de pu ren]	manual	music	
Tick Tock	滴答声 [di da sheng]	manual	music	
Strangled	勒死 [lei si]	manual	music	
Bolrie's Diary	博利的日记 [bo li de ri ji]	manual	music	
during The Path of Glouphrie quest.	在格卢弗里之路任务期间。 [zai ge lu fu li zhi lu ren wu qi jian 。]	manual	music	
Healin' Feelin'	治愈的感觉 [zhi yu de gan jue]	manual	music	
Longramble Scramble, The	朗兰布尔争夺战 [lang lan bu er zheng duo zhan]	manual	music	
The Longramble Scramble	朗兰布尔争夺战 [lang lan bu er zheng duo zhan]	manual	music	
Storeroom Shuffle	库房洗牌 [ku fang xi pai]	manual	music	
Terrorbird Tussle	恐鸟争斗 [kong niao zheng dou]	manual	music	
Waste Defaced	废物污损 [fei wu wu sun]	manual	music	
Dot's Yuletide	点的圣诞 [dian de sheng dan]	manual	music	
Children of the Sun	太阳之子 [tai yang zhi zi]	manual	music	
during the Children of the Sun quest.	在太阳之子任务期间。 [zai tai yang zhi zi ren wu qi jian 。]	manual	music	
Plots and Plans	地块和计划 [di kuai he ji hua]	manual	music	
Burning Sun, The	燃烧的太阳 [ran shao de tai yang]	manual	music	
The Burning Sun	燃烧的太阳 [ran shao de tai yang]	manual	music	
Undead Army	不死军团 [bu si jun tuan]	manual	music	
during the Defender of Varrock quest.	在瓦罗克守护者任务期间。 [zai wa luo ke shou hu zhe ren wu qi jian 。]	manual	music	
Dream Theatre, The	梦剧场， [meng ju chang ，]	manual	music	
The Dream Theatre	梦剧场 [meng ju chang]	manual	music	
Zombie Invasion	僵尸入侵 [jiang shi ru qin]	manual	music	
City of Sun, The	太阳城 [tai yang cheng]	manual	music	
The City of Sun	太阳之城 [tai yang zhi cheng]	manual	music	
in Civitas illa Fortis.	在奇维塔斯伊拉富蒂斯。 [zai qi wei ta si yi la fu di si 。]	manual	music	
Undying Light, The	不灭之光 [bu mie zhi guang]	manual	music	
The Undying Light	不灭之光 [bu mie zhi guang]	manual	music	
in the Avium Savannah.	在阿维姆萨凡纳。 [zai a wei mu sa fan na 。]	manual	music	
Guidance of Ralos, The	拉洛斯的指导 [la luo si de zhi dao]	manual	music	
The Guidance of Ralos	拉洛斯的指导 [la luo si de zhi dao]	manual	music	
on Ralos' Rise.	位于拉洛斯高地。 [wei yu la luo si gao di 。]	manual	music	
Under the Mountain	山下 [shan xia]	manual	music	
in Cam Torum.	在卡姆托鲁姆。 [zai ka mu tuo lu mu 。]	manual	music	
Ready for the Hunt	准备狩猎 [zhun bei shou lie]	manual	music	
in the Hunter Guild.	在猎人公会里。 [zai lie ren gong hui li 。]	manual	music	
Are You Not Entertained?	你不高兴吗？ [ni bu gao xing ma ？]	manual	music	
in the Fortis Colosseum.	在富蒂斯斗兽场。 [zai fu di si dou shou chang 。]	manual	music	
Moons of Ruin, The	毁灭之月 [hui mie zhi yue]	manual	music	
The Moons of Ruin	毁灭之月 [hui mie zhi yue]	manual	music	
during the Perilous Moons quest.	在危险之月任务期间。 [zai wei xian zhi yue ren wu qi jian 。]	manual	music	
Lost to Time	迷失于时间 [mi shi yu shi jian]	manual	music	
Sunny Side Up	阳光面朝上 [yang guang mian chao shang]	manual	music	
during the Easter  Holiday Event.	复活节假期活动期间。 [fu huo jie jia qi huo dong qi jian 。]	manual	music	
Animal Magnetism	动物磁力 [dong wu ci li]	manual	quest	
Learn how to equip Ava's ranged devices.	了解如何装备 Ava 的远程设备。 [liao jie ru he zhuang bei  Ava  de yuan cheng she bei 。]	manual	quest	
Another Slice of H.A.M.	另一片火腿 [ling yi pian huo tui]	manual	quest	
Learn how to use the Goblin Village teleport spheres.	了解如何使用妖精村传送球。 [liao jie ru he shi yong yao jing cun chuan song qiu 。]	manual	quest	
Ascent of Arceuus, The	阿尔宙斯的攀登， [a er zhou si de pan deng ，]	manual	quest	
The Ascent of Arceuus	阿尔宙斯的上升 [a er zhou si de shang sheng]	manual	quest	
Gain the Arceuus Memoirs teleport.	获得阿尔宙斯回忆录传送。 [huo de a er zhou si hui yi lu chuan song 。]	manual	quest	
Alfred Grimhand's Barcrawl	阿尔弗雷德·格里姆汉德的藤蔓爬行 [a er fu lei de · ge li mu han de de teng wan pa xing]	manual	quest	
MQ: Alfred Grimhand's Barcrawl	MQ：阿尔弗雷德·格里姆汉德的船行 [MQ： a er fu lei de · ge li mu han de de chuan xing]	manual	quest	
Embark on a Barbarian rite of passage.	踏上野蛮人的成人仪式。 [ta shang ye man ren de cheng ren yi shi 。]	manual	quest	
Bear Your Soul	承载你的灵魂 [cheng zai ni de ling hun]	manual	quest	
MQ: Bear Your Soul	MQ：承受你的灵魂 [MQ： cheng shou ni de ling hun]	manual	quest	
Gain the Soul Bearer.	获得灵魂承载者。 [huo de ling hun cheng zai zhe 。]	manual	quest	
Below Ice Mountain	冰山之下 [bing shan zhi xia]	manual	quest	
Gain access to the Ruins of Camdozaal.	进入卡姆多扎尔废墟。 [jin ru ka mu duo zha er fei xu 。]	manual	quest	
Between a Rock...	岩石之间... [yan shi zhi jian ...]	manual	quest	
Gain access to the Arzinian Gold Mine.	进入阿尔津尼安金矿。 [jin ru a er jin ni an jin kuang 。]	manual	quest	
Big Chompy Bird Hunting	大嚼鸟狩猎 [da jue niao shou lie]	manual	quest	
Learn how to hunt Chompy Birds.	了解如何狩猎 Chompy Birds。 [liao jie ru he shou lie  Chompy Birds。]	manual	quest	
Biohazard	生化危机 [sheng hua wei ji]	manual	quest	
Unlock the West Ardougne teleport spell.	解锁西阿杜涅传送咒语。 [jie suo xi a du nie chuan song zhou yu 。]	manual	quest	
Black Knights' Fortress	黑骑士要塞 [hei qi shi yao sai]	manual	quest	
Assist the White Knights with their investigation.	协助白骑士进行调查。 [xie zhu bai qi shi jin xing diao cha 。]	manual	quest	
Bone Voyage	骨航 [gu hang]	manual	quest	
Gain access to Fossil Island.	进入化石岛。 [jin ru hua shi dao 。]	manual	quest	
Cabin Fever	小屋狂热 [xiao wu kuang re]	manual	quest	
Gain access to Mos'LeHarmless.	获得 Mos'LeHarmless 的访问权限。 [huo de  Mos'LeHarmless  de fang wen quan xian 。]	manual	quest	
Client of Kourend	Kourend的客户 [Kourend de ke hu]	manual	quest	
Gain Kharedst's Memoirs.	获得卡雷德斯特的回忆录。 [huo de ka lei de si te de hui yi lu 。]	manual	quest	
Clock Tower	钟楼 [zhong lou]	manual	quest	
Help Brother Kojo repair the Clock Tower.	帮助小城修士修复钟楼。 [bang zhu xiao cheng xiu shi xiu fu zhong lou 。]	manual	quest	
Cold War	冷战 [leng zhan]	manual	quest	
Gain access to the Penguin Agility Course.	进入企鹅敏捷课程。 [jin ru qi e min jie ke cheng 。]	manual	quest	
Contact!	接触！ [jie chu ！]	manual	quest	
Gain the Keris dagger.	获得马来短剑。 [huo de ma lai duan jian 。]	manual	quest	
Cook's Assistant	厨师助理 [chu shi zhu li]	manual	quest	
Help the Lumbridge Castle Cook out of his baking bind.	帮助朗布里奇城堡厨师摆脱烘焙困境。 [bang zhu lang bu li qi cheng bao chu shi bai tuo hong bei kun jing 。]	manual	quest	
Corsair Curse, The	海盗船的诅咒 [hai dao chuan de zu zhou]	manual	quest	
The Corsair Curse	海盗船的诅咒 [hai dao chuan de zu zhou]	manual	quest	
Gain access to the Corsair Cove Bank.	进入海盗湾银行。 [jin ru hai dao wan yin hang 。]	manual	quest	
Creature of Fenkenstrain	芬肯菌株的生物 [fen ken jun zhu de sheng wu]	manual	quest	
Gain a Ring of Charos.	获得一枚查洛斯之戒。 [huo de yi mei cha luo si zhi jie 。]	manual	quest	
Curse of the Empty Lord	空之主的诅咒 [kong zhi zhu de zu zhou]	manual	quest	
MQ: Curse of the Empty Lord	MQ：空之主的诅咒 [MQ： kong zhi zhu de zu zhou]	manual	quest	
Gain a set of Ghostly Robes.	获得一套幽灵长袍。 [huo de yi tao you ling chang pao 。]	manual	quest	
Daddy's Home	爸爸的家 [ba ba de jia]	manual	quest	
MQ: Daddy's Home	MQ：爸爸的家 [MQ： ba ba de jia]	manual	quest	
Learn about the Construction skill.	了解施工技能。 [liao jie shi gong ji neng 。]	manual	quest	
Darkness of Hallowvale	万圣节谷的黑暗 [wan sheng jie gu de hei an]	manual	quest	
Learn the reverse Temple Trekking routes.	了解相反的寺庙徒步路线。 [liao jie xiang fan de si miao tu bu lu xian 。]	manual	quest	
Death Plateau	死亡高原 [si wang gao yuan]	manual	quest	
Gain a set of Climbing Boots.	获得一套登山靴。 [huo de yi tao deng shan xue 。]	manual	quest	
Death to the Dorgeshuun	多格舒恩之死 [duo ge shu en zhi si]	manual	quest	
Gain access to the H.A.M Store Room.	进入 H.A.M 储藏室。 [jin ru  H.A.M  chu cang shi 。]	manual	quest	
Demon Slayer	恶魔杀手 [e mo sha shou]	manual	quest	
Face your destiny in Varrock.	在瓦罗克面对你的命运。 [zai wa luo ke mian dui ni de ming yun 。]	manual	quest	
Depths of Despair, The	绝望的深渊， [jue wang de shen yuan ，]	manual	quest	
The Depths of Despair	绝望的深渊 [jue wang de shen yuan]	manual	quest	
Gain the Hosidius Memoirs teleport.	获得霍西迪乌斯回忆录传送。 [huo de huo xi di wu si hui yi lu chuan song 。]	manual	quest	
Desert Treasure I	沙漠宝藏 I [sha mo bao zang  I]	manual	quest	
Learn how to use the Ancient Magicks.	了解如何使用古代魔法。 [liao jie ru he shi yong gu dai mo fa 。]	manual	quest	
Devious Minds	狡猾的思想 [jiao hua de si xiang]	manual	quest	
Dig Site, The	挖掘现场， [wa jue xian chang ，]	manual	quest	
The Dig Site	挖掘现场 [wa jue xian chang]	manual	quest	
Learn how to clean specimens in Varrock Museum.	了解如何清洁瓦罗克博物馆的标本。 [liao jie ru he qing jie wa luo ke bo wu guan de biao ben 。]	manual	quest	
Doric's Quest	多立克的任务 [duo li ke de ren wu]	manual	quest	
Gain early game Mining XP.	获得早期游戏采矿 XP。 [huo de zao qi you xi cai kuang  XP。]	manual	quest	
Dragon Slayer I	屠龙者Ⅰ [tu long zhe Ⅰ]	manual	quest	
Learn how to equip Rune and Dragon Platebodies.	了解如何装备符文和龙板身。 [liao jie ru he zhuang bei fu wen he long ban shen 。]	manual	quest	
Dragon Slayer II	屠龙者II [tu long zhe II]	manual	quest	
Gain great XP and access to the Myth's Guild.	获得丰富的 XP 并进入神话公会。 [huo de feng fu de  XP  bing jin ru shen hua gong hui 。]	manual	quest	
Dream Mentor	梦想导师 [meng xiang dao shi]	manual	quest	
Learn how to cast more Lunar spells.	了解如何施展更多月球法术。 [liao jie ru he shi zhan geng duo yue qiu fa shu 。]	manual	quest	
Druidic Ritual	德鲁伊仪式 [de lu yi yi shi]	manual	quest	
Unlock the Herblore skill.	解锁 Herblore 技能。 [jie suo  Herblore  ji neng 。]	manual	quest	
Dwarf Cannon	矮人大炮 [ai ren da pao]	manual	quest	
Learn how to use a Dwarf Multicannons.	了解如何使用矮人多管炮。 [liao jie ru he shi yong ai ren duo guan pao 。]	manual	quest	
Eadgar's Ruse	埃德加的诡计 [ai de jia de gui ji]	manual	quest	
Learn how to grow and steal Goutweed.	了解如何种植和窃取古特草。 [liao jie ru he zhong zhi he qie qu gu te cao 。]	manual	quest	
Eagles' Peak	老鹰峰 [lao ying feng]	manual	quest	
Gain access to the Eagle transportation and Box Traps.	获得鹰运输工具和盒子陷阱。 [huo de ying yun shu gong ju he he zi xian jing 。]	manual	quest	
Elemental Workshop I	元素工坊I [yuan su gong fang I]	manual	quest	
Rediscover the knowledge hidden in Seers' Village.	重新发现隐藏在先知村的知识。 [chong xin fa xian yin cang zai xian zhi cun de zhi shi 。]	manual	quest	
Elemental Workshop II	元素工坊II [yuan su gong fang II]	manual	quest	
Learn how to equip Mind equipment.	了解如何装备心灵装备。 [liao jie ru he zhuang bei xin ling zhuang bei 。]	manual	quest	
Enakhra's Lament	埃纳赫拉的挽歌 [ai na he la de wan ge]	manual	quest	
Gain a Camulet.	获得一个 Camulet。 [huo de yi ge  Camulet。]	manual	quest	
Enchanted Key, The	魔法钥匙， [mo fa yao shi ，]	manual	quest	
The Enchanted Key	魔法钥匙 [mo fa yao shi]	manual	quest	
MQ: The Enchanted Key	MQ：魔法钥匙 [MQ： mo fa yao shi]	manual	quest	
Hunt for hidden treasure using the Enchanted Key.	使用魔法钥匙寻找隐藏的宝藏。 [shi yong mo fa yao shi xun zhao yin cang de bao zang 。]	manual	quest	
Enlightened Journey	启蒙之旅 [qi meng zhi lv]	manual	quest	
Gain access to the Balloon transportation.	获得气球运输服务。 [huo de qi qiu yun shu fu wu 。]	manual	quest	
Enter the Abyss	进入深渊 [jin ru shen yuan]	manual	quest	
MQ: Enter the Abyss	MQ：进入深渊 [MQ： jin ru shen yuan]	manual	quest	
Gain access to the Abyss.	获得进入深渊的权限。 [huo de jin ru shen yuan de quan xian 。]	manual	quest	
Ernest the Chicken	欧内斯特小鸡 [ou nei si te xiao ji]	manual	quest	
Investigate the whereabouts of Ernest.	调查欧内斯特的下落。 [diao cha ou nei si te de xia luo 。]	manual	quest	
Eyes of Glouphrie, The	格卢弗里之眼 [ge lu fu li zhi yan]	manual	quest	
The Eyes of Glouphrie	格卢弗里之眼 [ge lu fu li zhi yan]	manual	quest	
Gain a Crystal Saw Seed.	获得水晶锯种子。 [huo de shui jing ju zhong zi 。]	manual	quest	
Fairytale I - Growing Pains	童话一——成长的烦恼 [tong hua yi —— cheng zhang de fan nao]	manual	quest	
Learn how to teleport using Fairy Rings (start Fairytale II).	了解如何使用童话戒指进行传送（启动童话 II）。 [liao jie ru he shi yong tong hua jie zhi jin xing chuan song （ qi dong tong hua  II）。]	manual	quest	
Fairytale II - Cure a Queen	童话II - 治愈女王 [tong hua II -  zhi yu nv wang]	manual	quest	
Investigate what's really going on in Zanaris.	调查扎纳里斯到底发生了什么。 [diao cha zha na li si dao di fa sheng le shen me 。]	manual	quest	
Family Crest	家族徽章 [jia zu hui zhang]	manual	quest	
Gain Skill-imbued Gauntlets.	获得充满技能的手套。 [huo de chong man ji neng de shou tao 。]	manual	quest	
Family Pest	家庭害虫 [jia ting hai chong]	manual	quest	
MQ: Family Pest	MQ：家庭害虫 [MQ： jia ting hai chong]	manual	quest	
Gain the ability to own all Skill-imbued Gauntlets.	获得拥有所有技能强化手套的能力。 [huo de yong you suo you ji neng qiang hua shou tao de neng li 。]	manual	quest	
Feud, The	世仇， [shi chou ，]	manual	quest	
The Feud	世仇 [shi chou]	manual	quest	
Learn how to use a Blackjack.	了解如何使用二十一点。 [liao jie ru he shi yong er shi yi dian 。]	manual	quest	
Fight Arena	格斗竞技场 [ge dou jing ji chang]	manual	quest	
Gain the Khazard armour.	获得卡萨盔甲。 [huo de ka sa kui jia 。]	manual	quest	
Fishing Contest	钓鱼大赛 [diao yu da sai]	manual	quest	
Gain access to White Wolf Mountain Pass.	进入白狼山口。 [jin ru bai lang shan kou 。]	manual	quest	
Forgettable Tale...	令人难忘的故事... [ling ren nan wang de gu shi ...]	manual	quest	
Forsaken Tower, The	被遗忘之塔 [bei yi wang zhi ta]	manual	quest	
The Forsaken Tower	被遗忘的塔 [bei yi wang de ta]	manual	quest	
Gain the Lovakengj Memoirs teleport.	获得洛瓦肯吉回忆录传送。 [huo de luo wa ken ji hui yi lu chuan song 。]	manual	quest	
Fremennik Exiles, The	弗里曼尼克流放者 [fu li man ni ke liu fang zhe]	manual	quest	
The Fremennik Exiles	弗里曼尼克流放者 [fu li man ni ke liu fang zhe]	manual	quest	
Gain a V's Shield.	获得 V 盾。 [huo de  V  dun 。]	manual	quest	
Fremennik Isles, The	弗雷曼尼克群岛 [fu lei man ni ke qun dao]	manual	quest	
The Fremennik Isles	弗雷曼尼克群岛 [fu lei man ni ke qun dao]	manual	quest	
Gain a Helm of Neitiznot.	获得奈蒂兹诺特头盔。 [huo de nai di zi nuo te tou kui 。]	manual	quest	
Fremennik Trials, The	弗雷曼尼克审判 [fu lei man ni ke shen pan]	manual	quest	
The Fremennik Trials	弗雷曼尼克审判 [fu lei man ni ke shen pan]	manual	quest	
Gain great XP in several skills.	在多种技能中获得出色的经验值。 [zai duo zhong ji neng zhong huo de chu se de jing yan zhi 。]	manual	quest	
Garden of Tranquillity	宁静花园 [ning jing hua yuan]	manual	quest	
Gain an Activated Ring of Charos.	获得激活的查洛斯戒指。 [huo de ji huo de cha luo si jie zhi 。]	manual	quest	
General's Shadow, The	将军的影子 [jiang jun de ying zi]	manual	quest	
The General's Shadow	将军的影子 [jiang jun de ying zi]	manual	quest	
MQ: The General's Shadow	MQ：将军的影子 [MQ： jiang jun de ying zi]	manual	quest	
Gain the Shadow Sword.	获得暗影剑。 [huo de an ying jian 。]	manual	quest	
Gertrude's Cat	格特鲁德的猫 [ge te lu de de mao]	manual	quest	
Gain a pet Kitten.	获得一只宠物小猫。 [huo de yi zhi chong wu xiao mao 。]	manual	quest	
Getting Ahead	取得进步 [qu de jin bu]	manual	quest	
Help Gordon protect his farm.	帮助戈登保护他的农场。 [bang zhu ge deng bao hu ta de nong chang 。]	manual	quest	
Ghosts Ahoy	鬼魂啊嘿 [gui hun a hei]	manual	quest	
Gain access to Ectophial teleportation.	获得天心传送的权限。 [huo de tian xin chuan song de quan xian 。]	manual	quest	
Giant Dwarf, The	巨型矮人， [ju xing ai ren ，]	manual	quest	
The Giant Dwarf	巨人矮人 [ju ren ai ren]	manual	quest	
Learn how to travel by minecart.	了解如何乘坐矿车旅行。 [liao jie ru he cheng zuo kuang che lv xing 。]	manual	quest	
Goblin Diplomacy	妖精外交 [yao jing wai jiao]	manual	quest	
Investigate the disturbance in Goblin Village.	调查哥布林村的骚乱。 [diao cha ge bu lin cun de sao luan 。]	manual	quest	
Golem, The	魔像 [mo xiang]	manual	quest	
The Golem	魔像 [mo xiang]	manual	quest	
Gain access to the Carpet rides to Uzer.	乘坐地毯游乐设施前往乌泽尔。 [cheng zuo di tan you le she shi qian wang wu ze er 。]	manual	quest	
Grand Tree, The	大树， [da shu ，]	manual	quest	
The Grand Tree	伟大的树 [wei da de shu]	manual	quest	
Gain access to the Gnome Glider transportation.	获得侏儒滑翔机交通工具。 [huo de zhu ru hua xiang ji jiao tong gong ju 。]	manual	quest	
Great Brain Robbery, The	大脑大劫案 [da nao da jie an]	manual	quest	
The Great Brain Robbery	大脑大劫案 [da nao da jie an]	manual	quest	
Gain a Barrelchest Anchor.	获得桶胸锚。 [huo de tong xiong mao 。]	manual	quest	
Grim Tales	恐怖故事 [kong bu gu shi]	manual	quest	
Hand in the Sand, The	手放在沙子里， [shou fang zai sha zi li ，]	manual	quest	
The Hand in the Sand	沙中之手 [sha zhong zhi shou]	manual	quest	
Gain access to the Wizards' Guild Rune Shop.	进入巫师公会符文商店。 [jin ru wu shi gong hui fu wen shang dian 。]	manual	quest	
Haunted Mine	闹鬼的矿井 [nao gui de kuang jing]	manual	quest	
Gain a Salve Amulet.	获得一个药膏护身符。 [huo de yi ge yao gao hu shen fu 。]	manual	quest	
Hazeel Cult	哈兹尔教派 [ha zi er jiao pai]	manual	quest	
Gain the Carnillean armour.	获得卡尼尔盔甲。 [huo de ka ni er kui jia 。]	manual	quest	
Heroes' Quest	英雄任务 [ying xiong ren wu]	manual	quest	
Learn how to wield Dragon Battleaxes and Maces.	学习如何使用龙战斧和狼牙棒。 [xue xi ru he shi yong long zhan fu he lang ya bang 。]	manual	quest	
Holy Grail	圣杯 [sheng bei]	manual	quest	
Gain great Prayer and Defence XP.	获得大量的祈祷和防御经验值。 [huo de da liang de qi dao he fang yu jing yan zhi 。]	manual	quest	
Horror from the Deep	来自深处的恐怖 [lai zi shen chu de kong bu]	manual	quest	
Gain a God book.	获得神书。 [huo de shen shu 。]	manual	quest	
Icthlarin's Little Helper	伊克拉林的小帮手 [yi ke la lin de xiao bang shou]	manual	quest	
Gain access to Sophanem.	获得索法奈姆的访问权限。 [huo de suo fa nai mu de fang wen quan xian 。]	manual	quest	
Imp Catcher	小鬼捕手 [xiao gui bu shou]	manual	quest	
Gain early game Magic XP.	获得早期游戏 Magic XP。 [huo de zao qi you xi  Magic XP。]	manual	quest	
In Aid of the Myreque	援助迈雷克 [yuan zhu mai lei ke]	manual	quest	
Gain access to the Temple Trekking minigame.	进入寺庙徒步小游戏。 [jin ru si miao tu bu xiao you xi 。]	manual	quest	
In Search of Knowledge	寻找知识 [xun zhao zhi shi]	manual	quest	
MQ: In Search of Knowledge	MQ：寻求知识 [MQ： xun qiu zhi shi]	manual	quest	
Gain an XP Lamp.	获得 XP 灯。 [huo de  XP  deng 。]	manual	quest	
In Search of the Myreque	寻找迈雷克 [xun zhao mai lei ke]	manual	quest	
Start the Myreque storyline.	开始 Myreque 故事情节。 [kai shi  Myreque  gu shi qing jie 。]	manual	quest	
Jungle Potion	丛林药水 [cong lin yao shui]	manual	quest	
Assist Trufitus Shakaya with his ritual.	协助特鲁菲图斯·沙卡亚进行他的仪式。 [xie zhu te lu fei tu si · sha ka ya jin xing ta de yi shi 。]	manual	quest	
Kingdom Divided, A	王国分裂，A [wang guo fen lie ，A]	manual	quest	
A Kingdom Divided	分裂的王国 [fen lie de wang guo]	manual	quest	
Learn how to cast Resurrection spells.	学习如何施放复活咒语。 [xue xi ru he shi fang fu huo zhou yu 。]	manual	quest	
King's Ransom	国王的赎金 [guo wang de shu jin]	manual	quest	
Learn how to use the Chivalry and Piety prayers.	了解如何使用骑士精神和虔诚祈祷。 [liao jie ru he shi yong qi shi jing shen he qian cheng qi dao 。]	manual	quest	
Knight's Sword, The	骑士之剑， [qi shi zhi jian ，]	manual	quest	
The Knight's Sword	骑士之剑 [qi shi zhi jian]	manual	quest	
Gain great Smithing XP.	获得出色的史密斯经验值。 [huo de chu se de shi mi si jing yan zhi 。]	manual	quest	
Lair of Tarn Razorlor	塔恩剃刀者的巢穴 [ta en ti dao zhe de chao xue]	manual	quest	
MQ: Lair of Tarn Razorlor	MQ：塔恩剃刀之巢 [MQ： ta en ti dao zhi chao]	manual	quest	
Gain an enchanted Salve Amulet.	获得一个附魔的药膏护身符。 [huo de yi ge fu mo de yao gao hu shen fu 。]	manual	quest	
Legends' Quest	传奇的任务 [chuan qi de ren wu]	manual	quest	
Gain access to the Legend's Guild.	进入传奇公会。 [jin ru chuan qi gong hui 。]	manual	quest	
Lost City	失落之城 [shi luo zhi cheng]	manual	quest	
Gain access to Zanaris.	获得扎纳里斯的访问权。 [huo de zha na li si de fang wen quan 。]	manual	quest	
Lost Tribe, The	失落的部落 [shi luo de bu luo]	manual	quest	
The Lost Tribe	失落的部落 [shi luo de bu luo]	manual	quest	
Gain access to the Bone Weapon Shop.	进入骨头武器店。 [jin ru gu tou wu qi dian 。]	manual	quest	
Lunar Diplomacy	月球外交 [yue qiu wai jiao]	manual	quest	
Learn how to cast Lunar spells.	学习如何施放月亮咒语。 [xue xi ru he shi fang yue liang zhou yu 。]	manual	quest	
Mage Arena I	法师竞技场 I [fa shi jing ji chang  I]	manual	quest	
MQ: Mage Arena I	MQ：法师竞技场 I [MQ： fa shi jing ji chang  I]	manual	quest	
Unlock the God spells.	解锁神咒。 [jie suo shen zhou 。]	manual	quest	
Mage Arena II	法师竞技场II [fa shi jing ji chang II]	manual	quest	
MQ: Mage Arena II	MQ：法师竞技场 II [MQ： fa shi jing ji chang  II]	manual	quest	
Learn how to imbue the God Capes.	了解如何注入神斗篷。 [liao jie ru he zhu ru shen dou peng 。]	manual	quest	
Making Friends with My Arm	与我的手臂交朋友 [yu wo de shou bi jiao peng you]	manual	quest	
Gain great XP and a disease-free herb patch.	获得出色的经验值和无病药草补丁。 [huo de chu se de jing yan zhi he wu bing yao cao bu ding 。]	manual	quest	
Making History	创造历史 [chuang zao li shi]	manual	quest	
Help Jorral restore a historic location.	帮助乔拉尔恢复历史遗迹。 [bang zhu qiao la er hui fu li shi yi ji 。]	manual	quest	
Merlin's Crystal	梅林的水晶 [mei lin de shui jing]	manual	quest	
Assist King Arthur in Camelot.	在卡米洛特协助亚瑟王。 [zai ka mi luo te xie zhu ya se wang 。]	manual	quest	
Misthalin Mystery	米沙林之谜 [mi sha lin zhi mi]	manual	quest	
Monkey Madness I	猴子疯狂 I [hou zi feng kuang  I]	manual	quest	
Learn how to wield Dragon Scimitars.	学习如何使用龙弯刀。 [xue xi ru he shi yong long wan dao 。]	manual	quest	
Monkey Madness II	疯狂猴子II [feng kuang hou zi II]	manual	quest	
Gain great XP and a Royal Seed Pod.	获得丰富的经验值和皇家种子荚。 [huo de feng fu de jing yan zhi he huang jia zhong zi jia 。]	manual	quest	
Monk's Friend	和尚的朋友 [he shang de peng you]	manual	quest	
Gain early game Woodcutting XP.	获得早期游戏伐木 XP。 [huo de zao qi you xi fa mu  XP。]	manual	quest	
Mountain Daughter	山女儿 [shan nv er]	manual	quest	
Help the people of the Mountain Tribe.	帮助山部落的人们。 [bang zhu shan bu luo de ren men 。]	manual	quest	
Mourning's End Part I	哀悼的结束第一部分 [ai dao de jie shu di yi bu fen]	manual	quest	
Gain great Hitpoint and Thieving XP.	获得出色的生命值和盗贼经验值。 [huo de chu se de sheng ming zhi he dao zei jing yan zhi 。]	manual	quest	
Mourning's End Part II	哀悼的结束第二部分 [ai dao de jie shu di er bu fen]	manual	quest	
Learn how to craft Death Runes.	了解如何制作死亡符文。 [liao jie ru he zhi zuo si wang fu wen 。]	manual	quest	
Murder Mystery	谋杀之谜 [mou sha zhi mi]	manual	quest	
Investigate a murder at Sinclair Mansion.	调查辛克莱大厦的谋杀案。 [diao cha xin ke lai da sha de mou sha an 。]	manual	quest	
