english	translation	category	sub_category	source
Top of the morning to you.	早上好。 [zao shang hao 。]	dialogue	Father Lawrence	Father Lawrence
To err is human, to forgive, quite difficult.	人都会犯错，宽恕是相当困难的。 [ren du hui fan cuo ， kuan shu shi xiang dang kun nan de 。]	dialogue	Father Lawrence	Father Lawrence
I need a think I drink.	我需要喝一杯。 [wo xu yao he yi bei 。]	dialogue	Father Lawrence	Father Lawrence
Can't you see that I'm in the middle of a Sermon?!	你没看到我正在讲道吗？！ [ni mei kan dao wo zheng zai jiang dao ma ？！]	dialogue	Father Lawrence	Father Lawrence
But Romeo sent me!	但罗密欧派我来的！ [dan luo mi ou pai wo lai de ！]	dialogue	Father Lawrence	Player
But I'm busy delivering a sermon to my congregation!	但我正忙着向我的会众讲道！ [dan wo zheng mang zhe xiang wo de hui zhong jiang dao ！]	dialogue	Father Lawrence	Father Lawrence
Zzzzzzzzz	呜呜呜 [wu wu wu]	dialogue	Father Lawrence	Congregation
Yes, well, it certainly seems like you have a captive audience!	是的，嗯，看起来你确实有一群忠实的观众！ [shi de ， n ， kan qi lai ni que shi you yi qun zhong shi de guan zhong ！]	dialogue	Father Lawrence	Player
Ok, ok...what do you want so I can get rid of you and continue with my sermon?	好吧，好吧……你想要什么，这样我就可以摆脱你并继续我的布道？ [hao ba ， hao ba …… ni xiang yao shen me ， zhe yang wo jiu ke yi bai tuo ni bing ji xu wo de bu dao ？]	dialogue	Father Lawrence	Father Lawrence
Romeo sent me. He says you may be able to help.	罗密欧派我来的。他说你也许能帮忙。 [luo mi ou pai wo lai de 。 ta shuo ni ye xu neng bang mang 。]	dialogue	Father Lawrence	Player
Ah Romeo, yes. A fine lad, but a little bit confused.	啊，罗密欧，是的。一个不错的小伙子，但有点困惑。 [a ， luo mi ou ， shi de 。 yi ge bu cuo de xiao huo zi ， dan you dian kun huo 。]	dialogue	Father Lawrence	Father Lawrence
Yes, very confused....Anyway, Romeo wishes to be married to Juliet! She must be rescued from her father's control!	是的，很困惑……无论如何，罗密欧希望与朱丽叶结婚！一定要把她从父亲的控制下救出来！ [shi de ， hen kun huo …… wu lun ru he ， luo mi ou xi wang yu zhu li ye jie hun ！ yi ding yao ba ta cong fu qin de kong zhi xia jiu chu lai ！]	dialogue	Father Lawrence	Player
I agree, and I think I have an idea! A potion to make her appear dead...	我同意，我想我有一个想法！一种让她看起来已经死了的药剂…… [wo tong yi ， wo xiang wo you yi ge xiang fa ！ yi zhong rang ta kan qi lai yi jing si le de yao ji ……]	dialogue	Father Lawrence	Father Lawrence
Dead! Sounds a bit creepy to me...but please, continue.	死的！对我来说听起来有点令人毛骨悚然……但是请继续。 [si de ！ dui wo lai shuo ting qi lai you dian ling ren mao gu song ran …… dan shi qing ji xu 。]	dialogue	Father Lawrence	Player
The potion will only make Juliet 'appear' dead...then she'll be taken to the crypt...	魔药只会让朱丽叶‘看起来’死了……然后她会被带到地下室…… [mo yao zhi hui rang zhu li ye ‘ kan qi lai ’ si le …… ran hou ta hui bei dai dao di xia shi ……]	dialogue	Father Lawrence	Father Lawrence
Crypt! Again...very creepy! You must have some strange hobbies.	地穴！再次……非常令人毛骨悚然！你一定有一些奇怪的爱好。 [di xue ！ zai ci …… fei chang ling ren mao gu song ran ！ ni yi ding you yi xie qi guai de ai hao 。]	dialogue	Father Lawrence	Player
Then Romeo can collect her from the crypt! Go to the Apothecary, tell him I sent you and that you'll need a 'Cadava' potion.	然后罗密欧就可以从地窖里接她了！去找药剂师，告诉他是我派你来的，你需要一瓶“卡达瓦”药水。 [ran hou luo mi ou jiu ke yi cong di jiao li jie ta le ！ qu zhao yao ji shi ， gao su ta shi wo pai ni lai de ， ni xu yao yi ping “ ka da wa ” yao shui 。]	dialogue	Father Lawrence	Father Lawrence
Apart from the strong overtones of death, this is turning out to be a real love story.	除了强烈的死亡暗示之外，这也是一个真实的爱情故事。 [chu le qiang lie de si wang an shi zhi wai ， zhe ye shi yi ge zhen shi de ai qing gu shi 。]	dialogue	Father Lawrence	Player
Ah, have you found the Apothecary yet? Remember, Cadava potion, for Juliet.	啊，你找到药剂师了吗？记住，卡达瓦药水，给朱丽叶的。 [a ， ni zhao dao yao ji shi le ma ？ ji zhu ， ka da wa yao shui ， gei zhu li ye de 。]	dialogue	Father Lawrence	Father Lawrence
Did you find the Apothecary?	你找到药剂师了吗？ [ni zhao dao yao ji shi le ma ？]	dialogue	Father Lawrence	Father Lawrence
I've got the cadava potion.	我有卡达瓦药水。 [wo you ka da wa yao shui 。]	dialogue	Father Lawrence	Player
Good! Good work! Ok, take it to Juliet, she's expecting you. I'll talk to Romeo and make sure he knows what to do.	好的！干得好！好的，把它带给朱丽叶，她正在等你。我会和罗密欧谈谈并确保他知道该怎么做。 [hao de ！ gan de hao ！ hao de ， ba ta dai gei zhu li ye ， ta zheng zai deng ni 。 wo hui he luo mi ou tan tan bing que bao ta zhi dao gai zen me zuo 。]	dialogue	Father Lawrence	Father Lawrence
The Wise Old Man of Draynor Village sent you this message about your drinking habits!	德拉诺村的智者老人向您发送了这条有关您饮酒习惯的消息！ [de la nuo cun de zhi zhe lao ren xiang nin fa song le zhe tiao you guan nin yin jiu xi guan de xiao xi ！]	dialogue	Father Lawrence	Player
mssge? wha messsge?	留言？发什么消息？ [liu yan ？ fa shen me xiao xi ？]	dialogue	Father Lawrence	Father Lawrence
oh, msesesge for me.	哦，对我来说是msesesge。 [o ， dui wo lai shuo shi msesesge。]	dialogue	Father Lawrence	Father Lawrence
Oh dear, he doesn't look like he's going to be able to read the message!	哦天哪，他看起来不像能读到这条信息！ [o tian na ， ta kan qi lai bu xiang neng du dao zhe tiao xin xi ！]	dialogue	Father Lawrence	Father Lawrence
I'd give you a reward, but you don't seem to have any space for it. Come back when you do.	我想给你奖励，但你似乎没有任何空间。当你回来的时候就回来吧。 [wo xiang gei ni jiang li ， dan ni si hu mei you ren he kong jian 。 dang ni hui lai de shi hou jiu hui lai ba 。]	dialogue	Father Lawrence	Father Lawrence
in nomine saradomini, blah blah blah...	提名萨拉多米尼，等等等等…… [ti ming sa la duo mi ni ， deng deng deng deng ……]	dialogue	Father Lawrence	Father Lawrence
Whee! Mmmgic power, kazamm...	哎哟！嗯魔力，卡扎姆…… [ai yo ！ n mo li ， ka zha mu ……]	dialogue	Father Lawrence	Father Lawrence
I am always looking for a quest.	我一直在寻找一个任务。 [wo yi zhi zai xun zhao yi ge ren wu 。]	dialogue	Father Lawrence	Father Lawrence
No, I prefer just to kill things.	不，我更喜欢杀戮。 [bu ， wo geng xi huan sha lu 。]	dialogue	Father Lawrence	Father Lawrence
Can you recommend a good bar?	你能推荐一个不错的酒吧吗？ [ni neng tui jian yi ge bu cuo de jiu ba ma ？]	dialogue	Father Lawrence	Father Lawrence
Ok, thanks	好的，谢谢 [hao de ， xie xie]	dialogue	Father Lawrence	Father Lawrence
Go away! I'm meditating!	离开！我正在冥想！ [li kai ！ wo zheng zai ming xiang ！]	dialogue	Father Urhney	Father Urhney
Well, that's friendly.	嗯，这很友好。 [n ， zhe hen you hao 。]	dialogue	Father Urhney	Player
I SAID go AWAY.	我说走开。 [wo shuo zou kai 。]	dialogue	Father Urhney	Father Urhney
Okay, okay... sheesh, what a grouch.	好吧，好吧……哎呀，真是脾气暴躁。 [hao ba ， hao ba …… ai ya ， zhen shi pi qi bao zao 。]	dialogue	Father Urhney	Player
I've come to repossess your house.	我是来夺回你的房子的。 [wo shi lai duo hui ni de fang zi de 。]	dialogue	Father Urhney	Player
Under what grounds???	依据什么理由？？？ [yi ju shen me li you ？？？]	dialogue	Father Urhney	Father Urhney
Repeated failure on mortgage repayments.	屡次未能偿还抵押贷款。 [lv ci wei neng chang huan di ya dai kuan 。]	dialogue	Father Urhney	Player
What?	什么？ [shen me ？]	dialogue	Father Urhney	Father Urhney
But... I don't have a mortgage! I built this house myself!	但是……我没有抵押贷款！这房子是我自己建的！ [dan shi …… wo mei you di ya dai kuan ！ zhe fang zi shi wo zi ji jian de ！]	dialogue	Father Urhney	Father Urhney
Sorry. I must have got the wrong address. All the houses look the same around here.	对不起。我肯定是弄错地址了。这里所有的房子看起来都一样。 [dui bu qi 。 wo ken ding shi nong cuo di zhi le 。 zhe li suo you de fang zi kan qi lai dou yi yang 。]	dialogue	Father Urhney	Player
What? What houses? What ARE you talking about???	什么？什么房子？你在说什么？？？ [shen me ？ shen me fang zi ？ ni zai shuo shen me ？？？]	dialogue	Father Urhney	Father Urhney
Never mind.	没关系。 [mei guan xi 。]	dialogue	Father Urhney	Player
I don't know. I just wanted this house...	我不知道。我只是想要这个房子... [wo bu zhi dao 。 wo zhi shi xiang yao zhe ge fang zi ...]	dialogue	Father Urhney	Player
Oh... go away and stop wasting my time!	噢……走开，别再浪费我的时间了！ [o …… zou kai ， bie zai lang fei wo de shi jian le ！]	dialogue	Father Urhney	Father Urhney
Father Aereck sent me to talk to you.	艾瑞克神父派我来跟你说话。 [ai rui ke shen fu pai wo lai gen ni shuo hua 。]	dialogue	Father Urhney	Player
I suppose I'd better talk to you then. What problems has he got himself into this time?	我想我最好和你谈谈。这次他又遇到了什么问题呢？ [wo xiang wo zui hao he ni tan tan 。 zhe ci ta you yu dao le shen me wen ti ne ？]	dialogue	Father Urhney	Father Urhney
He's got a ghost haunting his graveyard.	他的墓地里有鬼魂出没。 [ta de mu di li you gui hun chu mo 。]	dialogue	Father Urhney	Player
Oh, the silly fool.	噢，这个傻瓜。 [o ， zhe ge sha gua 。]	dialogue	Father Urhney	Father Urhney
I leave town for just five months, and ALREADY he can't manage.	我离开小镇才五个月，他已经无法应付了。 [wo li kai xiao zhen cai wu ge yue ， ta yi jing wu fa ying fu le 。]	dialogue	Father Urhney	Father Urhney
(sigh)	（叹） [（ tan ）]	dialogue	Father Urhney	Father Urhney
Well, I can't go back and exorcise it. I vowed not to leave this place. Until I had done a full two years of prayer and meditation.	好吧，我不能回去驱魔了。我发誓不会离开这个地方。直到我完成了整整两年的祈祷和冥想。 [hao ba ， wo bu neng hui qu qu mo le 。 wo fa shi bu hui li kai zhe ge di fang 。 zhi dao wo wan cheng le zheng zheng liang nian de qi dao he ming xiang 。]	dialogue	Father Urhney	Father Urhney
Tell you what I can do though; take this amulet.	告诉你我能做什么；拿走这个护身符。 [gao su ni wo neng zuo shen me ； na zou zhe ge hu shen fu 。]	dialogue	Father Urhney	Father Urhney
Father Urhney hands you an amulet.	厄尼神父递给你一个护身符。 [e ni shen fu di gei ni yi ge hu shen fu 。]	dialogue	Father Urhney	Father Urhney
It is an Amulet of Ghostspeak.	它是鬼语护身符。 [ta shi gui yu hu shen fu 。]	dialogue	Father Urhney	Father Urhney
So called, because when you wear it you can speak to ghosts. A lot of ghosts are doomed to be ghosts because they have left some important task uncompleted.	之所以这么称呼，是因为戴上它后可以与鬼魂对话。很多鬼注定是鬼，因为他们留下了一些重要的任务未完成。 [zhi suo yi zhe me cheng hu ， shi yin wei dai shang ta hou ke yi yu gui hun dui hua 。 hen duo gui zhu ding shi gui ， yin wei ta men liu xia le yi xie zhong yao de ren wu wei wan cheng 。]	dialogue	Father Urhney	Father Urhney
Maybe if you know what this task is, you can get rid of the ghost. I'm not making any guarantees mind you, but it is the best I can do right now.	也许如果你知道这个任务是什么，你就可以摆脱鬼魂。请注意，我不会做任何保证，但这是我现在能做的最好的事情。 [ye xu ru guo ni zhi dao zhe ge ren wu shi shen me ， ni jiu ke yi bai tuo gui hun 。 qing zhu yi ， wo bu hui zuo ren he bao zheng ， dan zhe shi wo xian zai neng zuo de zui hao de shi qing 。]	dialogue	Father Urhney	Father Urhney
Thank you. I'll give it a try!	谢谢。我会尝试一下！ [xie xie 。 wo hui chang shi yi xia ！]	dialogue	Father Urhney	Player
You mean he gets himself into lots of problems?	你的意思是他给自己带来了很多问题？ [ni de yi si shi ta gei zi ji dai lai le hen duo wen ti ？]	dialogue	Father Urhney	Player
Yeah. For example, when we were trainee priests he kept on getting stuck up bell ropes.	是的。例如，当我们还是实习牧师时，他总是被钟绳卡住。 [shi de 。 li ru ， dang wo men hai shi shi xi mu shi shi ， ta zong shi bei zhong sheng ka zhu 。]	dialogue	Father Urhney	Father Urhney
Anyway. I don't have time for chitchat. What's his problem THIS time?	反正。我没有时间闲聊。这次他有什么问题吗？ [fan zheng 。 wo mei you shi jian xian liao 。 zhe ci ta you shen me wen ti ma ？]	dialogue	Father Urhney	Father Urhney
I've lost the Amulet of Ghostspeak.	我丢失了鬼语护身符。 [wo diu shi le gui yu hu shen fu 。]	dialogue	Father Urhney	Player
What are you talking about? I can see you've got it with you!	你在说什么？我看得出你已经带着它了！ [ni zai shuo shen me ？ wo kan de chu ni yi jing dai zhe ta le ！]	dialogue	Father Urhney	Father Urhney
You come here wasting my time... Has it even occurred to you that you've got it stored somewhere? Now GO AWAY!	你来这里浪费我的时间...你有没有想过你已经把它存放在某个地方了？现在走开！ [ni lai zhe li lang fei wo de shi jian ... ni you mei you xiang guo ni yi jing ba ta cun fang zai mou ge di fang le ？ xian zai zou kai ！]	dialogue	Father Urhney	Father Urhney
How careless can you get? Those things aren't easy to come by you know! Now clear some space in your inventory and I'll give you another one.	你能粗心到什么程度？这些东西来之不易，你知道吗！现在清理你的库存中的一些空间，我会给你另一个空间。 [ni neng cu xin dao shen me cheng du ？ zhe xie dong xi lai zhi bu yi ， ni zhi dao ma ！ xian zai qing li ni de ku cun zhong de yi xie kong jian ， wo hui gei ni ling yi ge kong jian 。]	dialogue	Father Urhney	Father Urhney
How careless can you get? Those things aren't easy to come by you know! It's a good job I've got a spare.	你能粗心到什么程度？这些东西来之不易，你知道吗！这是一份好工作，我还有空余的工作。 [ni neng cu xin dao shen me cheng du ？ zhe xie dong xi lai zhi bu yi ， ni zhi dao ma ！ zhe shi yi fen hao gong zuo ， wo hai you kong yu de gong zuo 。]	dialogue	Father Urhney	Father Urhney
Be more careful this time.	这次要小心一些。 [zhe ci yao xiao xin yi xie 。]	dialogue	Father Urhney	Father Urhney
Okay, I'll try to be.	好吧，我会努力做到的。 [hao ba ， wo hui nu li zuo dao de 。]	dialogue	Father Urhney	Player
Hello?	你好？ [ni hao ？]	dialogue	Father Urhney	Player
At last! The voice of Saradomin! My years of meditation have paid off!	终于！萨拉多明的声音！我多年的冥想得到了回报！ [zhong yu ！ sa la duo ming de sheng yin ！ wo duo nian de ming xiang de dao le hui bao ！]	dialogue	Father Urhney	Father Urhney
Um...	嗯... [n ...]	dialogue	Father Urhney	Player
O mighty Saradomin! What is your message to me?	伟大的萨拉多明啊！你想对我说些什么？ [wei da de sa la duo ming a ！ ni xiang dui wo shuo xie shen me ？]	dialogue	Father Urhney	Father Urhney
Stop sitting around in a house in a swamp and go and do something useful!	别再坐在沼泽里的房子里了，去做一些有用的事情吧！ [bie zai zuo zai zhao ze li de fang zi li le ， qu zuo yi xie you yong de shi qing ba ！]	dialogue	Father Urhney	Player
Oh, thank you Saradomin! I will meditate on what this message means!	哦，谢谢萨拉多明！我会思考这个消息的含义！ [o ， xie xie sa la duo ming ！ wo hui si kao zhe ge xiao xi de han yi ！]	dialogue	Father Urhney	Father Urhney
Well, that's friendly.	嗯，这很友好。 [n ， zhe hen you hao 。]	dialogue	Father Urhney	Father Urhney
I've come to repossess your house.	我是来夺回你的房子的。 [wo shi lai duo hui ni de fang zi de 。]	dialogue	Father Urhney	Father Urhney
Repeated failure on mortgage repayments.	屡次未能偿还抵押贷款。 [lv ci wei neng chang huan di ya dai kuan 。]	dialogue	Father Urhney	Father Urhney
I don't know, I just wanted this house.	我不知道，我只是想要这个房子。 [wo bu zhi dao ， wo zhi shi xiang yao zhe ge fang zi 。]	dialogue	Father Urhney	Father Urhney
Father Aereck sent me to talk to you.	艾瑞克神父派我来跟你说话。 [ai rui ke shen fu pai wo lai gen ni shuo hua 。]	dialogue	Father Urhney	Father Urhney
He's got a ghost haunting his graveyard.	他的墓地里有鬼魂出没。 [ta de mu di li you gui hun chu mo 。]	dialogue	Father Urhney	Father Urhney
You mean he gets himself into lots of problems?	你的意思是他给自己带来了很多问题？ [ni de yi si shi ta gei zi ji dai lai le hen duo wen ti ？]	dialogue	Father Urhney	Father Urhney
I've lost the Amulet of Ghostspeak.	我丢失了鬼语护身符。 [wo diu shi le gui yu hu shen fu 。]	dialogue	Father Urhney	Father Urhney
Nilsal. Interested in buying some of Aldarin's finest fruit and veg?	尼尔萨尔。有兴趣购买一些 Aldarin 最好的水果和蔬菜吗？ [ni er sa er 。 you xing qu gou mai yi xie  Aldarin  zui hao de shui guo he shu cai ma ？]	dialogue	Faustus	Faustus
Let's see what you have.	让我们看看你有什么。 [rang wo men kan kan ni you shen me 。]	dialogue	Faustus	Player
No thanks.	不，谢谢。 [bu ， xie xie 。]	dialogue	Faustus	Player
Fair enough.	很公平。 [hen gong ping 。]	dialogue	Faustus	Faustus
Yes please.	是的，请。 [shi de ， qing 。]	dialogue	Faustus	Faustus
No thanks.	不，谢谢。 [bu ， xie xie 。]	dialogue	Faustus	Faustus
Hi.	你好。 [ni hao 。]	dialogue	Feanor	Player
You know, there are so many different ways to greet people. Hello, 'ello, hello there...	你知道，打招呼的方式有很多种。你好，你好，你好…… [ni zhi dao ， da zhao hu de fang shi you hen duo zhong 。 ni hao ， ni hao ， ni hao ……]	dialogue	Feanor	Feanor
That still only counts as one!	那还是只能算一个！ [na hai shi zhi neng suan yi ge ！]	dialogue	Feanor	Player
Hello. How are you today?	你好。你今天怎么样？ [ni hao 。 ni jin tian zen me yang ？]	dialogue	Feanor	Feanor
I'm great, thank you!	我很棒，谢谢你！ [wo hen bang ， xie xie ni ！]	dialogue	Feanor	Player
Hello! What a day it is in the crystal city, huh?	你好！水晶城里今天过得怎么样啊？ [ni hao ！ shui jing cheng li jin tian guo de zen me yang a ？]	dialogue	Feanor	Feanor
Indeed.	的确。 [di que 。]	dialogue	Feanor	Player
What can I do for ya?	我能为你做什么？ [wo neng wei ni zuo shen me ？]	dialogue	Feanor	Feanor
What is there to do around here?	这附近有什么可玩的？ [zhe fu jin you shen me ke wan de ？]	dialogue	Feanor	Player
All kinds of things! The towers are a wonderful sight to see.	各种各样的事情！这些塔楼是一个美妙的景观。 [ge zhong ge yang de shi qing ！ zhe xie ta lou shi yi ge mei miao de jing guan 。]	dialogue	Feanor	Feanor
On a day like today, I'd recommend visiting the market.	在像今天这样的日子，我建议您参观市场。 [zai xiang jin tian zhe yang de ri zi ， wo jian yi nin can guan shi chang 。]	dialogue	Feanor	Feanor
Nothing.	没有什么。 [mei you shen me 。]	dialogue	Feanor	Player
What do you think you're doing?	你认为你在做什么？ [ni ren wei ni zai zuo shen me ？]	dialogue	Feanor	Feanor
What is there to do around here?	这附近有什么可玩的？ [zhe fu jin you shen me ke wan de ？]	dialogue	Feanor	Feanor
Nothing.	没有什么。 [mei you shen me 。]	dialogue	Feanor	Feanor
Hello tall person.	你好高个子。 [ni hao gao ge zi 。]	dialogue	Felfiz Yaryus	Felfiz Yaryus
Hello short person.	你好矮个子。 [ni hao ai ge zi 。]	dialogue	Felfiz Yaryus	Player
What's this patch for?	这个补丁有什么用？ [zhe ge bu ding you shen me yong ？]	dialogue	Felfiz Yaryus	Player
This is an Anima patch, the only one of its kind. Here, you can grow Iasor, Kronos and Attas plants.	这是一个 Anima 补丁，同类中唯一的一个。在这里，您可以种植 Iasor、Kronos 和 Attas 植物。 [zhe shi yi ge  Anima  bu ding ， tong lei zhong wei yi de yi ge 。 zai zhe li ， nin ke yi zhong zhi  Iasor、Kronos  he  Attas  zhi wu 。]	dialogue	Felfiz Yaryus	Felfiz Yaryus
What are they?	这些是什么？ [zhe xie shi shen me ？]	dialogue	Felfiz Yaryus	Player
Three unique plants with a special affinity to the Anima Mundi, the life force of our world.	三种独特的植物与我们世界的生命力——Anima Mundi 有着特殊的亲和力。 [san zhong du te de zhi wu yu wo men shi jie de sheng ming li ——Anima Mundi  you zhe te shu de qin he li 。]	dialogue	Felfiz Yaryus	Felfiz Yaryus
When planted, all three of these plants have a unique impact on the Anima Mundi. Their effects will likely be very useful to you when farming.	种植后，这三种植物都会对 Anima Mundi 产生独特的影响。它们的效果可能对你耕种时非常有用。 [zhong zhi hou ， zhe san zhong zhi wu du hui dui  Anima Mundi  chan sheng du te de ying xiang 。 ta men de xiao guo ke neng dui ni geng zhong shi fei chang you yong 。]	dialogue	Felfiz Yaryus	Felfiz Yaryus
What are the effects?	有什么影响？ [you shen me ying xiang ？]	dialogue	Felfiz Yaryus	Player
Iasor plants will reduce the chance of your other crops becoming diseased, Kronos plants will increase the speed at which they grow and Attas plants will improve the yield when harvesting.	Iasor 植物将减少其他作物患病的机会，Kronos 植物将提高其生长速度，而 Attas 植物将提高收获时的产量。 [Iasor  zhi wu jiang jian shao qi ta zuo wu huan bing de ji hui ，Kronos  zhi wu jiang ti gao qi sheng zhang su du ， er  Attas  zhi wu jiang ti gao shou huo shi de chan liang 。]	dialogue	Felfiz Yaryus	Felfiz Yaryus
Choose wisely though, as you can only have one of them at a time.	但请明智地选择，因为您一次只能拥有其中之一。 [dan qing ming zhi di xuan ze ， yin wei nin yi ci zhi neng yong you qi zhong zhi yi 。]	dialogue	Felfiz Yaryus	Felfiz Yaryus
Eventually, they'll start to wither and die as their impact on the Anima Mundi is limited. You'll have to plant another when they do.	最终，它们将开始枯萎和死亡，因为它们对灵魂世界的影响是有限的。当他们这样做的时候，你就得再种一株。 [zui zhong ， ta men jiang kai shi ku wei he si wang ， yin wei ta men dui ling hun shi jie de ying xiang shi you xian de 。 dang ta men zhe yang zuo de shi hou ， ni jiu de zai zhong yi zhu 。]	dialogue	Felfiz Yaryus	Felfiz Yaryus
Awesome! Thanks for the information.	惊人的！感谢您提供信息。 [jing ren de ！ gan xie nin ti gong xin xi 。]	dialogue	Felfiz Yaryus	Player
See you later.	稍后见。 [shao hou jian 。]	dialogue	Felfiz Yaryus	Player
What's this patch for?	这个补丁有什么用？ [zhe ge bu ding you shen me yong ？]	dialogue	Felfiz Yaryus	Felfiz Yaryus
See you later.	稍后见。 [shao hou jian 。]	dialogue	Felfiz Yaryus	Felfiz Yaryus
Hello!	你好！ [ni hao ！]	dialogue	Felius	Player
Leave me be. I am not here to make friends.	别管我了。我来这里不是为了交朋友。 [bie guan wo le 。 wo lai zhe li bu shi wei le jiao peng you 。]	dialogue	Felius	Felius
Fair enough.	很公平。 [hen gong ping 。]	dialogue	Felius	Player
Hello, The Face said you wanted to speak with me.	你好，The Face 说你想和我说话。 [ni hao ，The Face  shuo ni xiang he wo shuo hua 。]	dialogue	Felkrash	Player
Ah, we meet at last. My fellow ratcatchers tell me you're quite the talent.	啊，我们终于见面了。我的捕鼠同伴告诉我你很有天赋。 [a ， wo men zhong yu jian mian le 。 wo de bu shu tong ban gao su wo ni hen you tian fu 。]	dialogue	Felkrash	Felkrash
Well I can't take all the credit, I've had more than a little help from my cat.	好吧，我不能把所有的功劳都归功于我，我从我的猫那里得到了很多帮助。 [hao ba ， wo bu neng ba suo you de gong lao dou gui gong yu wo ， wo cong wo de mao na li de dao le hen duo bang zhu 。]	dialogue	Felkrash	Player
Ah, modesty. A trait seldom displayed by adventurers like yourself.	啊，谦虚。像你这样的冒险家很少表现出这种特质。 [a ， qian xu 。 xiang ni zhe yang de mao xian jia hen shao biao xian chu zhe zhong te zhi 。]	dialogue	Felkrash	Felkrash
Too many more like you and I'll lose half of my business.	像你这样的人太多了，我就会失去一半的生意。 [xiang ni zhe yang de ren tai duo le ， wo jiu hui shi qu yi ban de sheng yi 。]	dialogue	Felkrash	Felkrash
Why's that?	这是为什么呢？ [zhe shi wei shen me ne ？]	dialogue	Felkrash	Player
Epic poems aren't usually commissioned by the shy and retiring.	史诗通常不是由害羞和隐居的人委托创作的。 [shi shi tong chang bu shi you hai xiu he yin ju de ren wei tuo chuang zuo de 。]	dialogue	Felkrash	Felkrash
Smokin' Joe said that you know lots about training wily cats.	冒烟的乔说你对训练狡猾的猫了解很多。 [mao yan de qiao shuo ni dui xun lian jiao hua de mao liao jie hen duo 。]	dialogue	Felkrash	Player
I do indeed. In fact, that's why I wanted to talk to you.	我确实如此。事实上，这就是我想和你谈谈的原因。 [wo que shi ru ci 。 shi shi shang ， zhe jiu shi wo xiang he ni tan tan de yuan yin 。]	dialogue	Felkrash	Felkrash
So you'll show me how to turn my cat into a wily cat?	那么你会告诉我如何把我的猫变成一只狡猾的猫吗？ [na me ni hui gao su wo ru he ba wo de mao bian cheng yi zhi jiao hua de mao ma ？]	dialogue	Felkrash	Player
Ah, ah, ah - not so fast.	啊啊啊——没那么快。 [a a a —— mei na me kuai 。]	dialogue	Felkrash	Felkrash
Let me guess... you want me to catch some rats for you first?	让我猜猜...你想让我先帮你抓一些老鼠吗？ [rang wo cai cai ... ni xiang rang wo xian bang ni zhua yi xie lao shu ma ？]	dialogue	Felkrash	Player
Bingo.	宾果游戏。 [bin guo you xi 。]	dialogue	Felkrash	Felkrash
Alright then, what's the job?	好吧，那工作是什么？ [hao ba ， na gong zuo shi shen me ？]	dialogue	Felkrash	Player
Nothing too difficult. Just rid the port of every single rat... at once.	没什么太难的。立刻把港口里的每一只老鼠都消灭掉。 [mei shen me tai nan de 。 li ke ba gang kou li de mei yi zhi lao shu dou xiao mie diao 。]	dialogue	Felkrash	Felkrash
At once?!	立刻？！ [li ke ？！]	dialogue	Felkrash	Player
Yep. I expect to see all the rats in Port Sarim dead in one, decisive action.	是的。我希望看到沙里姆港的所有老鼠都能通过一次果断的行动被消灭。 [shi de 。 wo xi wang kan dao sha li mu gang de suo you lao shu dou neng tong guo yi ci guo duan de xing dong bei xiao mie 。]	dialogue	Felkrash	Felkrash
Are you serious?	你是认真的？ [ni shi ren zhen de ？]	dialogue	Felkrash	Player
Deadly!	致命！ [zhi ming ！]	dialogue	Felkrash	Felkrash
So why do you want all the rats wiped out at once?	那么你为什么要立即消灭所有老鼠呢？ [na me ni wei shen me yao li ji xiao mie suo you lao shu ne ？]	dialogue	Felkrash	Player
I want to write a new poem.	我想写一首新诗。 [wo xiang xie yi shou xin shi 。]	dialogue	Felkrash	Felkrash
About me?! How flattering.	关于我？！多么讨人喜欢啊。 [guan yu wo ？！ duo me tao ren xi huan a 。]	dialogue	Felkrash	Player
No, silly. A poem about the art of ratcatching.	不，愚蠢的。一首关于捕鼠艺术的诗。 [bu ， yu chun de 。 yi shou guan yu bu shu yi shu de shi 。]	dialogue	Felkrash	Felkrash
Poetry might be my bread and butter, but catching rats is my real passion.	诗歌可能是我的面包和黄油，但抓老鼠才是我真正的热情。 [shi ge ke neng shi wo de mian bao he huang you ， dan zhua lao shu cai shi wo zhen zheng de re qing 。]	dialogue	Felkrash	Felkrash
Couldn't you just use some 'creative license' instead?	难道你不能使用一些“创意许可”来代替吗？ [nan dao ni bu neng shi yong yi xie “ chuang yi xu ke ” lai dai ti ma ？]	dialogue	Felkrash	Player
Not to disappoint you, but this task might be beyond my capabilities...	不想让你失望，但是这个任务可能超出了我的能力范围...... [bu xiang rang ni shi wang ， dan shi zhe ge ren wu ke neng chao chu le wo de neng li fan wei ......]	dialogue	Felkrash	Player
Don't be so hard on yourself!	别对自己那么难！ [bie dui zi ji na me nan ！]	dialogue	Felkrash	Felkrash
Besides, it's not difficult. I myself performed the very same feat just a few years ago.	此外，这并不困难。就在几年前，我本人也完成了同样的壮举。 [ci wai ， zhe bing bu kun nan 。 jiu zai ji nian qian ， wo ben ren ye wan cheng le tong yang de zhuang ju 。]	dialogue	Felkrash	Felkrash
You did? How?	你做到了吗？如何？ [ni zuo dao le ma ？ ru he ？]	dialogue	Felkrash	Player
