english	translation	category	sub_category	source
Sober-Up	醒酒 [xing jiu]	actions	npc	Skippy
Walk here	步行到这里 [bu xing dao zhe li]	actions	npc	Purepker895
Follow	跟随 [gen sui]	actions	npc	Purepker895
Pay (north-west)	付费（西北） [fu fei （ xi bei ）]	actions	npc	Elstan
Pay (south-east)	付费（东南） [fu fei （ dong nan ）]	actions	npc	Elstan
Pay (north)	付费（北） [fu fei （ bei ）]	actions	npc	Dantaera
Pay (south)	付费（南） [fu fei （ nan ）]	actions	npc	Dantaera
Detach	分离 [fen li]	actions	npc	Combat dummy
Upgrade	升级 [sheng ji]	actions	npc	Combat dummy
Remove	消除 [xiao chu]	actions	npc	Combat dummy
Shoo	徐 [xu]	actions	npc	Clockwork cat
Fur Clothing	皮衣 [pi yi]	actions	npc	Asyff
Shoo-away	疾走 [ji zou]	actions	npc	Stray dog
Tease	逗 [dou]	actions	npc	Sabre-toothed kyatt
Leave	离开 [li kai]	actions	npc	Squire
Claim-slime	声称粘液 [sheng cheng nian ye]	actions	npc	Robin
Use	使用 [shi yong]	actions	npc	Portal
Exit	出口 [chu kou]	actions	npc	Portal
Relocate	搬迁 [ban qian]	actions	npc	Estate agent
Redecorate	重新装修 [chong xin zhuang xiu]	actions	npc	Estate agent
Buy-plank	买板 [mai ban]	actions	npc	Sawmill operator
Age	年龄 [nian ling]	actions	npc	Hans
Tackle	处理 [chu li]	actions	npc	Gnome baller
Pass-to	传递到 [chuan di dao]	actions	npc	Gnome winger
Claim	宣称 [xuan cheng]	actions	npc	Ranged combat tutor
Buy	买 [mai]	actions	npc	Fadli
Heal	愈合 [yu he]	actions	npc	A'abla
Stroke	中风 [zhong feng]	actions	npc	Gertrude's cat
Climb-over	爬过去 [pa guo qu]	actions	npc	Pile of bones
Melt	熔化 [rong hua]	actions	npc	Crust of ice
Clear	清除 [qing chu]	actions	npc	Furnace grate
Take	拿 [na]	actions	npc	Iron pickaxe
Steal-from	偷窃 [tou qie]	actions	npc	Digsite workman
Pay-fare	付费车费 [fu fei che fei]	actions	npc	Captain Tobias
Pay-Fare	付费车费 [fu fei che fei]	actions	npc	Customs officer
Go-inside	进去 [jin qu]	actions	npc	House
Pirate's Cove	海盗湾 [hai dao wan]	actions	npc	Lokar Searunner
Deposit-items	存款项目 [cun kuan xiang mu]	actions	npc	Peer the Seer
Miscellania	杂记 [za ji]	actions	npc	Sailor
Prod	产品 [chan pin]	actions	npc	Red Sheep
Return-Home	返回首页 [fan hui shou ye]	actions	npc	Bill Teach
Devices	设备 [she bei]	actions	npc	Ava
Chop	劈 [pi]	actions	npc	Undead tree
Roll	卷 [juan]	actions	npc	Boulder
Watch	手表 [shou biao]	actions	npc	Mercenary Captain
Buy-pass	购买通行证 [gou mai tong xing zheng]	actions	npc	Shantay
Pass	经过 [jing guo]	actions	npc	Shantay Guard
Fly	飞 [fei]	actions	npc	Auguste
Decant	醒酒 [xing jiu]	actions	npc	Zahur
Clean	干净的 [gan jing de]	actions	npc	Zahur
Make unfinished potion(s)	制作未完成的药水 [zhi zuo wei wan cheng de yao shui]	actions	npc	Zahur
Shoot	射击 [she ji]	actions	npc	Target
Shop	店铺 [dian pu]	actions	npc	Ezekial Lovecraft
Board	木板 [mu ban]	actions	npc	Ogre boat
Potions	药水 [yao shui]	actions	npc	Apothecary
Grab-feather	抓羽毛 [zhua yu mao]	actions	npc	Desert Phoenix
Take-from	取自 [qu zi]	actions	npc	Jig cart
Coffer	保险箱 [bao xian xiang]	actions	npc	Yohnus
Attract	吸引 [xi yin]	actions	npc	Light creature
Call-Over	呼叫 [hu jiao]	actions	npc	Zombie
Insult	侮辱 [wu ru]	actions	npc	Zombie
Scare	吓 [xia]	actions	npc	Zombie
Skin	皮肤 [pi fu]	actions	npc	Swamp snake
Burn	烧伤 [shao shang]	actions	npc	Barricade
Extinguish	熄灭 [xi mie]	actions	npc	Barricade
Quick-withdraw	快速退出 [kuai su tui chu]	actions	npc	Elnock Inquisitor
Check-gates	检查门 [jian cha men]	actions	npc	Wandering impling
Sand	沙 [sha]	actions	npc	Bert
Request-supplies	请求供应 [qing qiu gong ying]	actions	npc	Bork Sigmundson
Sew	缝 [feng]	actions	npc	Patchy
Check	查看 [cha kan]	actions	npc	Probita
View Laps	查看圈数 [cha kan quan shu]	actions	npc	Grace
Toggle Counter	切换计数器 [qie huan ji shu qi]	actions	npc	Grace
Tap	轻敲 [qing qiao]	actions	npc	Skullball
Show-Goal	显示目标 [xian shi mu biao]	actions	npc	Skullball
Give-Stick	给予棒 [ji yu bang]	actions	npc	Agility Trainer
Waterbirth Island	水中分娩岛 [shui zhong fen mian dao]	actions	npc	Jarvald
Take-flyer	传单 [chuan dan]	actions	npc	Ali the Leaflet Dropper
Trade-with	贸易与 [mao yi yu]	actions	npc	Rewards Guardian
Trade-Co-op	贸易合作社 [mao yi he zuo she]	actions	npc	Gabooty
Trade-Drinks	贸易饮料 [mao yi yin liao]	actions	npc	Gabooty
Send-parcel	寄送包裹 [ji song bao guo]	actions	npc	Rionasta
Peek	窥视 [kui shi]	actions	npc	Eye
Deposit-box	保管箱 [bao guan xiang]	actions	npc	Financial Seer
Move	移动 [yi dong]	actions	npc	Boulder
Log-storage	日志存储 [ri zhi cun chu]	actions	npc	Friendly Forester
Claim Sand	索取沙子 [suo qu sha zi]	actions	npc	Drew
Deposit buckets	存款桶 [cun kuan tong]	actions	npc	Drew
Toggle warnings	切换警告 [qie huan jing gao]	actions	npc	Doomsayer
Remove PvP Protection	移除 PvP 保护 [yi chu  PvP  bao hu]	actions	npc	Doomsayer
Observe	观察 [guan cha]	actions	npc	Maze Guardian
New-maze	新迷宫 [xin mi gong]	actions	npc	Maze Guardian
Maxhit Variant	最大变体 [zui da bian ti]	actions	npc	Combat Test
Kill-count	击杀数 [ji sha shu]	actions	npc	Soldier
Canyon-count (east)	峡谷计数（东） [xia gu ji shu （ dong ）]	actions	npc	Soldier
Canyon-count (west)	峡谷计数（西） [xia gu ji shu （ xi ）]	actions	npc	Soldier
Pay (north-east)	付费（东北） [fu fei （ dong bei ）]	actions	npc	Marisi
Pay (south-west)	付费（西南） [fu fei （ xi nan ）]	actions	npc	Marisi
Task	任务 [ren wu]	actions	npc	Captain Khaled
Help	帮助 [bang zhu]	actions	npc	Villia
Spellbook	法术书 [fa shu shu]	actions	npc	Tyss
Climb-on	爬上去 [pa shang qu]	actions	npc	Stunted demonic gorilla
Glider	滑翔机 [hua xiang ji]	actions	npc	Captain Shoracks
Watermill	水磨坊 [shui mo fang]	actions	npc	Mistag
Join	加入 [jia ru]	actions	npc	Lisa
Locking	锁定 [suo ding]	actions	npc	Rift guardian
Check Scores	检查分数 [jian cha fen shu]	actions	npc	Captain Kalt
Contract	合同 [he tong]	actions	npc	Amy
Last-tier contract	最后一层合同 [zui hou yi ceng he tong]	actions	npc	Amy
Port Sarim	沙里姆港 [sha li mu gang]	actions	npc	Captain Magoro
Port Piscarilius	皮斯卡利留斯港 [pi si ka li liu si gang]	actions	npc	Captain Magoro
Feed	喂养 [wei yang]	actions	npc	Lux grub
Douse	杜斯 [du si]	actions	npc	Fire
Cut	切 [qie]	actions	npc	Meat tree
Smash	粉碎 [fen sui]	actions	npc	Jewelled Crab
Claim-cape	索赔海角 [suo pei hai jiao]	actions	npc	Captain Rimor
Set-difficulty	设定难度 [she ding nan du]	actions	npc	Captain Rimor
Fight	斗争 [dou zheng]	actions	npc	Abigale
Bars	酒吧 [jiu ba]	actions	npc	Pirate Jackie the Fruit
Toggle-minerals	切换-矿物质 [qie huan - kuang wu zhi]	actions	npc	Belona
Kitten	小猫 [xiao mao]	actions	npc	Gertrude
Toggle-vials	切换瓶 [qie huan ping]	actions	npc	Barbarian guard
Redeem-code	兑换代码 [dui huan dai ma]	actions	npc	Recruiter
Purchase Amulet	购买护身符 [gou mai hu shen fu]	actions	npc	Wizard Mizgog
Staves	法杖 [fa zhang]	actions	npc	Dark Mage
Deboard	下车 [xia che]	actions	npc	Barge guard
Toggle Fossils	切换化石 [qie huan hua shi]	actions	npc	Peter
Poke	戳 [chuo]	actions	npc	Bobbing fossil
Training	训练 [xun lian]	actions	npc	Mairin
Harvest	收成 [shou cheng]	actions	npc	Herbiboar
Stun	击晕 [ji yun]	actions	npc	Hoop Snake
Murder	谋杀 [mou sha]	actions	npc	Conrad King
Quick-Travel	快速旅行 [kuai su lv xing]	actions	npc	Barge guard
Escape	逃脱 [tao tuo]	actions	npc	Brundt the Chieftain
Scry	占卜 [zhan bu]	actions	npc	Abigaila
Claim Pet Rock	领取宠物石 [ling qu chong wu shi]	actions	npc	Askeladden
Standard Variant	标准版本 [biao zhun ban ben]	actions	npc	Combat Test (maxhit)
Get-log	获取日志 [huo qu ri zhi]	actions	npc	The Collector
Claim-log-rewards	领取日志奖励 [ling qu ri zhi jiang li]	actions	npc	The Collector
Get bird	得到鸟 [de dao niao]	actions	npc	Alry the Angler
Pay (Fruit tree)	付费（果树） [fu fei （ guo shu ）]	actions	npc	Nikkie
Pay (tree patch)	支付（树补丁） [zhi fu （ shu bu ding ）]	actions	npc	Rosie
Pay (Redwood tree)	支付（红木树） [zhi fu （ hong mu shu ）]	actions	npc	Alexandra
Pay (Spirit tree)	支付（灵树） [zhi fu （ ling shu ）]	actions	npc	Latlink Fastbell
Swap	交换 [jiao huan]	actions	npc	Ornate combat dummy
Pay (Celastrus tree)	支付（南蛇藤树） [zhi fu （ nan she teng shu ）]	actions	npc	Taylor
Land's End	陆地的尽头 [lu di de jin tou]	actions	npc	Veos
Join Castle Wars	加入城堡战争 [jia ru cheng bao zhan zheng]	actions	npc	Saradominist recruiter
Holiday-items	节日物品 [jie ri wu pin]	actions	npc	Diango
Tan-hides	棕皮 [zong pi]	actions	npc	Eodan
Ardougne	阿尔杜涅 [a er du nie]	actions	npc	Captain Barnaby
Brimhaven	布里姆港 [bu li mu gang]	actions	npc	Captain Barnaby
Rimmington	里明顿 [li ming dun]	actions	npc	Captain Barnaby
Enchant	附魔 [fu mo]	actions	npc	Eluned
Quick-escape	快速逃脱 [kuai su tao tuo]	actions	npc	Elena
Investigate	调查 [diao cha]	actions	npc	Elderly Elf
Fix-exoskeleton	固定外骨骼 [gu ding wai gu ge]	actions	npc	Elderly Elf
Chop down	砍下来 [kan xia lai]	actions	npc	Tree
Sing	唱歌 [chang ge]	actions	npc	Reese
Statistics	统计数据 [tong ji shu ju]	actions	npc	Ystwyth
Repair	维修 [wei xiu]	actions	npc	Aneirin
Open Adventure Paths	开放冒险之路 [kai fang mao xian zhi lu]	actions	npc	Adventurer Jon
Island of Stone	石头岛 [shi tou dao]	actions	npc	Haskell
Charter	宪章 [xian zhang]	actions	npc	Trader Stan
Charter-to Brimhaven	包车到布里姆港 [bao che dao bu li mu gang]	actions	npc	Trader Stan
Charter-to Catherby	包机至凯瑟比 [bao ji zhi kai se bi]	actions	npc	Trader Stan
Charter-to Mos Le'Harmless	包机前往莫斯勒哈姆勒斯 (Mos Le'Harmless) [bao ji qian wang mo si lei ha mu lei si  (Mos Le'Harmless)]	actions	npc	Trader Stan
Charter-to Musa Point	包车前往穆萨角 [bao che qian wang mu sa jiao]	actions	npc	Trader Stan
Charter-to Port Khazard	包船至卡扎德港 [bao chuan zhi ka zha de gang]	actions	npc	Trader Stan
Charter-to Port Phasmatys	租船至 Phasmatys 港 [zu chuan zhi  Phasmatys  gang]	actions	npc	Trader Stan
Charter-to Port Sarim	包船至沙里姆港 [bao chuan zhi sha li mu gang]	actions	npc	Trader Stan
Charter-to Shipyard	租船至船厂 [zu chuan zhi chuan chang]	actions	npc	Trader Stan
Charter-to Corsair Cove	包船前往海盗湾 [bao chuan qian wang hai dao wan]	actions	npc	Trader Stan
Charter-to Prifddinas	包租到普里夫迪纳斯 [bao zu dao pu li fu di na si]	actions	npc	Trader Stan
Charter-to Port Tyras	包租到泰拉斯港 [bao zu dao tai la si gang]	actions	npc	Trader Stan
Charge	收费 [shou fei]	actions	npc	Totem
Spectate	观看 [guan kan]	actions	npc	The Nightmare
Convert-shards	转换分片 [zhuan huan fen pian]	actions	npc	Noranna Tytanin
Loot	抢劫 [qiang jie]	actions	npc	Grave
Lap-count	圈数 [quan shu]	actions	npc	Bobawu
Value	价值 [jia zhi]	actions	npc	Skully
Settings	设置 [she zhi]	actions	npc	Skully
Ungael	恩盖尔 [en gai er]	actions	npc	Torfinn
Glider-to Ta Quir Priw	滑翔机至 Ta Quir Priw [hua xiang ji zhi  Ta Quir Priw]	actions	npc	Gnormadium Avlafrim
Glider-to Gandius	滑翔机至甘迪乌斯 [hua xiang ji zhi gan di wu si]	actions	npc	Gnormadium Avlafrim
Glider-to Kar-Hewo	滑翔机到卡赫沃 [hua xiang ji dao ka he wo]	actions	npc	Gnormadium Avlafrim
Glider-to Lemanto Andra	滑翔机至莱曼托安德拉 [hua xiang ji zhi lai man tuo an de la]	actions	npc	Gnormadium Avlafrim
Glider-to Sindarpos	滑翔机飞往辛达尔波斯 [hua xiang ji fei wang xin da er bo si]	actions	npc	Gnormadium Avlafrim
Glider-to Ookookolly Undri	滑翔机至 Oookookolly Undri [hua xiang ji zhi  Oookookolly Undri]	actions	npc	Gnormadium Avlafrim
Glider-to Lemantolly Undri	滑翔机至莱曼托利翁德里 [hua xiang ji zhi lai man tuo li weng de li]	actions	npc	Captain Dalbur
Other-services	其他服务 [qi ta fu wu]	actions	npc	Thessalia
Leave-tutorial	休假教程 [xiu jia jiao cheng]	actions	npc	Nomad
Fill	充满 [chong man]	actions	npc	Ammunition crate
Check-ammo	检查弹药 [jian cha dan yao]	actions	npc	Ammunition crate
Forfeit	丧失 [sang shi]	actions	npc	Captain Pudi
Locks	锁具 [suo ju]	actions	npc	Dampe
Take-net	取网 [qu wang]	actions	npc	Spirit Angler
Ferry	渡船 [du chuan]	actions	npc	Ferryman Sathwood
Awaken	觉醒 [jue xing]	actions	npc	Rubble
Items	项目 [xiang mu]	actions	npc	Clerk
Buy-sphere	购买领域 [gou mai ling yu]	actions	npc	Oldak
Power-up	通电 [tong dian]	actions	npc	The Great Guardian
Buy-crystals	购买水晶 [gou mai shui jing]	actions	npc	Rick
Quick-lock	快锁 [kuai suo]	actions	npc	Apprentice Tamara
Strike	罢工 [ba gong]	actions	npc	Hill Giant
Hand-in	上交 [shang jiao]	actions	npc	Kovac
Commission	委员会 [wei yuan hui]	actions	npc	Kovac
Talk	讲话 [jiang hua]	actions	npc	Hannibal
Proceed	继续 [ji xu]	actions	npc	Osmumten
Begin	开始 [kai shi]	actions	npc	Osmumten
Water	水 [shui]	actions	npc	Palm of Resourcefulness
Check-costume	格纹服装 [ge wen fu zhuang]	actions	npc	Costumed child
Trick-or-treat	不给糖就捣蛋 [bu gei tang jiu dao dan]	actions	npc	Generous Treater
Scare-away	吓走 [xia zou]	actions	npc	Spooky dog
Tend-to	倾向 [qing xiang]	actions	npc	Flowering bush (Lilac)
Emote	表情 [biao qing]	actions	npc	Wisp
Deposit	订金 [ding jin]	actions	npc	Woodcutting Leprechaun
Cast	投掷 [tou zhi]	actions	npc	Fishing spot
Reset-room	重置房间 [zhong zhi fang jian]	actions	npc	Cerebral pathfinder
Take-lure	诱饵 [you er]	actions	npc	Light leech
Build	建造 [jian zao]	actions	npc	Unfinished Beehive
Disarm	解除武装 [jie chu wu zhuang]	actions	npc	Fox trap
Prune	修剪 [xiu jian]	actions	npc	Entling
Prune-top	修剪顶 [xiu jian ding]	actions	npc	Entling
Prune-back	修剪回 [xiu jian hui]	actions	npc	Entling
Prune-sides	西梅边 [xi mei bian]	actions	npc	Entling
Metamorph	变形 [bian xing]	actions	npc	Bran
Listen	听 [ting]	actions	npc	Key Master
Charter-to Port Piscarilius	租船至皮斯卡利留斯港 [zu chuan zhi pi si ka li liu si gang]	actions	npc	Trader Stan
Charter-to Land's End	包租到陆地尽头 [bao zu dao lu di jin tou]	actions	npc	Trader Stan
Mark	标记 [biao ji]	actions	npc	Guard
Unmark	取消标记 [qu xiao biao ji]	actions	npc	Guard
Charter-to Civitas illa Fortis	租到奇维塔斯伊拉富蒂斯 [zu dao qi wei ta si yi la fu di si]	actions	npc	Trader Stan
Charter-to Aldarin	包机至阿尔达林 [bao ji zhi a er da lin]	actions	npc	Trader Stan
Charter-to Sunset Coast	包租到日落海岸 [bao zu dao ri luo hai an]	actions	npc	Trader Stan
Charter-to Tempestus	租船到暴风雨 [zu chuan dao bao feng yu]	actions	npc	Trader Stan
Start-wave	启动波 [qi dong bo]	actions	npc	Minimus
Scoreboard	记分牌 [ji fen pai]	actions	npc	Eyatlalli
Rumour	谣言 [yao yan]	actions	npc	Huntmaster Gilman (Novice)
Rumour-settings	谣言设定 [yao yan she ding]	actions	npc	Guild Scribe Verity
Fur-clothing	毛皮服装 [mao pi fu zhuang]	actions	npc	Pellem
Recharge-whistle	充电口哨 [chong dian kou shao]	actions	npc	Soar Leader Pitri
Trade-in	以旧换新 [yi jiu huan xin]	actions	npc	Oriana
Last-destination	最后目的地 [zui hou mu di di]	actions	npc	Renu
Plant-orb	植物球 [zhi wu qiu]	actions	npc	Surok Magis
Choose	选择 [xuan ze]	actions	npc	Tenoch
Check-on	值机 [zhi ji]	actions	npc	Man
Stats	统计数据 [tong ji shu ju]	actions	npc	Worm Tongue
Sacrifice	牺牲 [xi sheng]	actions	npc	Branda the Fire Queen
Take pages	获取页面 [huo qu ye mian]	actions	npc	Branda the Fire Queen
Examine	检查 [jian cha]	actions	npc	
Search	搜索 [sou suo]	actions	object	Crate
Enter	进入 [jin ru]	actions	object	Cave Entrance
Open	打开 [da kai]	actions	object	Door
Inspect	检查 [jian cha]	actions	object	Broken multicannon
Fire	火 [huo]	actions	object	Dwarf multicannon
Pick-up	捡起 [jian qi]	actions	object	Dwarf multicannon
Empty	空的 [kong de]	actions	object	Dwarf multicannon
Climb-down	爬下 [pa xia]	actions	object	Ladder
Climb-up	爬升 [pa sheng]	actions	object	Ladder
Climb-over	爬过去 [pa guo qu]	actions	object	Rock pile
Prod	产品 [chan pin]	actions	object	Sacks
Pull	拉 [la]	actions	object	Lever
Go-through	过关 [guo guan]	actions	object	Gate
Fish	鱼 [yu]	actions	object	Fishing spot
Squeeze-through	挤穿 [ji chuan]	actions	object	Loose Railing
Check	查看 [cha kan]	actions	object	Vine
Pray-at	祈祷 [qi dao]	actions	object	Chaos altar
Smash	粉碎 [fen sui]	actions	object	Giant crystal
Hide-in	隐藏 [yin cang]	actions	object	Crate
Take-from	取自 [qu zi]	actions	object	Beehive
Cross	叉 [cha]	actions	object	Gangplank
Knock-at	敲击 [qiao ji]	actions	object	Large door
Search for traps	寻找陷阱 [xun zhao xian jing]	actions	object	Lever
Shut	关闭 [guan bi]	actions	object	Open chest
Cook	厨师 [chu shi]	actions	object	Cooking range
Burst	爆裂 [bao lie]	actions	object	Party Balloon
Jump-up	跳起 [tiao qi]	actions	object	Rocks
Operate	操作 [cao zuo]	actions	object	Winch
Pick	挑选 [tiao xuan]	actions	object	Potato
Close	关闭 [guan bi]	actions	object	Large open cupboard
Play	玩 [wan]	actions	object	Church organ
Use	使用 [shi yong]	actions	object	Crevice
Peek	窥视 [kui shi]	actions	object	Crevice
Private	私人的 [si ren de]	actions	object	Crevice
Jump	跳 [tiao]	actions	object	Broken Fence
Steal-from	偷窃 [tou qie]	actions	object	Tea stall
Take	拿 [na]	actions	object	Small fishing net
Exit	出口 [chu kou]	actions	object	Cave exit
Suck	吸 [xi]	actions	object	Swamp bubbles
Reset	重置 [zhong zhi]	actions	object	Shaking box
Slash	削减 [xue jian]	actions	object	Web
Weave	编织 [bian zhi]	actions	object	Loom
Attack	攻击 [gong ji]	actions	object	Dummy
Read	读 [du]	actions	object	Plaque
Chop down	砍下来 [kan xia lai]	actions	object	Tree
Push	推 [tui]	actions	object	Wall
Take-1	采取1 [cai qu 1]	actions	object	Bandage table
Take-5	采取5 [cai qu 5]	actions	object	Bandage table
Take-10	采取10 [cai qu 10]	actions	object	Bandage table
Commune	公社 [gong she]	actions	object	Lever
Board	木板 [mu ban]	actions	object	Log raft
Swim to	游至 [you zhi]	actions	object	Rock
Take treasure	取宝 [qu bao]	actions	object	Chalice
Climb	爬 [pa]	actions	object	Dead Tree
Get in	进来 [jin lai]	actions	object	Barrel
Chop	劈 [pi]	actions	object	Achey Tree
Drink-from	饮用 [yin yong]	actions	object	Cauldron
Smelt	冶炼 [ye lian]	actions	object	Furnace
Smith	史密斯 [shi mi si]	actions	object	Anvil
Hit	打 [da]	actions	object	Dummy
Fill	充满 [chong man]	actions	object	Crate
Look-at	看看 [kan kan]	actions	object	Mound of earth
Investigate	调查 [diao cha]	actions	object	Strange looking stone
Craft	工艺 [gong yi]	actions	object	Smashed table
Disembark	下船 [xia chuan]	actions	object	Crude raft
Pay-fare	付费车费 [fu fei che fei]	actions	object	Travel cart
Listen-at	聆听 [ling ting]	actions	object	Grill
Pan	平底锅 [ping di guo]	actions	object	Panning point
Shoot	射击 [she ji]	actions	object	Gnome goal
Deposit	订金 [ding jin]	actions	object	Chest
Climb-on	爬上去 [pa shang qu]	actions	object	Barrel
Kick	踢 [ti]	actions	object	Loose panel
Rotate	旋转 [xuan zhuan]	actions	object	Crane
Walk-down	步行 [bu xing]	actions	object	Spooky stairs
Walk-up	步行 [bu xing]	actions	object	Spooky stairs
Repair	维修 [wei xiu]	actions	object	Hole
Walk-Down	步行参观 [bu xing can guan]	actions	object	Stairs
Walk-Up	步行 [bu xing]	actions	object	Stairs
Mine	矿 [kuang]	actions	object	Rock slide
Look at	看看 [kan kan]	actions	object	Winch
Cut	切 [qie]	actions	object	Kharidian cactus (Healthy)
Watch	手表 [shou biao]	actions	object	Mine door entrance
Look-in	在看 [zai kan]	actions	object	Barrel
Look in	在看 [zai kan]	actions	object	Barrel
Collect	收集 [shou ji]	actions	object	Bank chest
Climb-to	攀爬至 [pan pa zhi]	actions	object	Rock
Climb down	爬下来 [pa xia lai]	actions	object	Rock
Walk through	走过 [zou guo]	actions	object	Mine cave
Walk-through	演练 [yan lian]	actions	object	Tent door
Remove	消除 [xiao chu]	actions	object	Hellhound
Steal-From	偷窃 [tou qie]	actions	object	Counter
Prospect	前景 [qian jing]	actions	object	Rock of Dalgroth
Leave	离开 [li kai]	actions	object	Cave exit
Jump-Over	跳过去 [tiao guo qu]	actions	object	Gap
Turn	转动 [zhuan dong]	actions	object	Sewer valve
Look-under	下视 [xia shi]	actions	object	Potted plant
Step-into	步入 [bu ru]	actions	object	Sparkling pool
Chop-down	砍伐 [kan fa]	actions	object	Jungle tree
Touch	触碰 [chu peng]	actions	object	Fire Wall
search	搜索 [sou suo]	actions	object	Desk
Smash-to-bits	粉碎成碎片 [fen sui cheng sui pian]	actions	object	Boulder
Jump-over	跳过去 [tiao guo qu]	actions	object	Jagged wall
Look	看 [kan]	actions	object	Carved rock
Lift	举起 [ju qi]	actions	object	Totem pole
Shake	摇 [yao]	actions	object	Leafy Palm Tree
Cut down	降低 [jiang di]	actions	object	Arctic pine tree
Forfeit	丧失 [sang shi]	actions	object	Entrance
Bank	银行 [yin hang]	actions	object	Open chest
Buy	买 [mai]	actions	object	Crate
Pass-through	直通 [zhi tong]	actions	object	Tunnel
Descend	下降 [xia jiang]	actions	object	Cave
Ascend	登高 [deng gao]	actions	object	Cave
Picklock	撬锁 [qiao suo]	actions	object	Gate
Fire-at	开火 [kai huo]	actions	object	Guide rope
Unlock	开锁 [kai suo]	actions	object	Locked Ogre chest
Study	学习 [xue xi]	actions	object	Monument
Take-cutting	取切 [qu qie]	actions	object	Budding branch
Walk-on	步行式 [bu xing shi]	actions	object	Balancing rope
Walk-across	走过去 [zou guo qu]	actions	object	Balancing ledge
Swing-across	横摆式 [heng bai shi]	actions	object	Monkey bars
Swing-on	摇摆式 [yao bai shi]	actions	object	Rope swing
Jump-on	跳上 [tiao shang]	actions	object	Pillar
Tag	标签 [biao qian]	actions	object	Ticket Dispenser
Climb-across	爬过去 [pa guo qu]	actions	object	Hand holds
Toggle-warning	切换警告 [qie huan jing gao]	actions	object	Cave entrance
Dump	倾倒 [qing dao]	actions	object	Compost Bin
Step-over	跨步 [kua bu]	actions	object	Tripwire
Pass	经过 [jing guo]	actions	object	Sticks
Reinforce	加强 [jia qiang]	actions	object	Temple wall
Light	光 [guang]	actions	object	Fire altar
Build	建造 [jian zao]	actions	object	Funeral Pyre
Summon	召唤 [zhao huan]	actions	object	Strange altar
Cut-branch	剪枝 [jian zhi]	actions	object	Swaying tree
Put-inside	放入 [fang ru]	actions	object	Pipe
Spin	旋转 [xuan zhuan]	actions	object	Spinning wheel
Capture	捕获 [bu huo]	actions	object	Standard Stand
Jump-to	跳转至 [tiao zhuan zhi]	actions	object	Stepping stone
Collapse	坍塌 [tan ta]	actions	object	Cave wall
Top-Floor	顶楼 [ding lou]	actions	object	Ladder
Lock	锁 [suo]	actions	object	Door
View	看法 [kan fa]	actions	object	Scoreboard
View Stats	查看统计数据 [cha kan tong ji shu ju]	actions	object	Scoreboard
Remove board advert	去除版块广告 [qu chu ban kuai guang gao]	actions	object	Portal
Remove-room	移除房间 [yi chu fang jian]	actions	object	Dungeon entrance
Jump-across	跳跃式 [tiao yue shi]	actions	object	Basalt rock
Top-floor	顶楼 [ding lou]	actions	object	Staircase
Bottom-floor	底层 [di ceng]	actions	object	Staircase
View-game	查看游戏 [cha kan you xi]	actions	object	Table
Weed	杂草 [za cao]	actions	object	Herbs
Jump off	跳下 [tiao xia]	actions	object	End of bridge
Talk-to	谈话 [tan hua]	actions	object	Awowogei
Pick-lock	撬锁 [qiao suo]	actions	object	Jail Door
Steal from	偷自 [tou zi]	actions	object	Crafting Stall
Crawl-down	爬行 [pa xing]	actions	object	Cart tunnel
Crawl-through	爬行式 [pa xing shi]	actions	object	Cart tunnel
Go-down	下降 [xia jiang]	actions	object	Lift
Go-up	上升 [shang sheng]	actions	object	Lift
Slide	滑动 [hua dong]	actions	object	Slope
Squeeze-past	挤过去 [ji guo qu]	actions	object	Stalagmite
Wind	风 [feng]	actions	object	Clock
Dig	挖 [wa]	actions	object	Grave
Pick-Lock	撬锁 [qiao suo]	actions	object	Trapdoor
Take-axe	拿斧头 [na fu tou]	actions	object	Logs
Ring-bell	响铃 [xiang ling]	actions	object	Antiques Shop Stall
Listen-to	听 [ting]	actions	object	Shining pool
Pick-from	挑选 [tiao xuan]	actions	object	Thorny bushes
Dig-up	挖掘 [wa jue]	actions	object	Mud
Dig-below	挖掘下面 [wa jue xia mian]	actions	object	Roots
Jump-through	跳转 [tiao zhuan]	actions	object	Wall of flame
Take-beer	喝啤酒 [he pi jiu]	actions	object	Table
Hide-behind	隐藏在后面 [yin cang zai hou mian]	actions	object	Cactus
Smoke	抽烟 [chou yan]	actions	object	Smokey well
Look-into	调查 [diao cha]	actions	object	Mystical mirror
Step-off	下步 [xia bu]	actions	object	Ice ledge
Climb-through	攀爬通过 [pan pa tong guo]	actions	object	Hole
Collect-from	取货自 [qu huo zi]	actions	object	Weeping wall
Sit-on	坐式 [zuo shi]	actions	object	Chair
Upgrade	升级 [sheng ji]	actions	object	Tools
Work-at	工作地点 [gong zuo di dian]	actions	object	Workbench
Make-helmet	制作头盔 [zhi zuo tou kui]	actions	object	Helmet pluming stand
Ring	戒指 [jie zhi]	actions	object	Bell
Quick-board	快板 [kuai ban]	actions	object	Swamp Boaty
Ride	骑 [qi]	actions	object	Train cart
Observe	观察 [guan cha]	actions	object	Telescope
Leave-area	离开区 [li kai qu]	actions	object	Ladder
Crack	裂缝 [lie feng]	actions	object	Wall safe
Pull-spade	拉铲 [la chan]	actions	object	Stone Door
Guide	指导 [zhi dao]	actions	object	Belladonna patch
Rake	耙 [ba]	actions	object	Belladonna patch
