english	translation	category	sub_category	source
Gardening boots	园艺靴 [yuan yi xue]	name	item	Gardening boots
Rake handle	耙柄 [ba bing]	name	item	Rake handle
Rake head	耙头 [ba tou]	name	item	Rake head
Smoke devil	烟魔 [yan mo]	name	item	Smoke devil
Empty plant pot	空花盆 [kong hua pen]	name	item	Empty plant pot
Unfired plant pot	未烧制的花盆 [wei shao zhi de hua pen]	name	item	Unfired plant pot
Filled plant pot	装满花盆 [zhuang man hua pen]	name	item	Filled plant pot
Plant pot	花盆 [hua pen]	name	item	Plant pot
Oak seedling	橡树苗 [xiang shu miao]	name	item	Oak seedling
Willow seedling	柳树苗 [liu shu miao]	name	item	Willow seedling
Maple seedling	枫树苗 [feng shu miao]	name	item	Maple seedling
Yew seedling	红豆杉苗 [hong dou shan miao]	name	item	Yew seedling
Magic seedling	魔苗 [mo miao]	name	item	Magic seedling
Spirit seedling	灵苗 [ling miao]	name	item	Spirit seedling
Oak seedling (w)	橡树苗（w） [xiang shu miao （w）]	name	item	Oak seedling (w)
Willow seedling (w)	柳苗（w） [liu miao （w）]	name	item	Willow seedling (w)
Maple seedling (w)	枫树苗（w） [feng shu miao （w）]	name	item	Maple seedling (w)
Yew seedling (w)	红豆杉苗（w） [hong dou shan miao （w）]	name	item	Yew seedling (w)
Magic seedling (w)	魔苗(w) [mo miao (w)]	name	item	Magic seedling (w)
Spirit seedling (w)	灵苗（w） [ling miao （w）]	name	item	Spirit seedling (w)
Oak sapling	橡树树苗 [xiang shu shu miao]	name	item	Oak sapling
Willow sapling	柳树苗 [liu shu miao]	name	item	Willow sapling
Maple sapling	枫树苗 [feng shu miao]	name	item	Maple sapling
Yew sapling	红豆杉树苗 [hong dou shan shu miao]	name	item	Yew sapling
Magic sapling	魔法树苗 [mo fa shu miao]	name	item	Magic sapling
Spirit sapling	灵树树苗 [ling shu shu miao]	name	item	Spirit sapling
Basket	篮子 [lan zi]	name	item	Basket
Apples(1)	苹果(1) [ping guo (1)]	name	item	Apples(1)
Apples(2)	苹果(2) [ping guo (2)]	name	item	Apples(2)
Apples(3)	苹果(3) [ping guo (3)]	name	item	Apples(3)
Apples(4)	苹果(4) [ping guo (4)]	name	item	Apples(4)
Apples(5)	苹果(5) [ping guo (5)]	name	item	Apples(5)
Oranges(1)	橙子(1) [cheng zi (1)]	name	item	Oranges(1)
Oranges(2)	橙子(2) [cheng zi (2)]	name	item	Oranges(2)
Oranges(3)	橙子(3) [cheng zi (3)]	name	item	Oranges(3)
Oranges(4)	橙子(4) [cheng zi (4)]	name	item	Oranges(4)
Oranges(5)	橙子(5) [cheng zi (5)]	name	item	Oranges(5)
Strawberries(1)	草莓(1) [cao mei (1)]	name	item	Strawberries(1)
Strawberries(2)	草莓(2) [cao mei (2)]	name	item	Strawberries(2)
Strawberries(3)	草莓(3) [cao mei (3)]	name	item	Strawberries(3)
Strawberries(4)	草莓(4) [cao mei (4)]	name	item	Strawberries(4)
Strawberries(5)	草莓(5) [cao mei (5)]	name	item	Strawberries(5)
Bananas(1)	香蕉(1) [xiang jiao (1)]	name	item	Bananas(1)
Bananas(2)	香蕉(2) [xiang jiao (2)]	name	item	Bananas(2)
Bananas(3)	香蕉(3) [xiang jiao (3)]	name	item	Bananas(3)
Bananas(4)	香蕉(4) [xiang jiao (4)]	name	item	Bananas(4)
Bananas(5)	香蕉(5) [xiang jiao (5)]	name	item	Bananas(5)
Empty sack	空麻袋 [kong ma dai]	name	item	Empty sack
Potatoes(1)	土豆(1) [tu dou (1)]	name	item	Potatoes(1)
Potatoes(2)	土豆(2) [tu dou (2)]	name	item	Potatoes(2)
Potatoes(3)	土豆(3) [tu dou (3)]	name	item	Potatoes(3)
Potatoes(4)	土豆(4) [tu dou (4)]	name	item	Potatoes(4)
Potatoes(5)	土豆(5) [tu dou (5)]	name	item	Potatoes(5)
Potatoes(6)	土豆(6) [tu dou (6)]	name	item	Potatoes(6)
Potatoes(7)	土豆(7) [tu dou (7)]	name	item	Potatoes(7)
Potatoes(8)	土豆(8) [tu dou (8)]	name	item	Potatoes(8)
Potatoes(9)	土豆(9) [tu dou (9)]	name	item	Potatoes(9)
Potatoes(10)	土豆(10) [tu dou (10)]	name	item	Potatoes(10)
Onions(1)	洋葱(1) [yang cong (1)]	name	item	Onions(1)
Onions(2)	洋葱(2) [yang cong (2)]	name	item	Onions(2)
Onions(3)	洋葱(3) [yang cong (3)]	name	item	Onions(3)
Onions(4)	洋葱(4) [yang cong (4)]	name	item	Onions(4)
Onions(5)	洋葱(5) [yang cong (5)]	name	item	Onions(5)
Onions(6)	洋葱(6) [yang cong (6)]	name	item	Onions(6)
Onions(7)	洋葱(7) [yang cong (7)]	name	item	Onions(7)
Onions(8)	洋葱(8) [yang cong (8)]	name	item	Onions(8)
Onions(9)	洋葱(9) [yang cong (9)]	name	item	Onions(9)
Onions(10)	洋葱(10) [yang cong (10)]	name	item	Onions(10)
Cabbages(1)	卷心菜(1) [juan xin cai (1)]	name	item	Cabbages(1)
Cabbages(2)	卷心菜(2) [juan xin cai (2)]	name	item	Cabbages(2)
Cabbages(3)	卷心菜(3) [juan xin cai (3)]	name	item	Cabbages(3)
Cabbages(4)	卷心菜(4) [juan xin cai (4)]	name	item	Cabbages(4)
Cabbages(5)	卷心菜(5) [juan xin cai (5)]	name	item	Cabbages(5)
Cabbages(6)	卷心菜(6) [juan xin cai (6)]	name	item	Cabbages(6)
Cabbages(7)	卷心菜(7) [juan xin cai (7)]	name	item	Cabbages(7)
Cabbages(8)	卷心菜(8) [juan xin cai (8)]	name	item	Cabbages(8)
Cabbages(9)	卷心菜(9) [juan xin cai (9)]	name	item	Cabbages(9)
Cabbages(10)	卷心菜(10) [juan xin cai (10)]	name	item	Cabbages(10)
Apple seedling	苹果苗 [ping guo miao]	name	item	Apple seedling
Banana seedling	香蕉苗 [xiang jiao miao]	name	item	Banana seedling
Orange seedling	橙苗 [cheng miao]	name	item	Orange seedling
Curry seedling	咖喱苗 [ga li miao]	name	item	Curry seedling
Pineapple seedling	菠萝苗 [bo luo miao]	name	item	Pineapple seedling
Papaya seedling	木瓜苗 [mu gua miao]	name	item	Papaya seedling
Palm seedling	棕榈苗 [zong lv miao]	name	item	Palm seedling
Calquat seedling	卡尔卡特苗 [ka er ka te miao]	name	item	Calquat seedling
Apple seedling (w)	苹果苗（w） [ping guo miao （w）]	name	item	Apple seedling (w)
Banana seedling (w)	香蕉苗（w） [xiang jiao miao （w）]	name	item	Banana seedling (w)
Orange seedling (w)	橙苗（w） [cheng miao （w）]	name	item	Orange seedling (w)
Curry seedling (w)	咖喱苗（w） [ga li miao （w）]	name	item	Curry seedling (w)
Pineapple seedling (w)	菠萝苗（w） [bo luo miao （w）]	name	item	Pineapple seedling (w)
Papaya seedling (w)	木瓜苗（w） [mu gua miao （w）]	name	item	Papaya seedling (w)
Palm seedling (w)	棕榈苗（w） [zong lv miao （w）]	name	item	Palm seedling (w)
Calquat seedling (w)	卡尔卡特幼苗（w） [ka er ka te you miao （w）]	name	item	Calquat seedling (w)
Apple sapling	苹果树苗 [ping guo shu miao]	name	item	Apple sapling
Banana sapling	香蕉树苗 [xiang jiao shu miao]	name	item	Banana sapling
Orange sapling	橙色树苗 [cheng se shu miao]	name	item	Orange sapling
Curry sapling	咖喱树苗 [ga li shu miao]	name	item	Curry sapling
Pineapple sapling	菠萝树苗 [bo luo shu miao]	name	item	Pineapple sapling
Papaya sapling	木瓜树苗 [mu gua shu miao]	name	item	Papaya sapling
Palm sapling	棕榈树苗 [zong lv shu miao]	name	item	Palm sapling
Calquat sapling	卡尔卡特树苗 [ka er ka te shu miao]	name	item	Calquat sapling
Strawberry	草莓 [cao mei]	name	item	Strawberry
Old man's message	老人的留言 [lao ren de liu yan]	name	item	Old man's message
Strange book	奇怪的书 [qi guai de shu]	name	item	Strange book
Book of folklore	民俗书 [min su shu]	name	item	Book of folklore
Small pouch	小袋 [xiao dai]	name	item	Small pouch
Medium pouch	中号小袋 [zhong hao xiao dai]	name	item	Medium pouch
Large pouch	大袋 [da dai]	name	item	Large pouch
Giant pouch	巨型袋子 [ju xing dai zi]	name	item	Giant pouch
Elemental talisman	元素护身符 [yuan su hu shen fu]	name	item	Elemental talisman
Scrying orb	占卜球 [zhan bu qiu]	name	item	Scrying orb
Abyssal book	深渊之书 [shen yuan zhi shu]	name	item	Abyssal book
Binding necklace	绑定项链 [bang ding xiang lian]	name	item	Binding necklace
Tiara mould	皇冠模具 [huang guan mu ju]	name	item	Tiara mould
Tiara	皇冠 [huang guan]	name	item	Tiara
Air tiara	空气王冠 [kong qi wang guan]	name	item	Air tiara
Mind tiara	心灵皇冠 [xin ling huang guan]	name	item	Mind tiara
Water tiara	水头饰 [shui tou shi]	name	item	Water tiara
Body tiara	身体头饰 [shen ti tou shi]	name	item	Body tiara
Earth tiara	地球头饰 [di qiu tou shi]	name	item	Earth tiara
Fire tiara	火头饰 [huo tou shi]	name	item	Fire tiara
Cosmic tiara	宇宙头饰 [yu zhou tou shi]	name	item	Cosmic tiara
Nature tiara	自然头饰 [zi ran tou shi]	name	item	Nature tiara
Chaos tiara	混沌头饰 [hun dun tou shi]	name	item	Chaos tiara
Law tiara	法律头饰 [fa lv tou shi]	name	item	Law tiara
Auto-weed (deactivated)	自动除草（停用） [zi dong chu cao （ ting yong ）]	name	item	Auto-weed (deactivated)
Death tiara	死亡头饰 [si wang tou shi]	name	item	Death tiara
Blood tiara	血冠 [xue guan]	name	item	Blood tiara
Gricoller's can (refill)	Gricoller's 罐（补充装） [Gricoller's  guan （ bu chong zhuang ）]	name	item	Gricoller's can (refill)
Auto-weed (activated)	自动除草（已激活） [zi dong chu cao （ yi ji huo ）]	name	item	Auto-weed (activated)
Rogue top	盗贼顶 [dao zei ding]	name	item	Rogue top
Rogue mask	盗贼面具 [dao zei mian ju]	name	item	Rogue mask
Rogue trousers	盗贼裤 [dao zei ku]	name	item	Rogue trousers
Rogue gloves	盗贼手套 [dao zei shou tao]	name	item	Rogue gloves
Rogue boots	盗贼靴子 [dao zei xue zi]	name	item	Rogue boots
Rogue kit	盗贼套件 [dao zei tao jian]	name	item	Rogue kit
Flash powder	闪光粉 [shan guang fen]	name	item	Flash powder
Stethoscope	听诊器 [ting zhen qi]	name	item	Stethoscope
Mystic jewel	神秘宝石 [shen mi bao shi]	name	item	Mystic jewel
Gear	齿轮 [chi lun]	name	item	Gear
Tiles	瓷砖 [ci zhuan]	name	item	Tiles
Desert amulet	沙漠护身符 [sha mo hu shen fu]	name	item	Desert amulet
Initiate sallet	启动sallet [qi dong sallet]	name	item	Initiate sallet
Initiate hauberk	起始锁甲 [qi shi suo jia]	name	item	Initiate hauberk
Initiate cuisse	开始烹饪 [kai shi peng ren]	name	item	Initiate cuisse
Cupric sulfate	硫酸铜 [liu suan tong]	name	item	Cupric sulfate
Acetic acid	醋酸 [cu suan]	name	item	Acetic acid
Gypsum	石膏 [shi gao]	name	item	Gypsum
Sodium chloride	氯化钠 [lv hua na]	name	item	Sodium chloride
Nitrous oxide	笑气 [xiao qi]	name	item	Nitrous oxide
Vial of liquid	小瓶液体 [xiao ping ye ti]	name	item	Vial of liquid
Tin ore powder	锡矿粉 [xi kuang fen]	name	item	Tin ore powder
Cupric ore powder	铜矿粉 [tong kuang fen]	name	item	Cupric ore powder
Metal spade	金属铲 [jin shu chan]	name	item	Metal spade
Alchemical notes	炼金术笔记 [lian jin shu bi ji]	name	item	Alchemical notes
??? mixture	???混合物 [??? hun he wu]	name	item	??? mixture
Tin	锡 [xi]	name	item	Tin
Fox	狐狸 [hu li]	name	item	Fox
Chicken	鸡 [ji]	name	item	Chicken
Hourglass	滴漏 [di lou]	name	item	Hourglass
Magic carpet	魔毯 [mo tan]	name	item	Magic carpet
Shaikahan bonemeal	沙卡汉骨粉 [sha ka han gu fen]	name	item	Shaikahan bonemeal
Bronze arrow(p+)	青铜箭(p+) [qing tong jian (p+)]	name	item	Bronze arrow(p+)
Iron arrow(p+)	铁箭(p+) [tie jian (p+)]	name	item	Iron arrow(p+)
Steel arrow(p+)	钢箭(p+) [gang jian (p+)]	name	item	Steel arrow(p+)
Mithril arrow(p+)	秘银箭(p+) [mi yin jian (p+)]	name	item	Mithril arrow(p+)
Adamant arrow(p+)	坚定箭头(p+) [jian ding jian tou (p+)]	name	item	Adamant arrow(p+)
Rune arrow(p+)	符文箭(p+) [fu wen jian (p+)]	name	item	Rune arrow(p+)
Bronze arrow(p++)	青铜箭(p++) [qing tong jian (p++)]	name	item	Bronze arrow(p++)
Iron arrow(p++)	铁箭(p++) [tie jian (p++)]	name	item	Iron arrow(p++)
Steel arrow(p++)	钢箭(p++) [gang jian (p++)]	name	item	Steel arrow(p++)
Mithril arrow(p++)	秘银箭(p++) [mi yin jian (p++)]	name	item	Mithril arrow(p++)
Adamant arrow(p++)	坚固箭头(p++) [jian gu jian tou (p++)]	name	item	Adamant arrow(p++)
Rune arrow(p++)	符文箭(p++) [fu wen jian (p++)]	name	item	Rune arrow(p++)
Bronze dart(p+)	青铜飞镖(p+) [qing tong fei biao (p+)]	name	item	Bronze dart(p+)
Iron dart(p+)	铁镖(p+) [tie biao (p+)]	name	item	Iron dart(p+)
Steel dart(p+)	钢飞镖(p+) [gang fei biao (p+)]	name	item	Steel dart(p+)
Black dart(p+)	黑镖(p+) [hei biao (p+)]	name	item	Black dart(p+)
Mithril dart(p+)	秘银飞镖(p+) [mi yin fei biao (p+)]	name	item	Mithril dart(p+)
Adamant dart(p+)	金刚镖(p+) [jin gang biao (p+)]	name	item	Adamant dart(p+)
Rune dart(p+)	符文飞镖(p+) [fu wen fei biao (p+)]	name	item	Rune dart(p+)
Bronze dart(p++)	青铜飞镖(p++) [qing tong fei biao (p++)]	name	item	Bronze dart(p++)
Iron dart(p++)	铁镖(p++) [tie biao (p++)]	name	item	Iron dart(p++)
Steel dart(p++)	钢镖(p++) [gang biao (p++)]	name	item	Steel dart(p++)
Black dart(p++)	黑镖(p++) [hei biao (p++)]	name	item	Black dart(p++)
Mithril dart(p++)	秘银飞镖(p++) [mi yin fei biao (p++)]	name	item	Mithril dart(p++)
Adamant dart(p++)	金刚镖(p++) [jin gang biao (p++)]	name	item	Adamant dart(p++)
Rune dart(p++)	符文飞镖(p++) [fu wen fei biao (p++)]	name	item	Rune dart(p++)
Bronze javelin(p+)	青铜标枪(p+) [qing tong biao qiang (p+)]	name	item	Bronze javelin(p+)
Iron javelin(p+)	铁标枪(p+) [tie biao qiang (p+)]	name	item	Iron javelin(p+)
Steel javelin(p+)	钢标枪(p+) [gang biao qiang (p+)]	name	item	Steel javelin(p+)
Mithril javelin(p+)	秘银标枪(p+) [mi yin biao qiang (p+)]	name	item	Mithril javelin(p+)
Adamant javelin(p+)	金刚标枪(p+) [jin gang biao qiang (p+)]	name	item	Adamant javelin(p+)
Rune javelin(p+)	符文标枪(p+) [fu wen biao qiang (p+)]	name	item	Rune javelin(p+)
Bronze javelin(p++)	青铜标枪(p++) [qing tong biao qiang (p++)]	name	item	Bronze javelin(p++)
Iron javelin(p++)	铁标枪(p++) [tie biao qiang (p++)]	name	item	Iron javelin(p++)
Steel javelin(p++)	钢标枪(p++) [gang biao qiang (p++)]	name	item	Steel javelin(p++)
Mithril javelin(p++)	秘银标枪(p++) [mi yin biao qiang (p++)]	name	item	Mithril javelin(p++)
Adamant javelin(p++)	精金标枪(p++) [jing jin biao qiang (p++)]	name	item	Adamant javelin(p++)
Rune javelin(p++)	符文标枪(p++) [fu wen biao qiang (p++)]	name	item	Rune javelin(p++)
Bronze knife(p+)	青铜刀(p+) [qing tong dao (p+)]	name	item	Bronze knife(p+)
Iron knife(p+)	铁刀(p+) [tie dao (p+)]	name	item	Iron knife(p+)
Steel knife(p+)	钢刀(p+) [gang dao (p+)]	name	item	Steel knife(p+)
Mithril knife(p+)	秘银刀(p+) [mi yin dao (p+)]	name	item	Mithril knife(p+)
Black knife(p+)	黑刀(p+) [hei dao (p+)]	name	item	Black knife(p+)
Adamant knife(p+)	金刚刀(p+) [jin gang dao (p+)]	name	item	Adamant knife(p+)
Rune knife(p+)	符文刀(p+) [fu wen dao (p+)]	name	item	Rune knife(p+)
Bronze knife(p++)	青铜刀(p++) [qing tong dao (p++)]	name	item	Bronze knife(p++)
Iron knife(p++)	铁刀(p++) [tie dao (p++)]	name	item	Iron knife(p++)
Steel knife(p++)	钢刀(p++) [gang dao (p++)]	name	item	Steel knife(p++)
Mithril knife(p++)	秘银刀(p++) [mi yin dao (p++)]	name	item	Mithril knife(p++)
Black knife(p++)	黑刀(p++) [hei dao (p++)]	name	item	Black knife(p++)
Adamant knife(p++)	金刚刀(p++) [jin gang dao (p++)]	name	item	Adamant knife(p++)
Rune knife(p++)	符文刀(p++) [fu wen dao (p++)]	name	item	Rune knife(p++)
Iron dagger(p+)	铁匕首(p+) [tie bi shou (p+)]	name	item	Iron dagger(p+)
Bronze dagger(p+)	青铜匕首(p+) [qing tong bi shou (p+)]	name	item	Bronze dagger(p+)
Steel dagger(p+)	钢匕首(p+) [gang bi shou (p+)]	name	item	Steel dagger(p+)
Mithril dagger(p+)	秘银匕首(p+) [mi yin bi shou (p+)]	name	item	Mithril dagger(p+)
Adamant dagger(p+)	精金匕首(p+) [jing jin bi shou (p+)]	name	item	Adamant dagger(p+)
Rune dagger(p+)	符文匕首(p+) [fu wen bi shou (p+)]	name	item	Rune dagger(p+)
Dragon dagger(p+)	龙匕(p+) [long bi (p+)]	name	item	Dragon dagger(p+)
Black dagger(p+)	黑匕首(p+) [hei bi shou (p+)]	name	item	Black dagger(p+)
Poison dagger(p+)	毒匕首(p+) [du bi shou (p+)]	name	item	Poison dagger(p+)
Iron dagger(p++)	铁匕首(p++) [tie bi shou (p++)]	name	item	Iron dagger(p++)
Bronze dagger(p++)	青铜匕首(p++) [qing tong bi shou (p++)]	name	item	Bronze dagger(p++)
Steel dagger(p++)	钢匕首(p++) [gang bi shou (p++)]	name	item	Steel dagger(p++)
Mithril dagger(p++)	秘银匕首(p++) [mi yin bi shou (p++)]	name	item	Mithril dagger(p++)
Adamant dagger(p++)	精金匕首(p++) [jing jin bi shou (p++)]	name	item	Adamant dagger(p++)
Rune dagger(p++)	符文匕首(p++) [fu wen bi shou (p++)]	name	item	Rune dagger(p++)
Dragon dagger(p++)	龙匕(p++) [long bi (p++)]	name	item	Dragon dagger(p++)
Black dagger(p++)	黑匕首(p++) [hei bi shou (p++)]	name	item	Black dagger(p++)
Poison dagger(p++)	毒匕首(p++) [du bi shou (p++)]	name	item	Poison dagger(p++)
Bronze spear(p+)	青铜矛(p+) [qing tong mao (p+)]	name	item	Bronze spear(p+)
Iron spear(p+)	铁矛(p+) [tie mao (p+)]	name	item	Iron spear(p+)
Steel spear(p+)	钢矛(p+) [gang mao (p+)]	name	item	Steel spear(p+)
Mithril spear(p+)	秘银矛(p+) [mi yin mao (p+)]	name	item	Mithril spear(p+)
Adamant spear(p+)	金刚矛(p+) [jin gang mao (p+)]	name	item	Adamant spear(p+)
Rune spear(p+)	符文矛(p+) [fu wen mao (p+)]	name	item	Rune spear(p+)
Dragon spear(p+)	龙枪(p+) [long qiang (p+)]	name	item	Dragon spear(p+)
Bronze spear(p++)	青铜矛(p++) [qing tong mao (p++)]	name	item	Bronze spear(p++)
Iron spear(p++)	铁矛(p++) [tie mao (p++)]	name	item	Iron spear(p++)
Steel spear(p++)	钢矛(p++) [gang mao (p++)]	name	item	Steel spear(p++)
Mithril spear(p++)	秘银矛(p++) [mi yin mao (p++)]	name	item	Mithril spear(p++)
Adamant spear(p++)	金刚矛(p++) [jin gang mao (p++)]	name	item	Adamant spear(p++)
Rune spear(p++)	符文矛(p++) [fu wen mao (p++)]	name	item	Rune spear(p++)
Dragon spear(p++)	龙枪(p++) [long qiang (p++)]	name	item	Dragon spear(p++)
Rotten potato	烂土豆 [lan tu dou]	name	item	Rotten potato
Black spear(p+)	黑枪(p+) [hei qiang (p+)]	name	item	Black spear(p+)
Black spear(p++)	黑枪(p++) [hei qiang (p++)]	name	item	Black spear(p++)
Asgarnian ale(m)	阿斯加尼亚艾尔啤酒(m) [a si jia ni ya ai er pi jiu (m)]	name	item	Asgarnian ale(m)
Mature wmb	成熟的wmb [cheng shu de wmb]	name	item	Mature wmb
Greenman's ale(m)	格林曼艾尔啤酒（米） [ge lin man ai er pi jiu （ mi ）]	name	item	Greenman's ale(m)
Dragon bitter(m)	龙苦(m) [long ku (m)]	name	item	Dragon bitter(m)
Dwarven stout(m)	矮人黑啤酒(m) [ai ren hei pi jiu (m)]	name	item	Dwarven stout(m)
Moonlight mead(m)	月光蜜酒(米) [yue guang mi jiu ( mi )]	name	item	Moonlight mead(m)
Axeman's folly	斧头人的愚蠢行为 [fu tou ren de yu chun xing wei]	name	item	Axeman's folly
Axeman's folly(m)	斧头人的愚蠢(m) [fu tou ren de yu chun (m)]	name	item	Axeman's folly(m)
Chef's delight	厨师的喜悦 [chu shi de xi yue]	name	item	Chef's delight
Chef's delight(m)	主厨的喜悦(米) [zhu chu de xi yue ( mi )]	name	item	Chef's delight(m)
Slayer's respite	杀戮者的喘息 [sha lu zhe de chuan xi]	name	item	Slayer's respite
Slayer's respite(m)	杀手的喘息(米) [sha shou de chuan xi ( mi )]	name	item	Slayer's respite(m)
Cider	苹果酒 [ping guo jiu]	name	item	Cider
Mature cider	成熟的苹果酒 [cheng shu de ping guo jiu]	name	item	Mature cider
Ale yeast	艾尔酵母 [ai er jiao mu]	name	item	Ale yeast
Calquat keg	卡尔卡特小桶 [ka er ka te xiao tong]	name	item	Calquat keg
Dwarven stout(1)	矮人黑啤酒(1) [ai ren hei pi jiu (1)]	name	item	Dwarven stout(1)
Dwarven stout(2)	矮人黑啤酒(2) [ai ren hei pi jiu (2)]	name	item	Dwarven stout(2)
Dwarven stout(3)	矮人黑啤酒(3) [ai ren hei pi jiu (3)]	name	item	Dwarven stout(3)
Dwarven stout(4)	矮人黑啤酒(4) [ai ren hei pi jiu (4)]	name	item	Dwarven stout(4)
Asgarnian ale(1)	阿斯加尼艾尔啤酒(1) [a si jia ni ai er pi jiu (1)]	name	item	Asgarnian ale(1)
Asgarnian ale(2)	阿斯加尼艾尔啤酒(2) [a si jia ni ai er pi jiu (2)]	name	item	Asgarnian ale(2)
Asgarnian ale(3)	阿斯加尼艾尔啤酒(3) [a si jia ni ai er pi jiu (3)]	name	item	Asgarnian ale(3)
Asgarnian ale(4)	阿斯加尼艾尔啤酒(4) [a si jia ni ai er pi jiu (4)]	name	item	Asgarnian ale(4)
Greenmans ale(1)	格林曼啤酒(1) [ge lin man pi jiu (1)]	name	item	Greenmans ale(1)
Greenmans ale(2)	格林曼啤酒(2) [ge lin man pi jiu (2)]	name	item	Greenmans ale(2)
Greenmans ale(3)	格林曼啤酒(3) [ge lin man pi jiu (3)]	name	item	Greenmans ale(3)
Greenmans ale(4)	格林曼啤酒(4) [ge lin man pi jiu (4)]	name	item	Greenmans ale(4)
Mind bomb(1)	心灵炸弹(1) [xin ling zha dan (1)]	name	item	Mind bomb(1)
Mind bomb(2)	心灵炸弹(2) [xin ling zha dan (2)]	name	item	Mind bomb(2)
Mind bomb(3)	心灵炸弹(3) [xin ling zha dan (3)]	name	item	Mind bomb(3)
Mind bomb(4)	心灵炸弹(4) [xin ling zha dan (4)]	name	item	Mind bomb(4)
Dragon bitter(1)	龙苦(1) [long ku (1)]	name	item	Dragon bitter(1)
Dragon bitter(2)	龙苦(2) [long ku (2)]	name	item	Dragon bitter(2)
Dragon bitter(3)	龙苦(3) [long ku (3)]	name	item	Dragon bitter(3)
Dragon bitter(4)	龙苦(4) [long ku (4)]	name	item	Dragon bitter(4)
Moonlight mead(1)	月光蜂蜜酒(1) [yue guang feng mi jiu (1)]	name	item	Moonlight mead(1)
Moonlight mead(2)	月光蜂蜜酒(2) [yue guang feng mi jiu (2)]	name	item	Moonlight mead(2)
Moonlight mead(3)	月光蜂蜜酒(3) [yue guang feng mi jiu (3)]	name	item	Moonlight mead(3)
Moonlight mead(4)	月光蜂蜜酒(4) [yue guang feng mi jiu (4)]	name	item	Moonlight mead(4)
Axeman's folly(1)	斧头人的愚蠢行为(1) [fu tou ren de yu chun xing wei (1)]	name	item	Axeman's folly(1)
Axeman's folly(2)	斧头人的愚蠢行为（2） [fu tou ren de yu chun xing wei （2）]	name	item	Axeman's folly(2)
Axeman's folly(3)	斧头人的愚蠢行为(3) [fu tou ren de yu chun xing wei (3)]	name	item	Axeman's folly(3)
Axeman's folly(4)	斧头人的愚蠢行为(4) [fu tou ren de yu chun xing wei (4)]	name	item	Axeman's folly(4)
Chef's delight(1)	厨师的喜悦(1) [chu shi de xi yue (1)]	name	item	Chef's delight(1)
Chef's delight(2)	厨师的喜悦(2) [chu shi de xi yue (2)]	name	item	Chef's delight(2)
Chef's delight(3)	厨师的喜悦(3) [chu shi de xi yue (3)]	name	item	Chef's delight(3)
Chef's delight(4)	厨师的喜悦(4) [chu shi de xi yue (4)]	name	item	Chef's delight(4)
Slayer's respite(1)	杀手的休息(1) [sha shou de xiu xi (1)]	name	item	Slayer's respite(1)
Slayer's respite(2)	杀手的喘息（2） [sha shou de chuan xi （2）]	name	item	Slayer's respite(2)
Slayer's respite(3)	杀手的喘息(3) [sha shou de chuan xi (3)]	name	item	Slayer's respite(3)
Slayer's respite(4)	杀手的休息(4) [sha shou de xiu xi (4)]	name	item	Slayer's respite(4)
Cider(1)	苹果酒(1) [ping guo jiu (1)]	name	item	Cider(1)
Cider(2)	苹果酒(2) [ping guo jiu (2)]	name	item	Cider(2)
Cider(3)	苹果酒(3) [ping guo jiu (3)]	name	item	Cider(3)
Cider(4)	苹果酒(4) [ping guo jiu (4)]	name	item	Cider(4)
Dwarven stout(m1)	矮人黑啤酒(m1) [ai ren hei pi jiu (m1)]	name	item	Dwarven stout(m1)
Dwarven stout(m2)	矮人黑啤酒(m2) [ai ren hei pi jiu (m2)]	name	item	Dwarven stout(m2)
Dwarven stout(m3)	矮人黑啤酒(m3) [ai ren hei pi jiu (m3)]	name	item	Dwarven stout(m3)
Dwarven stout(m4)	矮人黑啤酒(m4) [ai ren hei pi jiu (m4)]	name	item	Dwarven stout(m4)
Asgarnian ale(m1)	阿斯伽尼艾尔啤酒(m1) [a si ga ni ai er pi jiu (m1)]	name	item	Asgarnian ale(m1)
Asgarnian ale(m2)	阿斯伽尼艾尔啤酒(m2) [a si ga ni ai er pi jiu (m2)]	name	item	Asgarnian ale(m2)
Asgarnian ale(m3)	阿斯伽尼艾尔啤酒(m3) [a si ga ni ai er pi jiu (m3)]	name	item	Asgarnian ale(m3)
Asgarnian ale(m4)	阿斯伽尼艾尔啤酒(m4) [a si ga ni ai er pi jiu (m4)]	name	item	Asgarnian ale(m4)
Greenmans ale(m1)	格林曼艾尔啤酒(m1) [ge lin man ai er pi jiu (m1)]	name	item	Greenmans ale(m1)
Greenmans ale(m2)	格林曼艾尔啤酒(m2) [ge lin man ai er pi jiu (m2)]	name	item	Greenmans ale(m2)
Greenmans ale(m3)	格林曼艾尔啤酒(m3) [ge lin man ai er pi jiu (m3)]	name	item	Greenmans ale(m3)
Greenmans ale(m4)	格林曼艾尔啤酒(m4) [ge lin man ai er pi jiu (m4)]	name	item	Greenmans ale(m4)
Mind bomb(m1)	心灵炸弹(m1) [xin ling zha dan (m1)]	name	item	Mind bomb(m1)
Mind bomb(m2)	心灵炸弹(m2) [xin ling zha dan (m2)]	name	item	Mind bomb(m2)
Mind bomb(m3)	心灵炸弹(m3) [xin ling zha dan (m3)]	name	item	Mind bomb(m3)
Mind bomb(m4)	心灵炸弹(m4) [xin ling zha dan (m4)]	name	item	Mind bomb(m4)
