english	translation	category	sub_category	source
The son of Ali M.	阿里·M.的儿子 [a li ·M. de er zi]	examine	npc	Farid Morrisane (ores and bars)
Holy reptile...	圣爬虫... [sheng pa chong ...]	examine	npc	Yt-MejKot
Good doggy-lizard-thing...	好狗蜥蜴的东西... [hao gou xi yi de dong xi ...]	examine	npc	Ket-Zek
This is going to hurt...	这会很痛... [zhe hui hen tong ...]	examine	npc	TzTok-Jad
Mini menace.	迷你威胁。 [mi ni wei xie 。]	examine	npc	Yt-HurKot
A servant of the god Zamorak.	萨莫拉克神的仆人。 [sa mo la ke shen de pu ren 。]	examine	npc	K'ril Tsutsaroth
Destroyer of 1000 planes!	摧毁1000架飞机！ [cui hui 1000 jia fei ji ！]	examine	npc	Tstanon Karlak
Scourge of the Light.	圣光之灾。 [sheng guang zhi zai 。]	examine	npc	Zakl'n Gritch
Despoiler of Ullek.	乌勒克的掠夺者。 [wu lei ke de lve duo zhe 。]	examine	npc	Balfrug Kreeyath
From the maws of hell.	来自地狱的胃。 [lai zi di yu de wei 。]	examine	npc	Hellhound
Have you checked your pockets lately?	你最近检查过你的口袋吗？ [ni zui jin jian cha guo ni de kou dai ma ？]	examine	npc	Imp
Down, fang!	下来，獠牙！ [xia lai ， liao ya ！]	examine	npc	Werewolf
He doesn't look pleased to see me.	他见到我看起来不太高兴。 [ta jian dao wo kan qi lai bu tai gao xing 。]	examine	npc	Werewolf
A feral vampyre. It looks really hungry!	一个凶猛的吸血鬼。看来是真的饿了！ [yi ge xiong meng de xi xue gui 。 kan lai shi zhen de e le ！]	examine	npc	Feral Vampyre
A small ice demon.	小冰魔。 [xiao bing mo 。]	examine	npc	Icefiend
Comes with a vicious kick.	附带一记恶毒的踢击。 [fu dai yi ji e du de ti ji 。]	examine	npc	Gorak
They just call him 'Coach'.	他们只是称他为“教练”。 [ta men zhi shi cheng ta wei “ jiao lian ”。]	examine	npc	Gnome Coach
A professional gnome baller.	职业侏儒球手。 [zhi ye zhu ru qiu shou 。]	examine	npc	Gnome baller
Keeps the game fair.	保持游戏公平。 [bao chi you xi gong ping 。]	examine	npc	Gnome ball referee
Cheerleading is a real sport!	啦啦操是一项真正的运动！ [la la cao shi yi xiang zhen zheng de yun dong ！]	examine	npc	Cheerleader
Warrior of Zamorak.	萨莫拉克战士。 [sa mo la ke zhan shi 。]	examine	npc	Spiritual warrior
Defender of Zamorak.	萨莫拉克的防守者。 [sa mo la ke de fang shou zhe 。]	examine	npc	Spiritual ranger
A deadly servant of Zamorak.	萨莫拉克的致命仆人。 [sa mo la ke de zhi ming pu ren 。]	examine	npc	Spiritual mage
Graceful avatar of Armadyl.	Armadyl 优雅的化身。 [Armadyl  you ya de hua shen 。]	examine	npc	Kree'arra
Graceful, bird-like creature.	优雅的，像鸟一样的生物。 [you ya de ， xiang niao yi yang de sheng wu 。]	examine	npc	Wingman Skree
A servant of Armadyl.	阿玛迪尔的仆人。 [a ma di er de pu ren 。]	examine	npc	Spiritual warrior
Armadyl's favourite servant.	阿玛迪尔最喜欢的仆人。 [a ma di er zui xi huan de pu ren 。]	examine	npc	Spiritual ranger
A mage who serves Armadyl above all else - even death.	一位为阿玛迪尔服务高于一切的法师——甚至包括死亡。 [yi wei wei a ma di er fu wu gao yu yi qie de fa shi —— shen zhi bao kuo si wang 。]	examine	npc	Spiritual mage
A proud warrior.	一个骄傲的战士。 [yi ge jiao ao de zhan shi 。]	examine	npc	Aviansie
A teeny-tiny horror from the ocean depths...	来自海洋深处的微小恐怖…… [lai zi hai yang shen chu de wei xiao kong bu ……]	examine	npc	Dagannoth spawn
A darkened horror from the ocean depths...	来自海洋深处的黑暗恐怖…… [lai zi hai yang shen chu de hei an kong bu ……]	examine	npc	Dagannoth
Head of the maze.	迷宫的头。 [mi gong de tou 。]	examine	npc	Brian O'Richard
Roguelike and guardish.	Roguelike 且有戒心。 [Roguelike  qie you jie xin 。]	examine	npc	Rogue Guard
A loveable rogue.	一个可爱的盗贼。 [yi ge ke ai de dao zei 。]	examine	npc	Martin Thwait
A rich banker man... Some say too rich.	一个富有的银行家……有人说太富有了。 [yi ge fu you de yin hang jia …… you ren shuo tai fu you le 。]	examine	npc	Emerald Benedict
I don't think I want to get too close to that!	我想我不想离它太近！ [wo xiang wo bu xiang li ta tai jin ！]	examine	npc	Spin Blades
He looks fairly well-to-do.	他看起来相当富裕。 [ta kan qi lai xiang dang fu yu 。]	examine	npc	Arhein
A being from a mysterious other realm.	来自另一个神秘领域的存在。 [lai zi ling yi ge shen mi ling yu de cun zai 。]	examine	npc	Jukat
Smells strangely of cabbage.	闻起来有一股奇怪的卷心菜味。 [wen qi lai you yi gu qi guai de juan xin cai wei 。]	examine	npc	Lunderwin
Looks strange and mysterious.	看起来奇怪而神秘。 [kan qi lai qi guai er shen mi 。]	examine	npc	Fairy
The leader of the Dagon'hai, also known as the Dark Squall.	大贡海的领袖，也被称为黑暗暴风。 [da gong hai de ling xiu ， ye bei cheng wei hei an bao feng 。]	examine	npc	Surok Magis
Seems very well off.	看起来状况非常好。 [kan qi lai zhuang kuang fei chang hao 。]	examine	npc	Gem merchant
So where are the butcher and the candlestick maker?	那么屠夫和烛台制造者在哪里呢？ [na me tu fu he zhu tai zhi zao zhe zai na li ne ？]	examine	npc	Baker
Has a very exotic aroma about him.	他身上有一种非常奇异的香气。 [ta shen shang you yi zhong fei chang qi yi de xiang qi 。]	examine	npc	Spice seller
Knows how to keep warm in the winter.	懂得冬天如何保暖。 [dong de dong tian ru he bao nuan 。]	examine	npc	Fur trader
A master fletcher.	一位制箭大师。 [yi wei zhi jian da shi 。]	examine	npc	Hickton
Something fishy about him.	他身上有些可疑。 [ta shen shang you xie ke yi 。]	examine	npc	Harry
Nice eyes.	眼睛不错。 [yan jing bu cuo 。]	examine	npc	Cassie
Kind of funny looking.	看起来有点滑稽。 [kan qi lai you dian hua ji 。]	examine	npc	Frincos
Harlan, ready to teach swordplay.	哈兰，准备教剑术。 [ha lan ， zhun bei jiao jian shu 。]	examine	npc	Melee combat tutor
Nemarti looks ready to teach you about ranged combat.	内马尔蒂看起来已经准备好教你远程战斗了。 [nei ma er di kan qi lai yi jing zhun bei hao jiao ni yuan cheng zhan dou le 。]	examine	npc	Ranged combat tutor
Mikasi looks ready to teach you about magic.	米卡西看起来准备好教你魔法了。 [mi ka xi kan qi lai zhun bei hao jiao ni mo fa le 。]	examine	npc	Magic combat tutor
Cordero looks ready to teach you how to cook.	科德罗看起来准备教你如何做饭。 [ke de luo kan qi lai zhun bei jiao ni ru he zuo fan 。]	examine	npc	Cooking tutor
Cadmus looks a bit crafty.	卡德摩斯看起来有点狡猾。 [ka de mo si kan qi lai you dian jiao hua 。]	examine	npc	Crafting tutor
Finlay mending nets.	芬利修补网。 [fen li xiu bu wang 。]	examine	npc	Fishing tutor
Monlum surveying the rocks.	蒙卢姆正在测量岩石。 [meng lu mu zheng zai ce liang yan shi 。]	examine	npc	Mining tutor
Yauchomi prays to Saradomin.	亚科米向萨拉多明祈祷。 [ya ke mi xiang sa la duo ming qi dao 。]	examine	npc	Prayer tutor
Feoras looks a bit fiery.	费奥拉斯看起来有点火热。 [fei ao la si kan qi lai you dian huo re 。]	examine	npc	Smithing apprentice
Sani, the master smithing tutor.	萨尼，锻造大师导师。 [sa ni ， duan zao da shi dao shi 。]	examine	npc	Master smithing tutor
Wilfred, a chip off the old block.	威尔弗雷德（Wilfred），与旧街区相距甚远。 [wei er fu lei de （Wilfred）， yu jiu jie qu xiang ju shen yuan 。]	examine	npc	Woodsman tutor
Ready to teach you about banking.	准备好教您有关银行业务的知识。 [zhun bei hao jiao nin you guan yin hang ye wu de zhi shi 。]	examine	npc	Banker tutor
Manufacturer of fine leathers.	优质皮革制造商。 [you zhi pi ge zhi zao shang 。]	examine	npc	Ellis
The Wizards' Tower's armourer.	巫师塔的军械师。 [wu shi ta de jun xie shi 。]	examine	npc	Wizard Jalarast
Yuck! It's all slimy!	哎呀！都是粘糊糊的！ [ai ya ！ dou shi zhan hu hu de ！]	examine	npc	Leech
A Bee keeper.	养蜂人。 [yang feng ren 。]	examine	npc	Bee keeper
Is it a low cloud?	是低云吗？ [shi di yun ma ？]	examine	npc	Mist
And I shall call him Fang.	我就叫他方吧。 [wo jiu jiao ta fang ba 。]	examine	npc	Vampyric hound
Its bark is worse than its swipe.	它的叫声比它的挥击更糟糕。 [ta de jiao sheng bi ta de hui ji geng zao gao 。]	examine	npc	Tree
An expert on the brewing of ales and cider.	啤酒和苹果酒酿造专家。 [pi jiu he ping guo jiu niang zao zhuan jia 。]	examine	npc	Blandebir
In his former life an expert brewer.	他的前世是一位专业酿酒师。 [ta de qian shi shi yi wei zhuan ye niang jiu shi 。]	examine	npc	Metarialus
Farming.	农业。 [nong ye 。]	examine	npc	Farmer
A Wizard of the Magic Guild.	魔法公会的魔法师。 [mo fa gong hui de mo fa shi 。]	examine	npc	Wizard Frumscone
A Supplier of Magical items.	魔法物品供应商。 [mo fa wu pin gong ying shang 。]	examine	npc	Wizard Akutha
A Supplier of Magical robes.	魔法长袍的供应商。 [mo fa chang pao de gong ying shang 。]	examine	npc	Wizard Sinina
Farming the wheat.	种植小麦。 [zhong zhi xiao mai 。]	examine	npc	Farmer
Slightly magical.	有点神奇。 [you dian shen qi 。]	examine	npc	Wizard
Loves nature.	热爱自然。 [re ai zi ran 。]	examine	npc	Druid
Not very fashion conscious.	不太注重时尚。 [bu tai zhu zhong shi shang 。]	examine	npc	Warrior
One of the citizens of Al Kharid.	阿尔卡里德的公民之一。 [a er ka li de de gong min zhi yi 。]	examine	npc	Man
Don't let her arm-wrestle you for money.	不要让她为了钱而与你较量。 [bu yao rang ta wei le qian er yu ni jiao liang 。]	examine	npc	Barbarian
One of Gielinor's many citizens, currently incapacitated by alcohol.	吉利诺的众多公民之一，目前因酗酒而丧失行为能力。 [ji li nuo de zhong duo gong min zhi yi ， mu qian yin xu jiu er sang shi xing wei neng li 。]	examine	npc	Drunken man
One of Gielinor's many citizens. He looks worried about something.	吉林诺的众多公民之一。他看起来很担心什么。 [ji lin nuo de zhong duo gong min zhi yi 。 ta kan qi lai hen dan xin shen me 。]	examine	npc	Norman
She's an aesthete.	她是一位唯美主义者。 [ta shi yi wei wei mei zhu yi zhe 。]	examine	npc	Cecilia
One of Gielinor's many citizens. She looks rich.	吉林诺的众多公民之一。她看起来很有钱。 [ji lin nuo de zhong duo gong min zhi yi 。 ta kan qi lai hen you qian 。]	examine	npc	Woman
Keeping an eye out for threats to the city.	密切关注对城市的威胁。 [mi qie guan zhu dui cheng shi de wei xie 。]	examine	npc	Guard
An old gardener.	一位老园丁。 [yi wei lao yuan ding 。]	examine	npc	Gardener
He's learning a trade.	他正在学习一门手艺。 [ta zheng zai xue xi yi men shou yi 。]	examine	npc	Apprentice workman
A busy workman	一个忙碌的工人 [yi ge mang lu de gong ren]	examine	npc	Workman
He looks a bit dodgy.	他看起来有点狡猾。 [ta kan qi lai you dian jiao hua 。]	examine	npc	Cuffs
Looks unpleasant.	看起来不愉快。 [kan qi lai bu yu kuai 。]	examine	npc	Narf
Seems to be loitering.	似乎是在闲逛。 [si hu shi zai xian guang 。]	examine	npc	Rusty
Untrustworthy.	不值得信任。 [bu zhi de xin ren 。]	examine	npc	Jeff
He's keeping an eye out.	他正在密切关注。 [ta zheng zai mi qie guan zhu 。]	examine	npc	Guard
A citizen of Rimmington.	里明顿公民。 [li ming dun gong min 。]	examine	npc	Hengel
An ugly, smelly creature wielding a spear.	一个挥舞着长矛的丑陋、恶臭的生物。 [yi ge hui wu zhe chang mao de chou lou 、 e chou de sheng wu 。]	examine	npc	Hobgoblin
Didn't the mage say this procedure was totally safe?	法师不是说这个手术是完全安全的吗？ [fa shi bu shi shuo zhe ge shou shu shi wan quan an quan de ma ？]	examine	npc	Frog
Posts things.	发帖东西。 [fa tie dong xi 。]	examine	npc	Postie Pete
Part of Al Kharid's elite fighting force.	阿尔卡里德精锐战斗部队的一部分。 [a er ka li de jing rui zhan dou bu dui de yi bu fen 。]	examine	npc	Al Kharid warrior
A holy warrior.	一位圣战士。 [yi wei sheng zhan shi 。]	examine	npc	Paladin
Heroic!	英勇！ [ying yong ！]	examine	npc	Hero
They love the forests.	他们热爱森林。 [ta men re ai sen lin 。]	examine	npc	Forester
A member of Ardougne's militia.	阿杜涅民兵的成员。 [a du nie min bing de cheng yuan 。]	examine	npc	Knight of Ardougne
To protect and serve the populace of Ardougne.	保护和服务阿尔杜涅民众。 [bao hu he fu wu a er du nie min zhong 。]	examine	npc	Knight of Ardougne
Good with arrows.	善于用箭。 [shan yu yong jian 。]	examine	npc	Archer
Enjoys locking up animals in small pens.	喜欢把动物关在小围栏里。 [xi huan ba dong wu guan zai xiao wei lan li 。]	examine	npc	Zoo keeper
He's a lumberjack, and he's ok.	他是个伐木工人，他没事。 [ta shi ge fa mu gong ren ， ta mei shi 。]	examine	npc	Chuck
Doesn't water down the beer too much.	不要给啤酒加太多水。 [bu yao gei pi jiu jia tai duo shui 。]	examine	npc	Barman
An expert on all things culinary.	一切烹饪方面的专家。 [yi qie peng ren fang mian de zhuan jia 。]	examine	npc	Master Chef
A child from Rimmington.	一个来自里明顿的孩子。 [yi ge lai zi li ming dun de hai zi 。]	examine	npc	Henja
An expert on all forms of combat.	各种形式战斗的专家。 [ge zhong xing shi zhan dou de zhuan jia 。]	examine	npc	Combat Instructor
Your introduction to the world of Gielinor.	您对 Gielinor 世界的介绍。 [nin dui  Gielinor  shi jie de jie shao 。]	examine	npc	Gielinor Guide
A Master of Magic.	魔法大师。 [mo fa da shi 。]	examine	npc	Magic Instructor
A professional when it comes to accounts.	说到账目，就是专业人士。 [shuo dao zhang mu ， jiu shi zhuan ye ren shi 。]	examine	npc	Account Guide
An expert on Mining-related skills.	采矿相关技能的专家。 [cai kuang xiang guan ji neng de zhuan jia 。]	examine	npc	Mining Instructor
He'll let you skip the Tutorial.	他会让你跳过教程。 [ta hui rang ni tiao guo jiao cheng 。]	examine	npc	Skippy
Not the smartest of butlers.	不是最聪明的管家。 [bu shi zui cong ming de guan jia 。]	examine	npc	Larxus
A mysterious watcher...	一个神秘的监视者... [yi ge shen mi de jian shi zhe ...]	examine	npc	Mystery figure
Champion of the earth warriors.	地球战士的冠军。 [di qiu zhan shi de guan jun 。]	examine	npc	Earth Warrior Champion
Champion of the giants.	巨人队的冠军。 [ju ren dui de guan jun 。]	examine	npc	Giant Champion
Champion of the ghouls.	食尸鬼的冠军。 [shi shi gui de guan jun 。]	examine	npc	Ghoul Champion
Tough looking combat type.	看起来很凶猛的战斗类型。 [kan qi lai hen xiong meng de zhan dou lei xing 。]	examine	npc	Mubariz
Trees and such.	树木之类的。 [shu mu zhi lei de 。]	examine	npc	Trees
A cave entrance.	一个山洞入口。 [yi ge shan dong ru kou 。]	examine	npc	Cavemouth
A Bullrush.	牛冲。 [niu chong 。]	examine	npc	Bullrush
Cave bits.	洞穴位。 [dong xue wei 。]	examine	npc	Cave Scenery
Looks kinda bored.	看起来有点无聊。 [kan qi lai you dian wu liao 。]	examine	npc	Fadli
Trained to deal with all sorts of injuries.	受过处理各种伤害的训练。 [shou guo chu li ge zhong shang hai de xun lian 。]	examine	npc	A'abla
Wow! She's made a statement with that hair!	哇！她用那头发发表了声明！ [wa ！ ta yong na tou fa fa biao le sheng ming ！]	examine	npc	Sabreen
This nurse really knows her stuff.	这位护士真的很了解她的事情。 [zhe wei hu shi zhen de hen liao jie ta de shi qing 。]	examine	npc	Surgeon General Tafani
Has the messy job of putting players back together again.	负责将玩家重新组合在一起的混乱工作。 [fu ze jiang wan jia chong xin zu he zai yi qi de hun luan gong zuo 。]	examine	npc	Jaraah
'Battle scarred'.	“伤痕累累的战斗”。 [“ shang hen lei lei de zhan dou ”。]	examine	npc	Zahwa
A citizen of Al Kharid.	哈立德公民。 [ha li de gong min 。]	examine	npc	Ima
Champion of the goblins.	哥布林的冠军。 [ge bu lin de guan jun 。]	examine	npc	Goblin Champion
Champion of the hobgoblins.	大妖精的冠军。 [da yao jing de guan jun 。]	examine	npc	Hobgoblin Champion
Champion of the imps.	小鬼的冠军。 [xiao gui de guan jun 。]	examine	npc	Imp Champion
Champion of the jogres.	慢跑冠军。 [man pao guan jun 。]	examine	npc	Jogre Champion
Champion of the lesser demons.	小恶魔的冠军。 [xiao e mo de guan jun 。]	examine	npc	Lesser Demon Champion
Champion of the skeletons.	骷髅冠军。 [ku lou guan jun 。]	examine	npc	Skeleton Champion
Champion of the zombies.	僵尸冠军。 [jiang shi guan jun 。]	examine	npc	Zombies Champion
Champion of Champions!	冠军中的冠军！ [guan jun zhong de guan jun ！]	examine	npc	Leon d'Cour
I wonder if he gets stuck behind fences.	我想知道他是否被困在栅栏后面。 [wo xiang zhi dao ta shi fou bei kun zai zha lan hou mian 。]	examine	npc	Guard
Litara, a barbarian explorer.	利塔拉，野蛮人探险家。 [li ta la ， ye man ren tan xian jia 。]	examine	npc	Litara
He's in control of the coal trucks.	他控制着运煤车。 [ta kong zhi zhe yun mei che 。]	examine	npc	Stankers
You can practice your magic here.	你可以在这里练习你的魔法。 [ni ke yi zai zhe li lian xi ni de mo fa 。]	examine	npc	Elemental balance
It's very slightly red.	它是非常轻微的红色。 [ta shi fei chang qing wei de hong se 。]	examine	npc	Elemental balance
It's slightly red.	有点红。 [you dian hong 。]	examine	npc	Elemental balance
It's a bit red.	有点红了。 [you dian hong le 。]	examine	npc	Elemental balance
It's quite red.	还蛮红的 [hai man hong de]	examine	npc	Elemental balance
It's bright red.	它是鲜红色的。 [ta shi xian hong se de 。]	examine	npc	Elemental balance
It's glowing bright red!	它发出鲜红色的光芒！ [ta fa chu xian hong se de guang mang ！]	examine	npc	Elemental balance
It's very slightly blue.	它是非常轻微的蓝色。 [ta shi fei chang qing wei de lan se 。]	examine	npc	Elemental balance
It's slightly blue.	它有点蓝色。 [ta you dian lan se 。]	examine	npc	Elemental balance
It's a bit blue.	有点蓝。 [you dian lan 。]	examine	npc	Elemental balance
It's quite blue.	非常蓝。 [fei chang lan 。]	examine	npc	Elemental balance
It's bright blue.	它是明亮的蓝色。 [ta shi ming liang de lan se 。]	examine	npc	Elemental balance
It's glowing bright blue!	它发出明亮的蓝色光芒！ [ta fa chu ming liang de lan se guang mang ！]	examine	npc	Elemental balance
It's very slightly green.	它是非常轻微的绿色。 [ta shi fei chang qing wei de lv se 。]	examine	npc	Elemental balance
It's slightly green.	它有点绿色。 [ta you dian lv se 。]	examine	npc	Elemental balance
It's a bit green.	有点绿了。 [you dian lv le 。]	examine	npc	Elemental balance
It's quite green.	这是相当绿色的。 [zhe shi xiang dang lv se de 。]	examine	npc	Elemental balance
It's bright green.	它是亮绿色的。 [ta shi liang lv se de 。]	examine	npc	Elemental balance
He looks short and grumpy.	他看起来又矮又脾气暴躁。 [ta kan qi lai you ai you pi qi bao zao 。]	examine	npc	Mountain Dwarf
An ogre.	一个食人魔。 [yi ge shi ren mo 。]	examine	npc	Skrach Uglogwee
A demented evil wizard who specialises in food spells.	一个疯狂的邪恶巫师，专门研究食物法术。 [yi ge feng kuang de xie e wu shi ， zhuan men yan jiu shi wu fa shu 。]	examine	npc	Culinaromancer
It's glowing bright green!	它发出明亮的绿色光芒！ [ta fa chu ming liang de lv se guang mang ！]	examine	npc	Elemental balance
It's very slightly cyan.	它是非常轻微的青色。 [ta shi fei chang qing wei de qing se 。]	examine	npc	Elemental balance
It's slightly cyan.	有点青色。 [you dian qing se 。]	examine	npc	Elemental balance
It's a bit cyan.	有点青色。 [you dian qing se 。]	examine	npc	Elemental balance
It's quite cyan.	是相当青色的。 [shi xiang dang qing se de 。]	examine	npc	Elemental balance
It's bright cyan.	它是明亮的青色。 [ta shi ming liang de qing se 。]	examine	npc	Elemental balance
It's glowing bright cyan!	它发出明亮的青色光芒！ [ta fa chu ming liang de qing se guang mang ！]	examine	npc	Elemental balance
The cave guide.	洞穴向导。 [dong xue xiang dao 。]	examine	npc	Koftik
An elven hunter.	精灵猎人。 [jing ling lie ren 。]	examine	npc	Idris
An elven warrior.	精灵战士。 [jing ling zhan shi 。]	examine	npc	Essyllt
A cute bunny rabbit.	一只可爱的小兔子。 [yi zhi ke ai de xiao tu zi 。]	examine	npc	Rabbit
Eek! A big bear!	哎呀！一只大熊！ [ai ya ！ yi zhi da xiong ！]	examine	npc	Grizzly bear
Eek! A bear cub!	哎呀！一只小熊！ [ai ya ！ yi zhi xiao xiong ！]	examine	npc	Grizzly bear cub
What big teeth you have.	你的牙齿多大啊。 [ni de ya chi duo da a 。]	examine	npc	Dire Wolf
He looks pretty handy with that bow.	他用那把弓看起来很得心应手。 [ta yong na ba gong kan qi lai hen de xin ying shou 。]	examine	npc	Iorwerth Archer
I don't want to get on the wrong side of him.	我不想站在他的对立面。 [wo bu xiang zhan zai ta de dui li mian 。]	examine	npc	Iorwerth Warrior
An odd looking person.	一个长相奇怪的人。 [yi ge zhang xiang qi guai de ren 。]	examine	npc	Arianwyn
Leader of King Tyras's men.	泰拉斯国王手下的领袖。 [tai la si guo wang shou xia de ling xiu 。]	examine	npc	General Hining
Responsible for the food and equipment of the troops.	负责部队的伙食和装备。 [fu ze bu dui de huo shi he zhuang bei 。]	examine	npc	Quartermaster
One of King Lathas' messengers.	拉萨斯国王的使者之一。 [la sa si guo wang de shi zhe zhi yi 。]	examine	npc	King's Messenger
Mysterious swamp lights...	神秘的沼泽灯... [shen mi de zhao ze deng ...]	examine	npc	Will o' the wisp
A colourful character.	一个色彩缤纷的人物。 [yi ge se cai bin fen de ren wu 。]	examine	npc	Ali the dyer
A warrior who has devoted their life to Armadyl.	为Armadyl奉献一生的战士。 [wei Armadyl feng xian yi sheng de zhan shi 。]	examine	npc	Guardian of Armadyl
A witch.	一个女巫。 [yi ge nv wu 。]	examine	npc	Winelda
Intimidating!	吓人！ [xia ren ！]	examine	npc	Fire Warrior of Lesarkus
Looks hungry!	看起来很饿！ [kan qi lai hen e ！]	examine	npc	Shadow Hound
Seems to flitter in and out of existence...	似乎忽隐忽现…… [si hu hu yin hu xian ……]	examine	npc	Mysterious ghost
Zamorak's warrior of fire.	萨莫拉克的火战士。 [sa mo la ke de huo zhan shi 。]	examine	npc	Fareed
Luckily, I can't see much of his face.	幸运的是，我看不到他的脸。 [xing yun de shi ， wo kan bu dao ta de lian 。]	examine	npc	Ruantun
He's a ranger - light and accurate.	他是一名游骑兵——轻盈而准确。 [ta shi yi ming you qi bing —— qing ying er zhun que 。]	examine	npc	Cyrisus
He's a meleer - prepared to go face-to-face.	他是一个混战者——准备好面对面了。 [ta shi yi ge hun zhan zhe —— zhun bei hao mian dui mian le 。]	examine	npc	Cyrisus
He's a mage - mystical and calculating.	他是一位法师——神秘而精于算计。 [ta shi yi wei fa shi —— shen mi er jing yu suan ji 。]	examine	npc	Cyrisus
I hope he's not dead!	我希望他没有死！ [wo xi wang ta mei you si ！]	examine	npc	Fallen Man
He's alive... just.	他还活着……只是。 [ta hai huo zhe …… zhi shi 。]	examine	npc	Fallen Man
He's much better than when I first found him.	他比我第一次找到他时好多了。 [ta bi wo di yi ci zhao dao ta shi hao duo le 。]	examine	npc	Cyrisus
I'm glad he's finally on his feet.	我很高兴他终于站起来了。 [wo hen gao xing ta zhong yu zhan qi lai le 。]	examine	npc	Cyrisus
A pirate-banker. You don't see one of those everyday!	一个海盗银行家。你不是每天都能看到其中的一个！ [yi ge hai dao yin hang jia 。 ni bu shi mei tian dou neng kan dao qi zhong de yi ge ！]	examine	npc	'Bird's-Eye' Jack
Are you good enough to fight?	你够格去战斗吗？ [ni gou ge qu zhan dou ma ？]	examine	npc	The Inadequacy
Can you endure long enough?	你能忍受足够长的时间吗？ [ni neng ren shou zu gou zhang de shi jian ma ？]	examine	npc	The Everlasting
Can you bring yourself to hurt another?	你能忍心去伤害别人吗？ [ni neng ren xin qu shang hai bie ren ma ？]	examine	npc	The Untouchable
What if you don't know how to win?	如果你不知道如何获胜怎么办？ [ru guo ni bu zhi dao ru he huo sheng zen me ban ？]	examine	npc	The Illusive
You can't escape your inadequacy!	你无法逃避自己的不足！ [ni wu fa tao bi zi ji de bu zu ！]	examine	npc	A Doubt
He looks scared.	他看起来很害怕。 [ta kan qi lai hen hai pa 。]	examine	npc	Morgan
A retired vampyre hunter.	退休的吸血鬼猎人。 [tui xiu de xi xue gui lie ren 。]	examine	npc	Dr Harlow
Stop looking and run!	别再找了，赶紧跑吧！ [bie zai zhao le ， gan jin pao ba ！]	examine	npc	Count Draynor
A sensible looking man.	看上去是个懂事的男人。 [kan shang qu shi ge dong shi de nan ren 。]	examine	npc	Jorral
Sullen looking Ghost Woman.	面色阴沉的鬼女。 [mian se yin chen de gui nv 。]	examine	npc	Melina
Not a happy ghost.	不是一个快乐的鬼。 [bu shi yi ge kuai le de gui 。]	examine	npc	Droalak
He looks scary.	他看起来很吓人。 [ta kan qi lai hen xia ren 。]	examine	npc	Dron
A docile warrior.	一个温顺的战士。 [yi ge wen shun de zhan shi 。]	examine	npc	Blanin
It looks lost.	看起来迷失了。 [kan qi lai mi shi le 。]	examine	npc	Kitten
Can I hear kittens?	我能听到小猫的声音吗？ [wo neng ting dao xiao mao de sheng yin ma ？]	examine	npc	Crate
One of Gertrude's sons.	格特鲁德的儿子之一。 [ge te lu de de er zi zhi yi 。]	examine	npc	Shilop
A citizen of Ardougne.	阿尔杜涅公民。 [a er du nie gong min 。]	examine	npc	Civilian
Big, mean, dead doggy.	又大又卑鄙的死狗。 [you da you bei bi de si gou 。]	examine	npc	Bouncer
He looks really nasty. Smells bad too.	他看起来真的很恶心。味道也很难闻。 [ta kan qi lai zhen de hen e xin 。 wei dao ye hen nan wen 。]	examine	npc	General Khazard
An invisible scout.	隐形侦察兵。 [yin xing zhen cha bing 。]	examine	npc	Scout
She's honest about the things you aren't.	她对你不诚实的事情很诚实。 [ta dui ni bu cheng shi de shi qing hen cheng shi 。]	examine	npc	Sin Seer
A Shadow Realm guardian.	暗影界守护者。 [an ying jie shou hu zhe 。]	examine	npc	Ghost
He isn't very friendly.	他不是很友好。 [ta bu shi hen you hao 。]	examine	npc	Renegade Knight
A terrifying spirit.	一股可怕的灵气。 [yi gu ke pa de ling qi 。]	examine	npc	Thrantax the Mighty
One of the Knights of the Round Table.	圆桌骑士之一。 [yuan zhuo qi shi zhi yi 。]	examine	npc	Sir Lancelot
Leader of the Renegade Knights.	叛逆骑士团的领袖。 [pan ni qi shi tuan de ling xiu 。]	examine	npc	Sir Mordred
An evil and powerful sorceress.	邪恶而强大的女巫。 [xie e er qiang da de nv wu 。]	examine	npc	Morgan Le Faye
A powerful Wizard of the Knights of the Round Table.	圆桌骑士团中的强力魔法师。 [yuan zhuo qi shi tuan zhong de qiang li mo fa shi 。]	examine	npc	Merlin
A powerful sorceress who guards Excalibur.	守护Excalibur的强大魔女。 [shou hu Excalibur de qiang da mo nv 。]	examine	npc	The Lady of the Lake
Legendary King of the Britons.	传说中的英国国王。 [chuan shuo zhong de ying guo guo wang 。]	examine	npc	King Arthur
He looks very hungry...	他看起来很饿... [ta kan qi lai hen e ...]	examine	npc	Beggar
A bazaar merchant.	一个集市商人。 [yi ge ji shi shang ren 。]	examine	npc	Ali Morrisane
Drunk man.	醉酒的人。 [zui jiu de ren 。]	examine	npc	Drunken Ali
A hassled looking barman.	一个看起来很麻烦的酒保。 [yi ge kan qi lai hen ma fan de jiu bao 。]	examine	npc	Ali the Barman
A kebab seller.	一个卖烤肉串的人。 [yi ge mai kao rou chuan de ren 。]	examine	npc	Ali the Kebab seller
A market stall keeper.	市场摊贩。 [shi chang tan fan 。]	examine	npc	Market seller
