english	translation	category	sub_category	source
Auto-afk	自动AFK [zi dong AFK]	inventoryActions	item	Escape crystal
Open-all	全部开放 [quan bu kai fang]	inventoryActions	item	Coin pouch
Close	关闭 [guan bi]	inventoryActions	item	Looting bag
Weiss	韦斯 [wei si]	inventoryActions	item	Icy basalt
Troll Stronghold	巨魔要塞 [ju mo yao sai]	inventoryActions	item	Stony basalt
Collections overview	馆藏概览 [guan cang gai lan]	inventoryActions	item	Collection log
Collections Overview	馆藏概览 [guan cang gai lan]	inventoryActions	item	Collection log
Collection Log	采集日志 [cai ji ri zhi]	inventoryActions	item	Collection log
Fletch	弗莱奇 [fu lai qi]	inventoryActions	item	Celastrus bark
Kourend Woodland	库伦德林地 [ku lun de lin di]	inventoryActions	item	Rada's blessing 1
Mount Karuulm	卡鲁尔姆山 [ka lu er mu shan]	inventoryActions	item	Rada's blessing 3
Check/Uncharge	检查/取消充电 [jian cha / qu xiao chong dian]	inventoryActions	item	Bonecrusher necklace
Take	拿 [na]	inventoryActions	item	Seed pack
Take-all	通吃 [tong chi]	inventoryActions	item	Seed pack
Fill/Check	填写/检查 [tian xie / jian cha]	inventoryActions	item	Bottomless compost bucket
Easter dance	复活节舞会 [fu huo jie wu hui]	inventoryActions	item	Giant easter egg
Cut-open	切开式 [qie kai shi]	inventoryActions	item	Giant egg sac(full)
Check-eggs	检查蛋 [jian cha dan]	inventoryActions	item	Giant egg sac(full)
Remove-eggs	去除鸡蛋 [qu chu ji dan]	inventoryActions	item	Giant egg sac
Scrutinise	仔细检查 [zi xi jian cha]	inventoryActions	item	Guthixian icon
Trophy Emote	奖杯表情 [jiang bei biao qing]	inventoryActions	item	Twisted dragon trophy
Twisted Relic Emote	扭曲的遗物表情 [niu qu de yi wu biao qing]	inventoryActions	item	Twisted cane
Chase	追赶 [zhui gan]	inventoryActions	item	Cat ears
Use	使用 [shi yong]	inventoryActions	item	Plank sack
Open-All	全部开放 [quan bu kai fang]	inventoryActions	item	Supply crate
Trailblazer Relic Emote	开拓者遗物表情 [kai tuo zhe yi wu biao qing]	inventoryActions	item	Trailblazer cane
Trailblazer Area Emote	开拓者区域表情 [kai tuo zhe qu yu biao qing]	inventoryActions	item	Trailblazer cane
Change-Style	改变风格 [gai bian feng ge]	inventoryActions	item	Infernal harpoon (or)
Last-destination	最后目的地 [zui hou mu di di]	inventoryActions	item	Fairy mushroom
Fairy-Ring	仙女戒指 [xian nv jie zhi]	inventoryActions	item	Fairy mushroom
Spirit-tree	灵树 [ling shu]	inventoryActions	item	Fairy mushroom
Tool-leprechauns	工具妖精 [gong ju yao jing]	inventoryActions	item	Fairy mushroom
Teleport-back	传送回来 [chuan song hui lai]	inventoryActions	item	Crystal of echoes
Check-memories	检查记忆 [jian cha ji yi]	inventoryActions	item	Crystal of echoes
Save-memory	保存内存 [bao cun nei cun]	inventoryActions	item	Crystal of echoes
Withdraw	提取 [ti qu]	inventoryActions	item	Extradimensional bag
Settings/Destroy	设置/销毁 [she zhi / xiao hui]	inventoryActions	item	Extradimensional bag
League Debug	联赛调试 [lian sai tiao shi]	inventoryActions	item	League tomato
Setups	设置 [she zhi]	inventoryActions	item	League tomato
Toggle-colour	切换颜色 [qie huan yan se]	inventoryActions	item	Soul cape
Scatter	分散 [fen san]	inventoryActions	item	Fiendish ashes
Trollheim	特罗尔海姆 [te luo er hai mu]	inventoryActions	item	Ghommal's hilt 1
Mor Ul Rek	莫尔·雷克 [mo er · lei ke]	inventoryActions	item	Ghommal's hilt 4
Unattune	不协调 [bu xie tiao]	inventoryActions	item	Sigil of resilience
Attune	调音 [tiao yin]	inventoryActions	item	Sigil of resilience
Make scary noise	发出可怕的声音 [fa chu ke pa de sheng yin]	inventoryActions	item	Jered's empty wine bottle
Reverse	撤销 [che xiao]	inventoryActions	item	Ugly halloween jumper (orange)
Wake-ghost	唤醒幽灵 [huan xing you ling]	inventoryActions	item	Haunted wine bottle
Read-tag	读标签 [du biao qian]	inventoryActions	item	Secret santa present (red)
Change-colour	变色 [bian se]	inventoryActions	item	Secret santa present (red)
Dismantle kit	拆机套件 [chai ji tao jian]	inventoryActions	item	Abyssal whip (or)
Skill Emote	技能表情 [ji neng biao qing]	inventoryActions	item	Shattered cane
Boss Emote	老板表情 [lao ban biao qing]	inventoryActions	item	Shattered cane
Quest Emote	任务表情 [ren wu biao qing]	inventoryActions	item	Shattered cane
Fragment Emote	片段表情 [pian duan biao qing]	inventoryActions	item	Shattered cane
Change Spellbook	更改法术书 [geng gai fa shu shu]	inventoryActions	item	Arcane grimoire
Previous Spellbook	以前的法术书 [yi qian de fa shu shu]	inventoryActions	item	Arcane grimoire
Check Previous	检查上一个 [jian cha shang yi ge]	inventoryActions	item	Arcane grimoire
Unimbue	乌尼姆布 [wu ni mu bu]	inventoryActions	item	Wristbands of the arena (i)
Last Destination	最后目的地 [zui hou mu di di]	inventoryActions	item	Ring of the elements
Air Altar	空中祭坛 [kong zhong ji tan]	inventoryActions	item	Ring of the elements
Water Altar	水坛 [shui tan]	inventoryActions	item	Ring of the elements
Earth Altar	土坛 [tu tan]	inventoryActions	item	Ring of the elements
Fire Altar	火祭坛 [huo ji tan]	inventoryActions	item	Ring of the elements
Last-Teleport	最后传送 [zui hou chuan song]	inventoryActions	item	Pharaoh's sceptre
Jalsavrah	贾尔萨夫拉 [jia er sa fu la]	inventoryActions	item	Pharaoh's sceptre
Jaleustrophos	水螅属 [shui xi shu]	inventoryActions	item	Pharaoh's sceptre
Jaldraocht	雅尔德拉赫特 [ya er de la he te]	inventoryActions	item	Pharaoh's sceptre
Jaltevas	雅尔特瓦斯 [ya er te wa si]	inventoryActions	item	Pharaoh's sceptre
Attach	附 [fu]	inventoryActions	item	Cursed phalanx
Place	地方 [di fang]	inventoryActions	item	Mirror
Withdraw 1	提款1 [ti kuan 1]	inventoryActions	item	Supplies
Withdraw All	全部撤回 [quan bu che hui]	inventoryActions	item	Supplies
Resupply	补给 [bu ji]	inventoryActions	item	Supplies
Apply	申请 [shen qing]	inventoryActions	item	Silk dressing (2)
Crack	裂缝 [lie feng]	inventoryActions	item	Blessed crystal scarab (2)
Crush	压碎 [ya sui]	inventoryActions	item	Smelling salts (2)
Take-from	取自 [qu zi]	inventoryActions	item	Infinite money bag
Help	帮助 [bang zhu]	inventoryActions	item	Fresh start helper
Accept trick-or-treat	接受“不给糖就捣蛋” [jie shou “ bu gei tang jiu dao dan ”]	inventoryActions	item	Treat cauldron
Sniff	嗅闻 [xiu wen]	inventoryActions	item	Smelly sock
Destinations	目的地 [mu di di]	inventoryActions	item	Ghommal's avernic defender 5
Craft	工艺 [gong yi]	inventoryActions	item	Secateurs blade
History	历史 [li shi]	inventoryActions	item	Mulch
Ancient Vault	古代金库 [gu dai jin ku]	inventoryActions	item	Ring of shadows
Ghorrock Dungeon	戈罗克地牢 [ge luo ke di lao]	inventoryActions	item	Ring of shadows
The Scar	伤疤 [shang ba]	inventoryActions	item	Ring of shadows
Lassar Undercity	拉萨尔幽暗城 [la sa er you an cheng]	inventoryActions	item	Ring of shadows
The Stranglewood	荆棘林酒店 [jing ji lin jiu dian]	inventoryActions	item	Ring of shadows
Recall	记起 [ji qi]	inventoryActions	item	Blackstone fragment
Squeeze	挤 [ji]	inventoryActions	item	Detonator
Set-off	出发 [chu fa]	inventoryActions	item	Stink bomb
Fairy-ring	仙女戒指 [xian nv jie zhi]	inventoryActions	item	Trinket of fairies
Summon	召唤 [zhao huan]	inventoryActions	item	Trinket of undead
Nexus	关系 [guan xi]	inventoryActions	item	Globetrotter pendant
Jewellery	首饰 [shou shi]	inventoryActions	item	Globetrotter pendant
Note-Quantity	备注数量 [bei zhu shu liang]	inventoryActions	item	Banker's note
Un-note-Quantity	取消备注数量 [qu xiao bei zhu shu liang]	inventoryActions	item	Banker's note
Dismiss	解雇 [jie gu]	inventoryActions	item	Guardian horn
Toggle-modes	切换模式 [qie huan mo shi]	inventoryActions	item	Guardian horn
Change-outfit	换装 [huan zhuang]	inventoryActions	item	Guardian horn
Change Prayerbook	改变祈祷书 [gai bian qi dao shu]	inventoryActions	item	Ruinous powers
Toggle-activity	切换活动 [qie huan huo dong]	inventoryActions	item	Echo boots
Signal	信号 [xin hao]	inventoryActions	item	Basic quetzal whistle
Rumour	谣言 [yao yan]	inventoryActions	item	Basic quetzal whistle
Break-down	分解 [fen jie]	inventoryActions	item	Blessed bone statuette
The Darkfrost	黑霜 [hei shuang]	inventoryActions	item	Pendant of ates
Twilight Temple	暮光寺 [mu guang si]	inventoryActions	item	Pendant of ates
Ralos' Rise	拉洛斯的崛起 [la luo si de jue qi]	inventoryActions	item	Pendant of ates
North Aldarin	北阿尔达林 [bei a er da lin]	inventoryActions	item	Pendant of ates
Colour	颜色 [yan se]	inventoryActions	item	Beige pumpkin (disgusted)
Carve	雕刻 [diao ke]	inventoryActions	item	Beige pumpkin (disgusted)
Withdraw-all	全部撤回 [quan bu che hui]	inventoryActions	item	Forager's pouch
Withdraw-last	最后提款 [zui hou ti kuan]	inventoryActions	item	Forager's pouch
Current-step	当前步 [dang qian bu]	inventoryActions	item	Clue compass
Collect	收集 [shou ji]	inventoryActions	item	Pocket kingdom
Manage-kingdom	管理王国 [guan li wang guo]	inventoryActions	item	Pocket kingdom
Relic Emote	遗物表情 [yi wu biao qing]	inventoryActions	item	Raging echoes cane
Area Emote	区域表情 [qu yu biao qing]	inventoryActions	item	Raging echoes cane
Detach	分离 [fen li]	inventoryActions	item	Echo venator bow
Detatch	分离 [fen li]	inventoryActions	item	Echo ahrim's robeskirt 75
Create-book	创建书籍 [chuang jian shu ji]	inventoryActions	item	Bronze staff of collection
Bryophyta	苔藓植物门 [tai xian zhi wu men]	inventoryActions	item	Giantsoul amulet
Obor	一带一路 [yi dai yi lu]	inventoryActions	item	Giantsoul amulet
Branda and Eldric	布兰达和埃尔德里克 [bu lan da he ai er de li ke]	inventoryActions	item	Giantsoul amulet
Radius	半径 [ban jing]	inventoryActions	item	Soulflame horn
Max Players	最大玩家数 [zui da wan jia shu]	inventoryActions	item	Soulflame horn
Wipe	擦拭 [ca shi]	inventoryActions	item	Jim's wet cloth
Gl. Attenuation	GL。衰减 [GL。 shuai jian]	inventoryActions	item	Contract of glyphic attenuation
Se. Clouding	硒。浑浊 [xi 。 hun zhuo]	inventoryActions	item	Contract of sensory clouding
Bl. Blows	BL。打击 [BL。 da ji]	inventoryActions	item	Contract of bloodied blows
Di. Severance	迪。遣散费 [di 。 qian san fei]	inventoryActions	item	Contract of divine severance
Fo. Breath	佛。气息 [fu 。 qi xi]	inventoryActions	item	Contract of forfeit breath
Examine	检查 [jian cha]	inventoryActions	item	
Remove	消除 [xiao chu]	inventoryActions	item	
Add	添加 [tian jia]	inventoryActions	item	
Add-5	添加5 [tian jia 5]	inventoryActions	item	
Add-10	添加10 [tian jia 10]	inventoryActions	item	
Add-All	全部添加 [quan bu tian jia]	inventoryActions	item	
Add-X	添加-X [tian jia -X]	inventoryActions	item	
