english	translation	category	sub_category	source
Sacks and sacks of grain like you've never seen!		dialogue	Farmer	Farmer
Hosidius says we gotta optimise land use. Bleah!		dialogue	Farmer	Farmer
Them dwarves won't pay a decent price anymore.		dialogue	Farmer	Farmer
Best harvest we'd ever 'ad.		dialogue	Farmer	Farmer
'Course, the weather were better back then.		dialogue	Farmer	Farmer
Fed the kids for a year off 'is beef.		dialogue	Farmer	Farmer
Could 'ave passed for a mammoth.		dialogue	Farmer	Farmer
Ain't no-one ever tipped that bull.		dialogue	Farmer	Farmer
You've never seen a bull like 'im.		dialogue	Farmer	Farmer
Pearls of wisdom!		dialogue	Farmer	Farmer
Ah, tell it!		dialogue	Farmer	Farmer
Best times ever!		dialogue	Farmer	Farmer
Right you are.		dialogue	Farmer	Farmer
Great days!		dialogue	Farmer	Farmer
I'm going to be sick!		dialogue	Farmer	Farmer
You're right.		dialogue	Farmer	Farmer
You're so right.		dialogue	Farmer	Farmer
Those were the days!		dialogue	Farmer	Farmer
Not like nowadays.		dialogue	Farmer	Farmer
Hello there. How's it going?		dialogue	Farmer	Player
Well the work is going well, so I'm very good, thank you.		dialogue	Farmer	Farmer
Not too bad thanks.		dialogue	Farmer	Farmer
I'm fine, how are you?		dialogue	Farmer	Farmer
Very well, thank you.		dialogue	Farmer	Player
Nilsal! I'm pretty good, thank you. It's always nice to be out in the sun.		dialogue	Farmer	Farmer
Hello there! Nice weather we've been having. Perfect for a day outdoors!		dialogue	Farmer	Farmer
Hello there.		dialogue	Farmer Brumty	Player
I have all the bad luck. My sheep all run off somewhere, and then those mourners tell me they're infected!		dialogue	Farmer Brumty	Farmer Brumty
Well, I hope things start to look up for you.		dialogue	Farmer Brumty	Player
Hello there. Sorry about your sheep...		dialogue	Farmer Brumty	Player
That's okay, it had to be done for the sake of the town.		dialogue	Farmer Brumty	Farmer Brumty
That's okay, you are not to blame. I'm just glad the truth behind the plague was eventually revealed.		dialogue	Farmer Brumty	Farmer Brumty
Good day. What are you doing?		dialogue	Farmer Fromund	Player
I'm tending to these farming patches. They need a little more work before I can plant anything.		dialogue	Farmer Fromund	Farmer Fromund
Good luck with that.		dialogue	Farmer Fromund	Player
Thank you, [Fremennik name].		dialogue	Farmer Fromund	Farmer Fromund
What's wrong with the patches?		dialogue	Farmer Fromund	Player
The centre patch is full of weeds, and as soon as I clear them they grow back. The south patch is always far too dry. And the soil in the north patch is terrible; it needs a good dose of compost.		dialogue	Farmer Fromund	Farmer Fromund
Can you tell me how the kingdom approves of me?		dialogue	Farmer Fromund	Player
[amount]% of people approve of you.		dialogue	Farmer Fromund	Farmer Fromund
Kingdom? Etceteria is ruled by a Queen and we don't approve of you.		dialogue	Farmer Fromund	Farmer Fromund
Don't trouble yourself further, Your Highness, you've already done so much!		dialogue	Farmer Fromund	Farmer Fromund
Hey! This is the Queen's farm. You'll need her approval to make use of it.		dialogue	Farmer Fromund	Farmer Fromund
The storerooms are full, your Highness. You should talk to Advisor Ghrim to collect what we've gathered for you.		dialogue	Farmer Fromund	Farmer Fromund
Good luck with that.		dialogue	Farmer Fromund	Farmer Fromund
What's wrong with the patches?		dialogue	Farmer Fromund	Farmer Fromund
Hello, young [sir/lady]. Did you want to work on my farm?		dialogue	Farmer Gricoller	Farmer Gricoller
Tell me about your farm.		dialogue	Farmer Gricoller	Player
I grow fruit here. Special fruit. It grows very fast, but it needs a lot of tending, otherwise it gets the blight and dies.		dialogue	Farmer Gricoller	Farmer Gricoller
These days I'm getting old and slow. You can see all the dead plants from where I've tried to farm them.		dialogue	Farmer Gricoller	Farmer Gricoller
Life here seems rather peaceful.		dialogue	Farmer Gricoller	Player
It is most of the time. Something very strange did happen recently though.		dialogue	Farmer Gricoller	Farmer Gricoller
Oh yeah? What happened?		dialogue	Farmer Gricoller	Player
Well, you see... Two strange hooded figures recently visited the farm. They had an odd smell to them and kept their faces hidden.		dialogue	Farmer Gricoller	Farmer Gricoller
They said they represented some client from the far east and that they wanted to inspect the farm. They had a good look around but seemed rather disappointed when they left.		dialogue	Farmer Gricoller	Farmer Gricoller
Oh... I'm sure it was nothing.		dialogue	Farmer Gricoller	Player
Tell me about yourself.		dialogue	Farmer Gricoller	Player
I'm a fruit farmer. But now I'm a bit too old for that. Maybe I should try writing books again, like I did when I was younger.		dialogue	Farmer Gricoller	Farmer Gricoller
I'd like to work on your farm.		dialogue	Farmer Gricoller	Player
Well, I'm afraid you're not really suitable.		dialogue	Farmer Gricoller	Farmer Gricoller
You do not have enough Hosidius favour. Current favour: [number]% - Required: 100.0%		dialogue	Farmer Gricoller	Farmer Gricoller
Alright. Take a handful of seeds from the table, and head into the farm. When you've harvested some fruit, deposit it straight into the sacks.		dialogue	Farmer Gricoller	Farmer Gricoller
Remember, you have to water the plants at each stage, otherwise they die of the blight. Fertiliser makes them grow faster... or die faster if you don't water them.		dialogue	Farmer Gricoller	Farmer Gricoller
You'll gain a little extra experience if you grow enough of the fruit successfully.		dialogue	Farmer Gricoller	Farmer Gricoller
Have you any rewards?		dialogue	Farmer Gricoller	Player
I need to go.		dialogue	Farmer Gricoller	Player
What on earth are you wearing?		dialogue	Farmer Gricoller	Farmer Gricoller
I'm here to do some tithing. Blood tithing.		dialogue	Farmer Gricoller	Player
Well this is not that kind of farm! I only let normal people work here, so get lost!		dialogue	Farmer Gricoller	Farmer Gricoller
You show the book to Farmer Gricoller.		dialogue	Farmer Gricoller	Farmer Gricoller
Oh, yes, I remember writing that a long time ago. I told the publisher it should be in the public domain, so that everyone could share the knowledge.		dialogue	Farmer Gricoller	Farmer Gricoller
Of course, that was before I got so old and found I couldn't afford to hire workers for my farm. Oh well, I hope it helped someone. It wasn't much use to anyone around here.		dialogue	Farmer Gricoller	Farmer Gricoller
Are you the 'Gric' this entry mentions?		dialogue	Farmer Gricoller	Player
You show him 'Lunch by the Lancalliums'.		dialogue	Farmer Gricoller	Farmer Gricoller
Yes, I was friends with the last king, it was very sad when he died. The accusations aimed at poor little Rose were ridiculous.		dialogue	Farmer Gricoller	Farmer Gricoller
Accusations?		dialogue	Farmer Gricoller	Player
It was all nonesense, the king died naturally! He was old, he'd been on the throne for at least 40 years.		dialogue	Farmer Gricoller	Farmer Gricoller
Interesting, so he must have waited a while before having children?		dialogue	Farmer Gricoller	Player
Indeed, he married late and his wife... Unfortunately didn't survive bringing Rose into this world.		dialogue	Farmer Gricoller	Farmer Gricoller
Oh right, have you seen Rose recently?		dialogue	Farmer Gricoller	Player
No... After the incident she was locked away. Most have forgotten about her now.		dialogue	Farmer Gricoller	Farmer Gricoller
Thanks for the information, Gric. Perhaps it'll all make sense once I've found the other pages.		dialogue	Farmer Gricoller	Player
Perhaps.		dialogue	Farmer Gricoller	Farmer Gricoller
Ah, fertiliser. I use a lot of that, but I get mine from Hosidius. If you want to give yours to them, go to their storehouse near the bank.		dialogue	Farmer Gricoller	Farmer Gricoller
I'll give you 60 of my reward points for that.		dialogue	Farmer Gricoller	Farmer Gricoller
Thank you.		dialogue	Farmer Gricoller	Farmer Gricoller
I'll give you 120 of my reward points for that.		dialogue	Farmer Gricoller	Farmer Gricoller
I'll give you 100 of my reward points for that.		dialogue	Farmer Gricoller	Farmer Gricoller
I'll give you 40 of my reward points for that.		dialogue	Farmer Gricoller	Farmer Gricoller
No thanks.		dialogue	Farmer Gricoller	Farmer Gricoller
Take some seeds from the table, otherwise you can't do any farming in there!		dialogue	Farmer Gricoller	Farmer Gricoller
Hey, young [sir/lady], do you know what you're doing in there?		dialogue	Farmer Gricoller	Farmer Gricoller
Grow those seeds in the patches. When you've harvested some fruit, deposit it straight into the sacks.		dialogue	Farmer Gricoller	Farmer Gricoller
You'll gain a little extra experience if you grow enough of the fruit successfully. So, are you ready to start?		dialogue	Farmer Gricoller	Farmer Gricoller
Yes, I know what I'm doing.		dialogue	Farmer Gricoller	Player
I'm an expert - don't ask me this again.		dialogue	Farmer Gricoller	Player
Alright, young [sir/lady], I won't. Talk to me if you ever want a reminder.		dialogue	Farmer Gricoller	Farmer Gricoller
Tell me about your farm.		dialogue	Farmer Gricoller	Farmer Gricoller
Tell me about yourself.		dialogue	Farmer Gricoller	Farmer Gricoller
I'd like to work on your farm.		dialogue	Farmer Gricoller	Farmer Gricoller
Have you any rewards?		dialogue	Farmer Gricoller	Farmer Gricoller
Life here seems rather peaceful.		dialogue	Farmer Gricoller	Farmer Gricoller
I need to go.		dialogue	Farmer Gricoller	Farmer Gricoller
Accept		dialogue	Farmer Gricoller	Farmer Gricoller
Cancel		dialogue	Farmer Gricoller	Farmer Gricoller
Tell me how to grow these crops.		dialogue	Farmer Gricoller	Farmer Gricoller
Yes, I know what I'm doing.		dialogue	Farmer Gricoller	Farmer Gricoller
I'm an expert - don't ask me this again.		dialogue	Farmer Gricoller	Farmer Gricoller
I don't want to do this anymore.		dialogue	Farmer Gricoller	Farmer Gricoller
Farmer Hayfield stares at one of his flower beds.		dialogue	Farmer Hayfield	Farmer Hayfield
Are you alive?		dialogue	Farmer Hayfield	Farmer Hayfield
Me?		dialogue	Farmer Hayfield	Player
Farmer Hayfield continues to stare at the flower bed.		dialogue	Farmer Hayfield	Farmer Hayfield
Tell me! How does it feel to be alive?		dialogue	Farmer Hayfield	Farmer Hayfield
Huh, what a strange guy.		dialogue	Farmer Hayfield	Player
Watch yourself, don't trample on any of me cabbages or I'll thump ya.		dialogue	Farmer Maggot	Farmer Maggot
Oi, what are you doing with my cabbage! Give it back!		dialogue	Farmer Maggot	Farmer Maggot
I better not see you with my cabbages again!		dialogue	Farmer Maggot	Farmer Maggot
If the player is not carrying any cabbages:		dialogue	Farmer Maggot	Farmer Maggot
If the player is carrying a cabbage:		dialogue	Farmer Maggot	Farmer Maggot
Hello there!		dialogue	Farolt	Farolt
Greetings. It's nice to see another adventurer here.		dialogue	Farolt	Player
Adventurer? No. I'm a natural historian from Varrock. I'm working on a project to research the creatures of Kourend.		dialogue	Farolt	Farolt
Don't you think this place is so fascinating? It looks like this cave is a major habitat for the giants.		dialogue	Farolt	Farolt
Yeah, there are many different giants here for sure. How did you manage to get this far? Those giants are quite hostile to visitors.		dialogue	Farolt	Player
Well, I just ran past them as fast as I could.		dialogue	Farolt	Farolt
Anyway, I'd better get back to my research.		dialogue	Farolt	Farolt
Don' say nuffin' to me! Say it to da boss!		dialogue	Fat Rocco	Fat Rocco
Go away I'm very busy!		dialogue	Fat Tony	Fat Tony
Sorry to disturb you.		dialogue	Fat Tony	Player
What are you busy doing?		dialogue	Fat Tony	Player
I'm cooking pizzas for the people in this camp.		dialogue	Fat Tony	Fat Tony
Not that these louts appreciate my gourmet cooking!		dialogue	Fat Tony	Fat Tony
So what is a gourmet chef doing cooking for bandits?		dialogue	Fat Tony	Player
Well I'm an outlaw. I was accused of giving the king food poisoning! The thought of it! I think he just drank too much wine that night.		dialogue	Fat Tony	Fat Tony
I had to flee the kingdom of Misthalin! The bandits give me refuge here as long as I cook for them.		dialogue	Fat Tony	Fat Tony
Can I have some pizza too?		dialogue	Fat Tony	Player
Well this pizza is really meant to be for the bandits. I guess I could sell you some pizza bases though		dialogue	Fat Tony	Fat Tony
Yes, Okay.		dialogue	Fat Tony	Player
Oh if I have to pay I don't want any.		dialogue	Fat Tony	Player
Okay, I'll leave you to it.		dialogue	Fat Tony	Player
Have you anything to sell?		dialogue	Fat Tony	Player
Well I guess I can sell you some half made pizzas.		dialogue	Fat Tony	Fat Tony
Sorry to disturb you.		dialogue	Fat Tony	Fat Tony
What are you busy doing?		dialogue	Fat Tony	Fat Tony
So what is a gourmet chef doing cooking for bandits?		dialogue	Fat Tony	Fat Tony
Can I have some pizza too?		dialogue	Fat Tony	Fat Tony
Yes, Okay.		dialogue	Fat Tony	Fat Tony
Oh if I have to pay I don't want any.		dialogue	Fat Tony	Fat Tony
Okay, I'll leave you to it.		dialogue	Fat Tony	Fat Tony
Have you anything to sell?		dialogue	Fat Tony	Fat Tony
Welcome to the church of holy Saradomin.		dialogue	Father Aereck	Father Aereck
Who's Saradomin?		dialogue	Father Aereck	Player
Surely you have heard of the god, Saradomin?		dialogue	Father Aereck	Father Aereck
He who creates the forces of goodness and purity in this world? I cannot believe your ignorance!		dialogue	Father Aereck	Father Aereck
This is the god with more followers than any other! ...At least in this part of the world.		dialogue	Father Aereck	Father Aereck
He who created this world along with his brothers Guthix and Zamorak?		dialogue	Father Aereck	Father Aereck
Oh, THAT Saradomin...		dialogue	Father Aereck	Player
There... is only one Saradomin...		dialogue	Father Aereck	Father Aereck
Yeah... I, uh, thought you said something else.		dialogue	Father Aereck	Player
Oh, sorry. I'm not from this world.		dialogue	Father Aereck	Player
...		dialogue	Father Aereck	Father Aereck
That's... strange.		dialogue	Father Aereck	Father Aereck
I thought things not from this world were all... You know. Slime and tentacles.		dialogue	Father Aereck	Father Aereck
You don't understand. This is an online game!		dialogue	Father Aereck	Player
I... beg your pardon?		dialogue	Father Aereck	Father Aereck
Never mind.		dialogue	Father Aereck	Player
I am - do you like my disguise?		dialogue	Father Aereck	Player
Aargh! Avaunt foul creature from another dimension! Avaunt! Begone in the name of Saradomin!		dialogue	Father Aereck	Father Aereck
Ok, ok, I was only joking...		dialogue	Father Aereck	Player
Nice place you've got here.		dialogue	Father Aereck	Player
It is, isn't it? It was built over 230 years ago.		dialogue	Father Aereck	Father Aereck
I'm looking for a quest.		dialogue	Father Aereck	Player
That's lucky, I need someone to do a quest for me.		dialogue	Father Aereck	Father Aereck
Okay, let me help then.		dialogue	Father Aereck	Player
Thank you. The problem is, there is a ghost in the church graveyard. I would like you to get rid of it.		dialogue	Father Aereck	Father Aereck
If you need any help, my friend Father Urhney is an expert on ghosts.		dialogue	Father Aereck	Father Aereck
I believe he is currently living as a hermit in Lumbridge swamp. He has a little shack in the far west of the swamps.		dialogue	Father Aereck	Father Aereck
Exit the graveyard through the south gate to reach the swamp. I'm sure if you told him that I sent you he'd be willing to help.		dialogue	Father Aereck	Father Aereck
My name is Father Aereck by the way. Pleased to meet you.		dialogue	Father Aereck	Father Aereck
Likewise.		dialogue	Father Aereck	Player
Take care travelling through the swamps, I have heard they can be quite dangerous.		dialogue	Father Aereck	Father Aereck
I will, thanks.		dialogue	Father Aereck	Player
Sorry, I don't have time right now.		dialogue	Father Aereck	Player
Oh well. If you do have some spare time on your hands, come back and talk to me.		dialogue	Father Aereck	Father Aereck
Thank you for getting rid of that awful ghost for me! May Saradomin always smile upon you!		dialogue	Father Aereck	Father Aereck
I'm looking for a new quest.		dialogue	Father Aereck	Player
Sorry, I only had the one quest.		dialogue	Father Aereck	Father Aereck
The Wise Old Man of Draynor Village said you might reward me if I brought you this.		dialogue	Father Aereck	Player
Oh, did he?		dialogue	Father Aereck	Father Aereck
I'd give you a reward, but you don't seem to have any space for it. Come back when you do.		dialogue	Father Aereck	Father Aereck
Well, it's still nice of you to bring the message here. Here, I shall bless you...		dialogue	Father Aereck	Father Aereck
Well, maybe you'll find a use for these seeds?		dialogue	Father Aereck	Father Aereck
Well, maybe you'll have a use for these?		dialogue	Father Aereck	Father Aereck
I suppose gems are always acceptable rewards!		dialogue	Father Aereck	Father Aereck
I have a question for you.		dialogue	Father Aereck	Father Aereck
Please enter the answer to the question.		dialogue	Father Aereck	Father Aereck
No, try again.		dialogue	Father Aereck	Father Aereck
Correct!		dialogue	Father Aereck	Father Aereck
Here, have this.		dialogue	Father Aereck	Father Aereck
Who's Saradomin?		dialogue	Father Aereck	Father Aereck
Oh, THAT Saradomin...		dialogue	Father Aereck	Father Aereck
Oh, sorry. I'm not from this world.		dialogue	Father Aereck	Father Aereck
You don't understand. This is an online game!		dialogue	Father Aereck	Father Aereck
I am - do you like my disguise?		dialogue	Father Aereck	Father Aereck
Nice place you've got here.		dialogue	Father Aereck	Father Aereck
I'm looking for a quest!		dialogue	Father Aereck	Father Aereck
Yes		dialogue	Father Aereck	Father Aereck
No		dialogue	Father Aereck	Father Aereck
Welcome to the church of the egg.		dialogue	Father Buckerek	Father Buckerek
What do you mean egg?		dialogue	Father Buckerek	Player
Surely you've heard of the almighty egg?		dialogue	Father Buckerek	Father Buckerek
The one who guides us through such troubled times.		dialogue	Father Buckerek	Father Buckerek
The Duke is his voice and he is the commander, he will lead us to eternal happiness.		dialogue	Father Buckerek	Father Buckerek
Oh, THAT egg..		dialogue	Father Buckerek	Player
There... is only one egg...		dialogue	Father Buckerek	Father Buckerek
Yeah... I, uh, thought you said something else.		dialogue	Father Buckerek	Player
Oh, sorry. I'm not from this world.		dialogue	Father Buckerek	Player
...		dialogue	Father Buckerek	Father Buckerek
That's... strange.		dialogue	Father Buckerek	Father Buckerek
I thought things not from this world were all... You know. Slime and tentacles.		dialogue	Father Buckerek	Father Buckerek
You don't understand. This is an online game!		dialogue	Father Buckerek	Player
I... beg your pardon?		dialogue	Father Buckerek	Father Buckerek
Never mind.		dialogue	Father Buckerek	Player
I am - do you like my disguise?		dialogue	Father Buckerek	Player
Aargh! Avaunt foul creature from another dimension! Avaunt! Begone in the name of the Egg!		dialogue	Father Buckerek	Father Buckerek
Ok, ok, I was only joking...		dialogue	Father Buckerek	Player
Nice place you've got here.		dialogue	Father Buckerek	Player
It is, isn't it? It was built over 230 years ago.		dialogue	Father Buckerek	Father Buckerek
I'm looking for a quest!		dialogue	Father Buckerek	Player
That's lucky, I need someone to do a quest for me, but the Duke told me not to mingle with you.		dialogue	Father Buckerek	Father Buckerek
Maybe I should come back after I've finished with the Duke.		dialogue	Father Buckerek	Player
That's lucky, I need someone to do a quest for me.		dialogue	Father Buckerek	Father Buckerek
Ok, let me help then.		dialogue	Father Buckerek	Player
Thank you, the problem is, uh...well...there's a goat haunting my graveyard.		dialogue	Father Buckerek	Father Buckerek
Goat? Don't you mean ghost?		dialogue	Father Buckerek	Player
Well yes and no, it's a ghost goat.		dialogue	Father Buckerek	Father Buckerek
Sounds like you have a restless goat problem!		dialogue	Father Buckerek	Player
Now is not the time for jokes, are you going to help me or not?		dialogue	Father Buckerek	Father Buckerek
Yeah might as well, I'll go take a look.		dialogue	Father Buckerek	Player
Thank you friend, be safe out there.		dialogue	Father Buckerek	Father Buckerek
Sorry, I don't have time right now.		dialogue	Father Buckerek	Player
Oh well. If you do have some spare time on your paws, come back and talk to me.		dialogue	Father Buckerek	Father Buckerek
What did you ask me to do again?		dialogue	Father Buckerek	Player
I need you to rid me of the ghost goat that is haunting my graveyard.		dialogue	Father Buckerek	Father Buckerek
Got it, I'll get back to it.		dialogue	Father Buckerek	Player
Church of the egg?		dialogue	Father Buckerek	Father Buckerek
Oh, THAT egg...		dialogue	Father Buckerek	Father Buckerek
Oh, sorry. I'm not from this world.		dialogue	Father Buckerek	Father Buckerek
You don't understand. This is an online game!		dialogue	Father Buckerek	Father Buckerek
I am - do you like my disguise?		dialogue	Father Buckerek	Father Buckerek
Nice place you've got here.		dialogue	Father Buckerek	Father Buckerek
I'm looking for a quest!		dialogue	Father Buckerek	Father Buckerek
Ok, let me help then.		dialogue	Father Buckerek	Father Buckerek
Sorry, I don't have time right now		dialogue	Father Buckerek	Father Buckerek
Ask about the ghost.		dialogue	Father Buckerek	Father Buckerek
I'm looking for a quest!		dialogue	Father Eysseric	Player
In this holy place I can only offer you calm and peace.		dialogue	Father Eysseric	Father Eysseric
Calm and Peace? Sounds like the quest for me! How should I start?		dialogue	Father Eysseric	Player
Yes, calm and peace. Just stay here with me and you will feel it eventually.		dialogue	Father Eysseric	Father Eysseric
Oh... well... thank you.		dialogue	Father Eysseric	Player
Sorry, there will be no sermon today, but you may offer a prayer to Saradomin yourself.		dialogue	Father Jean	Father Jean
Do the people here mostly worship Saradomin?		dialogue	Father Jean	Player
Of course! Even before our forefathers founded Kourend, under King Rada I, they remembered the tumult of the times when the armies of the gods laid waste to the lands.		dialogue	Father Jean	Father Jean
We thank Saradomin for the end of that violent Age, and pray that he will continue to defend us from the evil other gods.		dialogue	Father Jean	Father Jean
Okay, thanks.		dialogue	Father Jean	Player
That's nice.		dialogue	Father Jean	Player
Most impressive, have this!		dialogue	Father Jean	Father Jean
You've obtained a casket!		dialogue	Father Jean	Father Jean
Do the people here mostly worship Saradomin?		dialogue	Father Jean	Father Jean
That's nice.		dialogue	Father Jean	Father Jean
Hello adventurer, do you seek a quest?		dialogue	Father Lawrence	Father Lawrence
I am always looking for a quest.		dialogue	Father Lawrence	Player
Well, I see poor Romeo wandering around the square. I think he may need help.		dialogue	Father Lawrence	Father Lawrence
I was helping him and Juliet to meet, but it became impossible.		dialogue	Father Lawrence	Father Lawrence
I am sure he can use some help.		dialogue	Father Lawrence	Father Lawrence
No, I prefer just to kill things.		dialogue	Father Lawrence	Player
That's a fine career in these lands. There is more that needs killing every day.		dialogue	Father Lawrence	Father Lawrence
Can you recommend a good bar?		dialogue	Father Lawrence	Player
Drinking will be the death of you.		dialogue	Father Lawrence	Father Lawrence
But the Blue Moon in the city is cheap enough.		dialogue	Father Lawrence	Father Lawrence
And providing you buy one drink an hour they let you stay all night.		dialogue	Father Lawrence	Father Lawrence
Ok, thanks		dialogue	Father Lawrence	Player
Oh to be a father in the times of whiskey.		dialogue	Father Lawrence	Father Lawrence
I sing and I drink and I wake up in gutters.		dialogue	Father Lawrence	Father Lawrence
Top of the morning to you.		dialogue	Father Lawrence	Father Lawrence
To err is human, to forgive, quite difficult.		dialogue	Father Lawrence	Father Lawrence
I need a think I drink.		dialogue	Father Lawrence	Father Lawrence
Can't you see that I'm in the middle of a Sermon?!		dialogue	Father Lawrence	Father Lawrence
But Romeo sent me!		dialogue	Father Lawrence	Player
But I'm busy delivering a sermon to my congregation!		dialogue	Father Lawrence	Father Lawrence
Zzzzzzzzz		dialogue	Father Lawrence	Congregation
Yes, well, it certainly seems like you have a captive audience!		dialogue	Father Lawrence	Player
Ok, ok...what do you want so I can get rid of you and continue with my sermon?		dialogue	Father Lawrence	Father Lawrence
Romeo sent me. He says you may be able to help.		dialogue	Father Lawrence	Player
Ah Romeo, yes. A fine lad, but a little bit confused.		dialogue	Father Lawrence	Father Lawrence
Yes, very confused....Anyway, Romeo wishes to be married to Juliet! She must be rescued from her father's control!		dialogue	Father Lawrence	Player
I agree, and I think I have an idea! A potion to make her appear dead...		dialogue	Father Lawrence	Father Lawrence
Dead! Sounds a bit creepy to me...but please, continue.		dialogue	Father Lawrence	Player
The potion will only make Juliet 'appear' dead...then she'll be taken to the crypt...		dialogue	Father Lawrence	Father Lawrence
Crypt! Again...very creepy! You must have some strange hobbies.		dialogue	Father Lawrence	Player
Then Romeo can collect her from the crypt! Go to the Apothecary, tell him I sent you and that you'll need a 'Cadava' potion.		dialogue	Father Lawrence	Father Lawrence
Apart from the strong overtones of death, this is turning out to be a real love story.		dialogue	Father Lawrence	Player
Ah, have you found the Apothecary yet? Remember, Cadava potion, for Juliet.		dialogue	Father Lawrence	Father Lawrence
Did you find the Apothecary?		dialogue	Father Lawrence	Father Lawrence
I've got the cadava potion.		dialogue	Father Lawrence	Player
Good! Good work! Ok, take it to Juliet, she's expecting you. I'll talk to Romeo and make sure he knows what to do.		dialogue	Father Lawrence	Father Lawrence
The Wise Old Man of Draynor Village sent you this message about your drinking habits!		dialogue	Father Lawrence	Player
mssge? wha messsge?		dialogue	Father Lawrence	Father Lawrence
oh, msesesge for me.		dialogue	Father Lawrence	Father Lawrence
Oh dear, he doesn't look like he's going to be able to read the message!		dialogue	Father Lawrence	Father Lawrence
I'd give you a reward, but you don't seem to have any space for it. Come back when you do.		dialogue	Father Lawrence	Father Lawrence
in nomine saradomini, blah blah blah...		dialogue	Father Lawrence	Father Lawrence
Whee! Mmmgic power, kazamm...		dialogue	Father Lawrence	Father Lawrence
I am always looking for a quest.		dialogue	Father Lawrence	Father Lawrence
No, I prefer just to kill things.		dialogue	Father Lawrence	Father Lawrence
Can you recommend a good bar?		dialogue	Father Lawrence	Father Lawrence
Ok, thanks		dialogue	Father Lawrence	Father Lawrence
Go away! I'm meditating!		dialogue	Father Urhney	Father Urhney
Well, that's friendly.		dialogue	Father Urhney	Player
I SAID go AWAY.		dialogue	Father Urhney	Father Urhney
Okay, okay... sheesh, what a grouch.		dialogue	Father Urhney	Player
I've come to repossess your house.		dialogue	Father Urhney	Player
Under what grounds???		dialogue	Father Urhney	Father Urhney
Repeated failure on mortgage repayments.		dialogue	Father Urhney	Player
What?		dialogue	Father Urhney	Father Urhney
But... I don't have a mortgage! I built this house myself!		dialogue	Father Urhney	Father Urhney
Sorry. I must have got the wrong address. All the houses look the same around here.		dialogue	Father Urhney	Player
What? What houses? What ARE you talking about???		dialogue	Father Urhney	Father Urhney
Never mind.		dialogue	Father Urhney	Player
I don't know. I just wanted this house...		dialogue	Father Urhney	Player
Oh... go away and stop wasting my time!		dialogue	Father Urhney	Father Urhney
Father Aereck sent me to talk to you.		dialogue	Father Urhney	Player
I suppose I'd better talk to you then. What problems has he got himself into this time?		dialogue	Father Urhney	Father Urhney
He's got a ghost haunting his graveyard.		dialogue	Father Urhney	Player
Oh, the silly fool.		dialogue	Father Urhney	Father Urhney
I leave town for just five months, and ALREADY he can't manage.		dialogue	Father Urhney	Father Urhney
(sigh)		dialogue	Father Urhney	Father Urhney
Well, I can't go back and exorcise it. I vowed not to leave this place. Until I had done a full two years of prayer and meditation.		dialogue	Father Urhney	Father Urhney
Tell you what I can do though; take this amulet.		dialogue	Father Urhney	Father Urhney
Father Urhney hands you an amulet.		dialogue	Father Urhney	Father Urhney
It is an Amulet of Ghostspeak.		dialogue	Father Urhney	Father Urhney
So called, because when you wear it you can speak to ghosts. A lot of ghosts are doomed to be ghosts because they have left some important task uncompleted.		dialogue	Father Urhney	Father Urhney
Maybe if you know what this task is, you can get rid of the ghost. I'm not making any guarantees mind you, but it is the best I can do right now.		dialogue	Father Urhney	Father Urhney
Thank you. I'll give it a try!		dialogue	Father Urhney	Player
You mean he gets himself into lots of problems?		dialogue	Father Urhney	Player
Yeah. For example, when we were trainee priests he kept on getting stuck up bell ropes.		dialogue	Father Urhney	Father Urhney
Anyway. I don't have time for chitchat. What's his problem THIS time?		dialogue	Father Urhney	Father Urhney
I've lost the Amulet of Ghostspeak.		dialogue	Father Urhney	Player
What are you talking about? I can see you've got it with you!		dialogue	Father Urhney	Father Urhney
You come here wasting my time... Has it even occurred to you that you've got it stored somewhere? Now GO AWAY!		dialogue	Father Urhney	Father Urhney
How careless can you get? Those things aren't easy to come by you know! Now clear some space in your inventory and I'll give you another one.		dialogue	Father Urhney	Father Urhney
How careless can you get? Those things aren't easy to come by you know! It's a good job I've got a spare.		dialogue	Father Urhney	Father Urhney
Be more careful this time.		dialogue	Father Urhney	Father Urhney
Okay, I'll try to be.		dialogue	Father Urhney	Player
Hello?		dialogue	Father Urhney	Player
At last! The voice of Saradomin! My years of meditation have paid off!		dialogue	Father Urhney	Father Urhney
Um...		dialogue	Father Urhney	Player
O mighty Saradomin! What is your message to me?		dialogue	Father Urhney	Father Urhney
Stop sitting around in a house in a swamp and go and do something useful!		dialogue	Father Urhney	Player
Oh, thank you Saradomin! I will meditate on what this message means!		dialogue	Father Urhney	Father Urhney
Well, that's friendly.		dialogue	Father Urhney	Father Urhney
I've come to repossess your house.		dialogue	Father Urhney	Father Urhney
Repeated failure on mortgage repayments.		dialogue	Father Urhney	Father Urhney
I don't know, I just wanted this house.		dialogue	Father Urhney	Father Urhney
Father Aereck sent me to talk to you.		dialogue	Father Urhney	Father Urhney
He's got a ghost haunting his graveyard.		dialogue	Father Urhney	Father Urhney
You mean he gets himself into lots of problems?		dialogue	Father Urhney	Father Urhney
I've lost the Amulet of Ghostspeak.		dialogue	Father Urhney	Father Urhney
Nilsal. Interested in buying some of Aldarin's finest fruit and veg?		dialogue	Faustus	Faustus
Let's see what you have.		dialogue	Faustus	Player
No thanks.		dialogue	Faustus	Player
